DATE,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,エリア,lat,lon
2019/7/7,348885,69716,151067,53093,0,0,27165,552,kansai,34.69319777,135.4924594
2019/7/8,407711,69725,217837,54239,0,0,22498,814,kansai,34.69319777,135.4924594
2019/7/9,408721,69672,231920,53774,0,0,13168,600,kansai,34.69319777,135.4924594
2019/7/10,413223,69469,225265,51404,0,0,21758,666,kansai,34.69319777,135.4924594
2019/7/11,403221,69876,231079,52450,0,0,7476,1450,kansai,34.69319777,135.4924594
2019/7/12,414196,69851,216788,54952,0,0,26540,522,kansai,34.69319777,135.4924594
2019/7/13,357858,69754,193080,47381,0,0,10994,593,kansai,34.69319777,135.4924594
2019/7/14,332983,69761,166042,49371,0,0,9881,474,kansai,34.69319777,135.4924594
2019/7/15,356589,69671,177653,47894,0,0,21843,589,kansai,34.69319777,135.4924594
2019/7/16,416445,69643,231756,47850,0,0,26000,567,kansai,34.69319777,135.4924594
2019/7/17,442013,69264,252133,48292,0,0,28588,815,kansai,34.69319777,135.4924594
2019/7/18,433936,69596,255963,49638,0,0,8539,969,kansai,34.69319777,135.4924594
2019/7/19,417564,69623,240907,46116,0,0,8356,796,kansai,34.69319777,135.4924594
2019/7/20,383924,69581,208299,47195,0,0,10289,1559,kansai,34.69319777,135.4924594
2019/7/21,377082,69560,199913,51021,0,0,13502,2099,kansai,34.69319777,135.4924594
2019/7/22,432859,69570,252872,51531,0,0,10644,1164,kansai,34.69319777,135.4924594
2019/7/23,453065,69418,258594,53715,0,0,25534,489,kansai,34.69319777,135.4924594
2019/7/24,464824,69324,269733,52688,0,0,29864,547,kansai,34.69319777,135.4924594
2019/7/25,475031,69262,271321,51446,0,0,27060,803,kansai,34.69319777,135.4924594
2019/7/26,473199,69138,267321,50850,0,0,28051,766,kansai,34.69319777,135.4924594
2019/7/27,392582,69277,223511,45345,0,0,8598,1152,kansai,34.69319777,135.4924594
2019/7/28,393021,69206,204482,45538,0,0,27082,975,kansai,34.69319777,135.4924594
2019/7/29,480576,69030,281641,51619,0,0,29680,694,kansai,34.69319777,135.4924594
2019/7/30,504393,68832,302008,55333,0,0,28893,758,kansai,34.69319777,135.4924594
2019/7/31,508905,68985,307747,54103,0,0,29625,647,kansai,34.69319777,135.4924594
2019/8/1,521618,69011,308452,50572,0,0,30810,487,kansai,34.69319777,135.4924594
2019/8/2,530799,68950,325814,50819,0,0,30928,635,kansai,34.69319777,135.4924594
2019/8/3,471251,68830,266681,45213,0,0,30100,638,kansai,34.69319777,135.4924594
2019/8/4,437115,68717,236705,43560,0,0,31716,508,kansai,34.69319777,135.4924594
2019/8/5,503822,68703,290164,47451,0,0,29429,616,kansai,34.69319777,135.4924594
2019/8/6,512642,69001,315528,46202,0,0,17973,1010,kansai,34.69319777,135.4924594
2019/8/7,515775,69131,319557,44770,0,0,27534,994,kansai,34.69319777,135.4924594
2019/8/8,512004,68976,306854,44129,0,0,31421,851,kansai,34.69319777,135.4924594
2019/8/9,499957,68816,298029,43347,0,0,30609,627,kansai,34.69319777,135.4924594
2019/8/10,448950,68700,240660,36555,0,0,30941,585,kansai,34.69319777,135.4924594
2019/8/11,420610,68616,218318,36007,0,0,31027,530,kansai,34.69319777,135.4924594
2019/8/12,419753,68856,226257,35561,0,0,26670,439,kansai,34.69319777,135.4924594
2019/8/13,435088,68935,237759,36076,0,0,24655,763,kansai,34.69319777,135.4924594
2019/8/14,417939,68774,232642,41059,0,0,18027,1083,kansai,34.69319777,135.4924594
2019/8/15,388417,69523,205916,41517,0,0,6829,1144,kansai,34.69319777,135.4924594
2019/8/16,426295,69971,227938,42698,0,0,23301,946,kansai,34.69319777,135.4924594
2019/8/17,428133,69723,218194,46493,0,0,28492,489,kansai,34.69319777,135.4924594
2019/8/18,414937,69478,201128,47955,0,0,28749,506,kansai,34.69319777,135.4924594
2019/8/19,461255,69325,276762,46725,0,0,11204,515,kansai,34.69319777,135.4924594
2019/8/20,469686,69293,279650,47114,0,0,14978,637,kansai,34.69319777,135.4924594
2019/8/21,492381,69023,296695,47033,0,0,21966,537,kansai,34.69319777,135.4924594
2019/8/22,493943,69323,308847,45257,0,0,20857,971,kansai,34.69319777,135.4924594
2019/8/23,452283,69361,267069,44104,0,0,9567,643,kansai,34.69319777,135.4924594
2019/8/24,385681,69341,195170,45190,0,0,20814,435,kansai,34.69319777,135.4924594
2019/8/25,360031,69316,176508,43757,0,0,24963,571,kansai,34.69319777,135.4924594
2019/8/26,422007,69285,232760,45798,0,0,29061,545,kansai,34.69319777,135.4924594
2019/8/27,417890,69320,248798,46843,0,0,6965,951,kansai,34.69319777,135.4924594
2019/8/28,425758,69334,250223,43955,0,0,5445,1531,kansai,34.69319777,135.4924594
2019/8/29,450882,69362,261467,47562,0,0,15406,1236,kansai,34.69319777,135.4924594
2019/8/30,429216,69340,231828,54772,0,0,8096,971,kansai,34.69319777,135.4924594
2019/8/31,363814,69312,172355,53866,0,0,17225,403,kansai,34.69319777,135.4924594
2019/9/1,348521,69321,162233,53004,0,0,16426,368,kansai,34.69319777,135.4924594
2019/9/2,440797,69303,234383,51838,0,0,24972,588,kansai,34.69319777,135.4924594
2019/9/3,473919,69233,269457,51121,0,0,29292,496,kansai,34.69319777,135.4924594
2019/9/4,470181,69229,278374,50154,0,0,24699,633,kansai,34.69319777,135.4924594
2019/9/5,463253,69181,271120,48533,0,0,22028,691,kansai,34.69319777,135.4924594
2019/9/6,480713,69195,273504,47071,0,0,30928,810,kansai,34.69319777,135.4924594
2019/9/7,433430,69259,234528,38199,0,0,29977,964,kansai,34.69319777,135.4924594
2019/9/8,427951,69196,224006,35095,0,0,30428,553,kansai,34.69319777,135.4924594
2019/9/9,501893,69039,327136,35518,0,0,30818,526,kansai,34.69319777,135.4924594
2019/9/10,514100,68987,339436,30971,0,0,28666,413,kansai,34.69319777,135.4924594
2019/9/11,498468,68928,335163,33710,0,0,23990,447,kansai,34.69319777,135.4924594
2019/9/12,437678,68991,267683,36153,0,0,27582,1129,kansai,34.69319777,135.4924594
2019/9/13,407042,69140,237120,34362,0,0,8556,575,kansai,34.69319777,135.4924594
2019/9/14,381466,69167,194380,31388,0,0,29740,437,kansai,34.69319777,135.4924594
2019/9/15,373413,69668,186076,29171,0,0,30302,579,kansai,34.69319777,135.4924594
2019/9/16,385495,78804,211253,28039,0,0,24569,1498,kansai,34.69319777,135.4924594
2019/9/17,427816,87192,245881,28375,0,0,24995,964,kansai,34.69319777,135.4924594
2019/9/18,414646,78796,242911,28596,0,0,17941,900,kansai,34.69319777,135.4924594
2019/9/19,389582,75660,212462,29181,0,0,28361,1357,kansai,34.69319777,135.4924594
2019/9/20,377841,75705,203231,29250,0,0,19281,582,kansai,34.69319777,135.4924594
2019/9/21,338485,75881,187203,24230,0,0,9320,466,kansai,34.69319777,135.4924594
2019/9/22,328648,75930,176885,24468,0,0,10254,1295,kansai,34.69319777,135.4924594
2019/9/23,363916,76073,196582,30685,0,0,16742,941,kansai,34.69319777,135.4924594
2019/9/24,380416,76020,226058,29498,0,0,10384,625,kansai,34.69319777,135.4924594
2019/9/25,382407,76005,207247,27426,0,0,27392,770,kansai,34.69319777,135.4924594
2019/9/26,396832,76042,217894,26060,0,0,26980,353,kansai,34.69319777,135.4924594
2019/9/27,402855,76051,241320,25505,0,0,12975,379,kansai,34.69319777,135.4924594
2019/9/28,361554,76039,197351,20741,0,0,13707,443,kansai,34.69319777,135.4924594
2019/9/29,352437,76048,191151,19466,0,0,22719,378,kansai,34.69319777,135.4924594
2019/9/30,417762,75996,253089,21856,0,0,20400,430,kansai,34.69319777,135.4924594
2019/10/1,438190,75943,265321,21710,0,0,26175,667,kansai,34.69319777,135.4924594
2019/10/2,414791,76040,256717,20914,0,0,10871,1082,kansai,34.69319777,135.4924594
2019/10/3,404408,76197,252193,20257,0,0,10217,2143,kansai,34.69319777,135.4924594
2019/10/4,402154,76293,235704,24868,0,0,23494,1607,kansai,34.69319777,135.4924594
2019/10/5,349250,76311,181687,18362,0,0,25356,1080,kansai,34.69319777,135.4924594
2019/10/6,318454,76376,164691,16528,0,0,21118,1453,kansai,34.69319777,135.4924594
2019/10/7,373299,76409,210835,18314,0,0,26213,753,kansai,34.69319777,135.4924594
2019/10/8,384008,76420,230943,24417,0,0,6774,1541,kansai,34.69319777,135.4924594
2019/10/9,363200,76413,195855,21845,0,0,28325,1407,kansai,34.69319777,135.4924594
2019/10/10,376820,76460,210546,20885,0,0,25300,603,kansai,34.69319777,135.4924594
2019/10/11,388999,76463,223507,24846,0,0,12415,1217,kansai,34.69319777,135.4924594
2019/10/12,330176,76480,173486,35214,0,0,3071,1646,kansai,34.69319777,135.4924594
2019/10/13,300751,76445,132674,38568,0,0,15424,1753,kansai,34.69319777,135.4924594
2019/10/14,323215,76617,164045,36406,0,0,10619,992,kansai,34.69319777,135.4924594
2019/10/15,352675,76651,175675,37195,0,0,18545,1844,kansai,34.69319777,135.4924594
2019/10/16,356569,76507,171484,34974,0,0,25579,1231,kansai,34.69319777,135.4924594
2019/10/17,361565,76703,192702,33927,0,0,14011,638,kansai,34.69319777,135.4924594
2019/10/18,365990,76651,197800,34802,0,0,9248,989,kansai,34.69319777,135.4924594
2019/10/19,343343,76738,167400,42596,0,0,8814,1334,kansai,34.69319777,135.4924594
2019/10/20,304164,76716,122969,40213,0,0,17467,1410,kansai,34.69319777,135.4924594
2019/10/21,341722,76727,166286,40469,0,0,3983,885,kansai,34.69319777,135.4924594
2019/10/22,330743,76710,141992,37891,0,0,19432,1135,kansai,34.69319777,135.4924594
2019/10/23,358537,76689,182487,38257,0,0,19478,607,kansai,34.69319777,135.4924594
2019/10/24,367093,76689,197389,41798,0,0,3749,888,kansai,34.69319777,135.4924594
2019/10/25,364851,76706,192666,42446,0,0,5153,1294,kansai,34.69319777,135.4924594
2019/10/26,328953,76700,157807,42100,0,0,12007,747,kansai,34.69319777,135.4924594
2019/10/27,306554,76704,132809,41196,0,0,18075,824,kansai,34.69319777,135.4924594
2019/10/28,345793,76720,153276,41727,0,0,22823,793,kansai,34.69319777,135.4924594
2019/10/29,362465,76728,192068,42828,0,0,3771,648,kansai,34.69319777,135.4924594
2019/10/30,354563,76778,170581,40519,0,0,19613,589,kansai,34.69319777,135.4924594
2019/10/31,352925,76737,184072,37117,0,0,20951,549,kansai,34.69319777,135.4924594
2019/11/1,356049,76717,180585,34295,0,0,23371,1113,kansai,34.69319777,135.4924594
2019/11/2,322929,76730,173875,27111,0,0,24164,1109,kansai,34.69319777,135.4924594
2019/11/3,302277,76730,167015,27715,0,0,12093,795,kansai,34.69319777,135.4924594
2019/11/4,316055,76725,168710,26037,0,0,20394,1787,kansai,34.69319777,135.4924594
2019/11/5,357049,76734,197517,27137,0,0,23276,1429,kansai,34.69319777,135.4924594
2019/11/6,362808,76776,213247,25509,0,0,23076,1040,kansai,34.69319777,135.4924594
2019/11/7,365724,76789,225150,20828,0,0,18198,770,kansai,34.69319777,135.4924594
2019/11/8,364126,76844,214122,19408,0,0,21376,1429,kansai,34.69319777,135.4924594
2019/11/9,337318,76848,198417,17798,0,0,22338,1286,kansai,34.69319777,135.4924594
2019/11/10,309070,76868,181814,18815,0,0,20793,1102,kansai,34.69319777,135.4924594
2019/11/11,361006,76891,223721,20510,0,0,12793,1548,kansai,34.69319777,135.4924594
2019/11/12,365598,76850,216870,18923,0,0,18967,1222,kansai,34.69319777,135.4924594
2019/11/13,365194,76885,219150,16731,0,0,21162,887,kansai,34.69319777,135.4924594
2019/11/14,369792,76868,223636,21551,0,0,13111,1623,kansai,34.69319777,135.4924594
2019/11/15,377792,76901,220366,20030,0,0,20680,975,kansai,34.69319777,135.4924594
2019/11/16,344849,76934,181926,18264,0,0,19764,688,kansai,34.69319777,135.4924594
2019/11/17,316862,76928,158288,18132,0,0,18074,827,kansai,34.69319777,135.4924594
2019/11/18,363029,76936,207773,21116,0,0,11942,1914,kansai,34.69319777,135.4924594
2019/11/19,369182,76871,203237,23554,0,0,16269,1975,kansai,34.69319777,135.4924594
2019/11/20,388832,76863,227123,20589,0,0,14141,1708,kansai,34.69319777,135.4924594
2019/11/21,391940,76971,232468,21470,0,0,17714,1076,kansai,34.69319777,135.4924594
2019/11/22,399404,76962,248692,24613,0,0,5077,716,kansai,34.69319777,135.4924594
2019/11/23,329137,76956,172446,18385,0,0,19448,618,kansai,34.69319777,135.4924594
2019/11/24,316541,76979,170159,16336,0,0,9587,627,kansai,34.69319777,135.4924594
2019/11/25,368291,76999,216573,19185,0,0,5956,1714,kansai,34.69319777,135.4924594
2019/11/26,383295,76919,228982,19288,0,0,11926,1496,kansai,34.69319777,135.4924594
2019/11/27,383857,77014,240588,19164,0,0,8693,970,kansai,34.69319777,135.4924594
2019/11/28,401539,77063,255627,19432,0,0,4614,2410,kansai,34.69319777,135.4924594
2019/11/29,406552,77123,243303,18164,0,0,17519,1434,kansai,34.69319777,135.4924594
2019/11/30,376842,77148,211676,16896,0,0,15862,1215,kansai,34.69319777,135.4924594
2019/12/1,354921,77188,205732,18109,0,0,18224,1568,kansai,34.69319777,135.4924594
2019/12/2,395892,77207,247947,23951,0,0,5522,2599,kansai,34.69319777,135.4924594
2019/12/3,414844,77155,261907,24911,0,0,11736,2515,kansai,34.69319777,135.4924594
2019/12/4,423986,77172,269553,21655,0,0,14498,2042,kansai,34.69319777,135.4924594
2019/12/5,431524,77140,283599,20799,0,0,13246,1965,kansai,34.69319777,135.4924594
2019/12/6,438012,77184,280102,20007,0,0,10516,1250,kansai,34.69319777,135.4924594
2019/12/7,402475,77217,250669,16786,0,0,5825,1376,kansai,34.69319777,135.4924594
2019/12/8,372287,77236,222925,15350,0,0,12406,1740,kansai,34.69319777,135.4924594
2019/12/9,426319,77225,263043,18540,0,0,17959,852,kansai,34.69319777,135.4924594
2019/12/10,428752,77244,255239,18903,0,0,16796,1025,kansai,34.69319777,135.4924594
2019/12/11,427070,77239,270846,18005,0,0,9587,886,kansai,34.69319777,135.4924594
2019/12/12,427149,77258,267516,19151,0,0,12956,2316,kansai,34.69319777,135.4924594
2019/12/13,430724,77267,261370,19999,0,0,16576,1016,kansai,34.69319777,135.4924594
2019/12/14,391670,77295,230502,16230,0,0,13518,1615,kansai,34.69319777,135.4924594
2019/12/15,365901,77311,221602,15141,0,0,15242,1977,kansai,34.69319777,135.4924594
2019/12/16,425219,77308,260165,17349,0,0,18222,880,kansai,34.69319777,135.4924594
2019/12/17,420225,77194,264452,21884,0,0,5345,962,kansai,34.69319777,135.4924594
2019/12/18,413312,77160,257572,25002,0,0,4524,1739,kansai,34.69319777,135.4924594
2019/12/19,434436,77321,267569,25501,0,0,6107,1390,kansai,34.69319777,135.4924594
2019/12/20,417446,77279,256439,24163,0,0,15255,2297,kansai,34.69319777,135.4924594
2019/12/21,392564,77283,225385,22040,0,0,11729,1360,kansai,34.69319777,135.4924594
