月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
,21時,2903,0,2481,379,15,27,0,99
,22時,2780,0,2469,364,16,27,0,78
,23時,2857,0,2535,375,15,27,0,64
2020/4/27,0時,2807,0,2436,349,14,27,0,57
,1時,2958,0,2616,359,15,27,0,49
,2時,3081,0,2636,413,14,27,0,46
,3時,3194,0,2658,434,14,27,0,38
,4時,3214,0,2647,442,15,27,0,34
,5時,3145,0,2637,374,14,27,79,33
,6時,3064,0,2505,336,15,27,277,29
,7時,2981,0,2183,320,14,27,538,27
,8時,3180,0,2239,321,14,27,768,31
,9時,3402,0,2346,316,14,27,976,36
,10時,3371,0,2396,274,14,27,862,55
,11時,3390,0,2432,275,15,27,838,96
,12時,3180,0,2009,256,14,27,1001,130
,13時,3430,0,2326,295,14,27,807,111
,14時,3395,0,2491,308,14,27,625,115
,15時,3276,0,2498,327,14,27,454,114
,16時,3368,0,2648,385,15,27,189,92
,17時,3355,0,2678,447,15,27,53,73
,18時,3445,0,2746,473,16,27,0,64
,19時,3435,0,2754,457,15,27,0,58
,20時,3285,0,2760,411,15,27,0,56
,21時,3133,0,2733,369,15,27,0,60
,22時,2958,0,2674,362,16,27,0,59
,23時,3006,0,2665,379,15,27,0,72
2020/4/28,0時,2937,0,2639,333,14,27,0,77
,1時,3050,0,2714,336,14,27,0,87
,2時,3158,0,2717,414,14,27,0,99
,3時,3260,0,2715,461,14,27,0,130
,4時,3252,0,2705,455,15,27,1,128
,5時,3192,0,2661,440,14,27,90,125
,6時,3114,0,2486,327,14,27,287,141
,7時,2970,0,2120,303,14,27,586,172
,8時,3170,0,1990,301,14,27,968,191
,9時,3344,0,2050,279,14,27,1215,175
,10時,3429,0,2132,251,14,27,1164,175
,11時,3460,0,2066,250,14,27,1211,182
,12時,3164,0,2070,209,14,27,919,204
,13時,3312,0,2255,233,14,27,873,203
,14時,3263,0,2443,285,15,27,750,220
,15時,3107,0,2295,346,14,27,656,202
,16時,3132,0,2389,360,15,27,366,198
,17時,3143,0,2520,409,15,27,88,184
,18時,3224,0,2620,429,15,27,0,154
,19時,3284,0,2651,436,15,27,0,133
,20時,3152,0,2603,411,15,27,0,136
,21時,2944,0,2455,363,15,27,0,168
,22時,2816,0,2460,340,15,27,0,174
,23時,2865,0,2461,368,15,27,0,165
2020/4/29,0時,2824,0,2492,343,14,27,0,158
,1時,2921,0,2531,359,14,27,0,167
,2時,3059,0,2617,418,14,27,0,182
,3時,3135,0,2617,459,14,27,0,218
,4時,3167,0,2631,471,14,27,1,212
,5時,3047,0,2489,415,14,27,62,227
,6時,2947,0,2338,347,14,27,199,225
,7時,2889,0,2367,318,13,27,302,210
,8時,3038,0,2383,315,15,27,408,173
,9時,3193,0,2376,285,14,27,517,166
,10時,3176,0,2364,267,14,27,621,171
,11時,3214,0,2386,259,14,27,738,157
,12時,3062,0,2408,243,15,27,565,117
,13時,2849,0,2328,260,14,27,488,128
,14時,2766,0,2217,282,14,27,606,139
,15時,2930,0,2445,330,15,27,433,155
,16時,2927,0,2544,329,14,27,215,148
,17時,3028,0,2618,363,15,27,68,137
,18時,3117,0,2623,392,16,27,1,120
,19時,3178,0,2666,399,15,27,0,99
,20時,3046,0,2675,340,15,27,0,72
,21時,2917,0,2675,319,15,27,0,57
,22時,2784,0,2600,281,16,27,0,81
,23時,2831,0,2553,306,15,27,0,99
2020/4/30,0時,2812,0,2543,300,14,27,0,116
,1時,2947,0,2651,315,14,27,0,134
,2時,3071,0,2682,406,14,27,0,140
,3時,3167,0,2717,452,15,27,0,142
,4時,3171,0,2712,461,14,27,1,145
,5時,3091,0,2620,401,14,27,107,155
,6時,3040,0,2467,369,14,27,486,154
,7時,2889,0,2058,318,14,27,838,151
,8時,3092,0,1897,315,15,27,1185,164
,9時,3223,0,1843,286,14,27,1359,196
,10時,3206,0,1894,265,15,27,1469,199
,11時,3214,0,1963,299,14,27,1456,184
,12時,3088,0,1925,233,14,27,1410,177
,13時,3152,0,2202,251,15,27,1197,168
,14時,3057,0,2250,343,14,27,963,149
,15時,2977,0,2399,386,15,27,668,150
,16時,3078,0,2580,405,14,27,338,160
,17時,3078,0,2675,423,15,27,84,178
,18時,3140,0,2629,440,16,27,0,196
,19時,3107,0,2525,443,15,27,0,235
,20時,2949,0,2458,450,15,27,0,248
,21時,2804,0,2349,446,16,27,0,239
,22時,2660,0,2115,452,15,27,0,226
,23時,2700,0,2118,475,15,27,0,167
2020/5/1,0時,2647,0,1951,463,14,22,0,123
,1時,2726,0,2001,485,14,22,0,110
,2時,2863,0,2065,536,15,22,0,103
,3時,2939,0,2094,559,14,22,0,94
,4時,2963,0,2084,586,14,22,4,84
,5時,2917,0,2084,500,14,22,70,87
,6時,2875,0,2136,404,14,22,116,63
,7時,2817,0,2066,396,15,22,242,71
,8時,2998,0,1956,394,14,22,555,97
,9時,3173,0,1909,397,14,22,782,121
,10時,3222,0,1986,386,15,22,879,129
,11時,3207,0,1832,358,14,22,1079,120
,12時,3023,0,1873,347,14,22,995,131
,13時,2931,0,1803,381,14,22,893,131
,14時,2831,0,1870,384,15,22,688,129
,15時,2884,0,2107,405,14,22,585,137
,16時,2993,0,2184,442,14,22,385,133
,17時,3038,0,2241,483,14,22,135,101
,18時,3089,0,2264,556,15,22,0,85
,19時,3101,0,2230,554,16,22,0,70
,20時,2915,0,2081,537,15,22,0,81
,21時,2764,0,2031,486,15,22,0,94
,22時,2636,0,2024,473,16,22,0,107
,23時,2669,0,2011,472,15,22,0,122
2020/5/2,0時,2584,0,1951,457,14,22,0,138
,1時,2654,0,1946,486,15,22,0,154
,2時,2756,0,1967,532,14,22,0,144
,3時,2871,0,2043,558,14,22,0,125
,4時,2865,0,2127,585,14,22,6,101
,5時,2815,0,2117,549,15,22,102,135
,6時,2739,0,2067,453,14,22,187,150
,7時,2815,0,2066,444,14,22,297,170
,8時,2855,0,2013,442,14,22,290,217
,9時,2895,0,2017,454,14,22,286,203
,10時,2817,0,1762,438,14,22,486,200
,11時,2804,0,1577,429,15,22,807,203
,12時,2604,0,1448,422,14,22,1029,205
,13時,2599,0,1338,458,14,22,1202,174
,14時,2511,0,1250,463,14,22,1051,157
,15時,2521,0,1410,475,14,22,769,168
,16時,2715,0,1774,514,15,22,467,141
,17時,2779,0,2043,523,14,22,162,148
,18時,2842,0,2057,608,15,22,1,148
,19時,2912,0,2039,654,15,22,0,146
,20時,2749,0,1896,630,16,22,0,138
,21時,2612,0,1781,632,15,22,0,144
,22時,2522,0,1785,637,15,22,0,147
,23時,2543,0,1831,639,15,22,0,155
2020/5/3,0時,2495,0,1802,614,14,22,0,135
,1時,2572,0,1865,639,14,22,0,138
,2時,2689,0,1932,649,15,22,0,145
,3時,2747,0,1973,671,14,22,0,157
,4時,2692,0,1876,684,14,22,7,150
,5時,2550,0,1706,667,14,22,131,133
,6時,2456,0,1567,625,14,22,307,103
,7時,2307,0,1318,567,14,22,565,103
,8時,2322,0,1192,557,14,22,922,66
,9時,2425,0,1120,549,14,22,1123,62
,10時,2547,0,1278,550,14,22,1179,62
,11時,2630,0,1309,553,14,22,1113,51
,12時,2534,0,1235,555,14,22,993,39
,13時,2496,0,1336,557,14,22,832,30
,14時,2359,0,1208,563,14,22,695,36
,15時,2327,0,1490,594,14,22,514,20
,16時,2471,0,1647,598,14,22,316,16
,17時,2631,0,1827,652,14,22,105,24
,18時,2798,0,1959,719,15,22,2,10
,19時,2873,0,2027,721,15,22,0,11
,20時,2726,0,1996,713,15,22,0,15
,21時,2587,0,1881,712,15,22,0,18
,22時,2445,0,1797,708,15,22,0,25
,23時,2490,0,1859,707,16,22,0,20
2020/5/4,0時,2436,0,1758,687,14,22,0,25
,1時,2530,0,1890,692,14,22,0,39
,2時,2658,0,1895,717,14,22,0,32
,3時,2784,0,2031,735,14,22,0,19
,4時,2732,0,1968,730,14,22,5,10
,5時,2580,0,1757,728,15,22,90,13
,6時,2407,0,1444,703,14,22,192,10
,7時,2375,0,1423,693,14,22,331,10
,8時,2489,0,1439,687,14,22,457,28
,9時,2679,0,1424,687,14,22,582,69
,10時,2624,0,1411,664,14,22,587,92
,11時,2507,0,1315,658,14,22,592,87
,12時,2497,0,1380,638,15,22,603,89
,13時,2497,0,1271,649,14,22,643,100
,14時,2507,0,1389,664,14,22,508,92
,15時,2520,0,1482,690,14,22,336,79
,16時,2640,0,1727,725,14,22,220,61
,17時,2772,0,1928,742,14,22,53,58
,18時,2871,0,1954,765,15,22,2,64
,19時,2860,0,1871,763,15,22,0,79
,20時,2701,0,1744,741,15,22,0,89
,21時,2565,0,1709,713,15,22,0,80
,22時,2421,0,1704,722,15,22,0,94
,23時,2411,0,1666,729,16,22,0,153
2020/5/5,0時,2414,0,1551,705,14,22,0,204
,1時,2498,0,1532,705,14,22,0,218
,2時,2622,0,1516,709,14,22,0,234
,3時,2741,0,1621,725,15,22,0,200
,4時,2697,0,1678,717,14,22,6,207
,5時,2598,0,1652,709,14,22,100,225
,6時,2500,0,1494,661,14,22,247,176
,7時,2452,0,1301,664,14,22,502,154
,8時,2431,0,1220,653,14,22,800,148
,9時,2465,0,1248,634,14,22,1032,145
,10時,2541,0,1337,634,14,22,1206,154
,11時,2596,0,1306,634,14,22,1335,145
,12時,2555,0,1262,623,14,22,1368,160
,13時,2465,0,1172,663,14,22,1336,139
,14時,2371,0,1215,675,14,22,1175,90
,15時,2394,0,1324,679,15,22,831,58
,16時,2630,0,1559,702,15,22,502,32
,17時,2792,0,1852,731,15,22,186,19
,18時,2839,0,1970,745,15,22,8,10
,19時,2969,0,2159,750,15,22,0,13
,20時,2849,0,2200,742,15,22,0,24
,21時,2733,0,2094,744,15,22,0,44
,22時,2599,0,1989,745,16,22,0,47
,23時,2605,0,2025,756,15,22,0,54
2020/5/6,0時,2552,0,1917,732,14,22,0,53
,1時,2624,0,1847,739,14,22,0,66
,2時,2746,0,1965,746,14,22,0,63
,3時,2841,0,2136,746,14,22,0,84
,4時,2776,0,2095,739,14,22,8,102
,5時,2636,0,1821,730,14,22,128,92
,6時,2476,0,1434,729,14,22,347,96
,7時,2378,0,1391,730,14,22,525,91
,8時,2461,0,1567,722,14,22,661,90
,9時,2619,0,1480,725,15,22,808,80
,10時,2768,0,1621,730,14,22,726,90
,11時,2899,0,1803,737,14,22,626,80
,12時,2879,0,1940,712,14,22,493,87
,13時,2929,0,2059,721,14,22,434,76
,14時,2930,0,2129,730,14,22,289,60
,15時,2933,0,2307,732,14,22,181,51
,16時,2982,0,2507,725,16,22,83,51
,17時,3117,0,2616,747,15,22,33,50
,18時,3216,0,2621,774,15,22,2,43
,19時,3216,0,2620,775,15,22,0,49
,20時,3073,0,2650,766,15,22,0,51
,21時,2934,0,2584,735,15,22,0,40
,22時,2762,0,2448,742,15,22,0,15
,23時,2782,0,2427,749,16,22,0,14
2020/5/7,0時,2715,0,2125,736,14,22,0,15
,1時,2828,0,2290,745,14,22,0,16
,2時,2959,0,2567,741,14,22,0,15
,3時,3083,0,2629,743,14,22,0,9
,4時,3065,0,2588,743,14,22,8,7
,5時,2984,0,2483,740,14,22,109,9
,6時,2941,0,2301,731,14,22,304,8
,7時,2843,0,2061,723,14,22,526,7
,8時,3088,0,2150,724,14,22,762,10
,9時,3286,0,1967,720,15,22,963,26
,10時,3280,0,1729,721,14,22,1104,40
,11時,3223,0,1647,727,14,22,1192,55
,12時,2999,0,1580,712,14,22,1165,58
,13時,2996,0,1676,721,15,22,1069,67
,14時,2975,0,1631,716,14,22,1015,83
,15時,3021,0,1804,718,14,22,781,77
,16時,3188,0,2189,731,14,22,469,68
,17時,3203,0,2437,762,16,22,169,44
,18時,3194,0,2448,764,15,22,8,35
,19時,3247,0,2368,756,15,22,0,29
,20時,3092,0,2410,708,15,22,0,24
,21時,2953,0,2403,705,15,22,0,25
,22時,2753,0,2239,708,15,22,0,40
,23時,2767,0,2279,707,16,22,0,68
2020/5/8,0時,2669,0,2055,687,14,22,0,77
,1時,2795,0,2246,690,14,22,0,78
,2時,2892,0,2189,691,14,22,0,96
,3時,2994,0,2250,691,14,22,0,120
,4時,2978,0,2158,691,14,22,11,146
,5時,2925,0,2064,692,14,22,180,142
,6時,2821,0,1679,669,14,22,464,136
,7時,2695,0,1387,666,14,22,768,132
,8時,2843,0,1333,665,15,22,1176,153
,9時,2958,0,1165,654,14,22,1414,180
,10時,2990,0,1101,654,14,22,1517,212
,11時,3015,0,1145,656,14,22,1542,229
,12時,2860,0,1197,581,15,22,1516,241
,13時,2932,0,1260,647,14,22,1404,253
,14時,2913,0,1324,659,14,22,1190,244
,15時,2989,0,1542,670,14,22,834,246
,16時,3105,0,1972,666,14,22,486,244
,17時,3121,0,2249,689,16,22,167,222
,18時,3137,0,2266,715,15,22,6,208
,19時,3195,0,2252,716,15,22,0,199
,20時,3031,0,2181,718,15,22,0,182
,21時,2879,0,2176,681,15,22,0,176
,22時,2704,0,2038,674,16,22,0,175
,23時,2706,0,2068,683,15,22,0,187
2020/5/9,0時,2661,0,2060,666,14,22,0,176
,1時,2754,0,2120,675,14,22,0,177
,2時,2847,0,2140,674,14,22,0,176
,3時,2944,0,2213,677,14,22,0,171
,4時,2906,0,2156,695,14,22,10,150
,5時,2782,0,1986,694,15,22,124,145
,6時,2614,0,1657,667,14,22,323,131
,7時,2503,0,1333,665,14,22,631,133
,8時,2679,0,1250,672,14,22,996,106
,9時,2789,0,1144,665,14,22,1196,95
,10時,2821,0,1120,666,15,22,1328,100
,11時,2863,0,1172,695,14,22,1411,102
,12時,2839,0,1144,708,14,22,1320,100
,13時,2838,0,1367,730,14,22,1079,85
,14時,2756,0,1519,733,15,22,856,75
,15時,2747,0,1767,736,14,22,628,77
,16時,2807,0,1957,744,14,22,362,66
,17時,2874,0,2215,757,14,22,136,64
,18時,2971,0,2367,766,15,22,8,82
,19時,3054,0,2390,741,15,22,0,52
,20時,2917,0,2361,743,16,22,0,50
,21時,2819,0,2343,719,15,22,0,51
,22時,2673,0,2278,717,15,22,0,49
,23時,2659,0,2247,726,15,22,0,49
2020/5/10,0時,2595,0,2028,709,14,22,0,52
,1時,2684,0,2191,718,14,22,0,43
,2時,2800,0,2306,717,15,22,0,41
,3時,2891,0,2343,715,14,22,0,34
,4時,2840,0,2269,718,14,22,9,37
,5時,2699,0,2057,738,14,22,61,33
,6時,2604,0,1835,710,14,22,97,30
,7時,2579,0,1731,711,14,22,174,35
,8時,2688,0,1892,709,15,22,242,52
,9時,2766,0,1843,707,14,22,256,80
,10時,2816,0,1753,703,14,22,291,135
,11時,2830,0,1663,713,14,22,302,175
,12時,2805,0,1648,699,14,22,260,190
,13時,2802,0,1689,707,14,22,231,170
,14時,2752,0,1668,710,15,22,181,161
,15時,2751,0,1794,714,14,22,116,164
,16時,2886,0,2222,726,14,22,54,174
,17時,3010,0,2344,774,14,22,26,186
,18時,3087,0,2403,774,14,22,3,189
,19時,3071,0,2362,762,15,22,0,177
,20時,2922,0,2295,749,15,22,0,145
,21時,2771,0,2232,709,15,22,0,125
,22時,2670,0,2245,719,16,22,0,117
,23時,2661,0,2189,734,15,22,0,118
2020/5/11,0時,2568,0,1979,711,14,22,0,118
,1時,2687,0,2240,716,14,22,0,121
,2時,2801,0,2239,726,14,22,0,138
,3時,2858,0,2305,723,14,22,0,131
,4時,2869,0,2293,729,15,22,10,106
,5時,2845,0,2132,737,14,22,107,111
,6時,2837,0,1867,718,14,22,329,110
,7時,2893,0,1683,716,14,22,561,122
,8時,3054,0,1707,683,14,22,778,87
,9時,3100,0,1529,664,15,22,1054,68
,10時,3235,0,1418,665,14,22,1266,61
,11時,3335,0,1627,660,14,22,1131,71
,12時,3479,0,1856,632,14,22,918,93
,13時,3564,0,2021,637,14,22,695,89
,14時,3477,0,2235,642,15,22,450,77
,15時,3310,0,2294,648,14,22,191,58
,16時,3260,0,2360,654,14,22,139,61
,17時,3205,0,2417,667,14,22,83,51
,18時,3206,0,2403,672,15,22,7,46
,19時,3226,0,2342,664,15,22,1,56
,20時,3052,0,2228,650,15,22,0,78
,21時,2854,0,2146,651,16,22,0,85
,22時,2699,0,2104,682,15,22,0,97
,23時,2698,0,2104,692,15,22,0,105
2020/5/12,0時,2617,0,2079,671,14,22,0,104
,1時,2676,0,2047,676,15,22,0,99
,2時,2822,0,2180,685,14,22,0,78
,3時,2940,0,2157,687,14,22,0,52
,4時,2899,0,2221,679,14,22,12,35
,5時,2834,0,2098,676,15,22,173,33
,6時,2777,0,1824,688,14,22,490,18
,7時,2705,0,1470,687,14,22,836,24
,8時,2936,0,1372,682,14,22,1116,34
,9時,3170,0,1418,676,14,22,1200,42
,10時,3129,0,1322,675,15,22,1168,55
,11時,3097,0,1295,682,14,22,1264,75
,12時,2862,0,1258,659,14,22,1246,71
,13時,2890,0,1409,667,14,22,1178,75
,14時,2911,0,1585,669,14,22,1027,114
,15時,2966,0,1802,669,14,22,787,150
,16時,3139,0,2122,676,14,22,503,155
,17時,3101,0,2265,677,14,22,182,148
,18時,3079,0,2281,703,15,22,10,176
,19時,3102,0,2177,726,16,22,0,221
,20時,2936,0,2044,723,15,22,0,217
,21時,2755,0,1908,740,15,22,0,195
,22時,2629,0,1883,752,15,22,0,181
,23時,2638,0,1866,757,15,22,0,167
2020/5/13,0時,2590,0,1906,744,14,22,0,141
,1時,2689,0,1938,752,15,22,0,112
,2時,2794,0,1980,753,14,22,0,96
,3時,2890,0,2154,761,14,22,0,102
,4時,2883,0,2154,764,14,22,10,76
,5時,2794,0,1985,765,14,22,92,65
,6時,2708,0,1679,764,14,22,234,86
,7時,2801,0,1555,761,14,22,434,101
,8時,2965,0,1484,765,15,22,566,133
,9時,3113,0,1479,759,14,22,672,103
,10時,3134,0,1368,765,14,22,856,106
,11時,3193,0,1510,770,14,22,983,115
,12時,2950,0,1554,754,14,22,895,118
,13時,3038,0,1577,762,15,22,920,117
,14時,2950,0,1624,763,14,22,776,126
,15時,3036,0,1693,766,14,22,608,136
,16時,3169,0,2050,769,14,22,325,141
,17時,3165,0,2162,766,14,22,118,128
,18時,3190,0,2267,766,16,22,8,118
,19時,3188,0,2115,770,15,22,0,114
,20時,3003,0,2044,768,15,22,0,104
,21時,2834,0,1981,770,15,22,0,115
,22時,2609,0,1924,766,15,22,0,141
,23時,2565,0,1843,777,16,22,0,151
2020/5/14,0時,2572,0,1949,762,14,22,0,156
,1時,2683,0,1979,771,14,22,0,161
,2時,2845,0,2071,770,14,22,0,156
,3時,2935,0,2059,768,14,22,0,143
,4時,2901,0,2010,773,14,22,12,123
,5時,2821,0,1994,769,14,22,166,122
,6時,2792,0,1692,771,14,22,440,111
,7時,2871,0,1556,767,14,22,566,95
,8時,3053,0,1548,770,15,22,686,112
,9時,3196,0,1402,771,14,22,956,107
,10時,3246,0,1151,770,14,22,1205,109
,11時,3317,0,1189,784,14,22,1272,122
,12時,3090,0,1303,764,15,22,1221,140
,13時,3086,0,1345,769,14,22,1062,144
,14時,3041,0,1409,765,14,22,961,147
,15時,3007,0,1529,767,14,22,770,147
,16時,3163,0,1999,772,14,22,487,144
,17時,3171,0,2217,781,14,22,192,137
,18時,3091,0,2275,783,16,22,13,127
,19時,3133,0,2292,780,15,22,0,112
,20時,2987,0,2327,784,15,22,0,85
,21時,2868,0,2399,782,15,22,0,55
,22時,2717,0,2251,780,15,22,0,43
,23時,2661,0,1924,790,15,22,0,29
2020/5/15,0時,2644,0,1875,782,14,22,0,27
,1時,2746,0,1960,793,14,22,0,25
,2時,2855,0,2004,791,14,22,0,30
,3時,2961,0,2031,796,15,22,0,33
,4時,2925,0,2015,793,14,22,13,40
,5時,2886,0,1944,793,14,22,154,72
,6時,2832,0,1728,792,14,22,481,102
,7時,2774,0,1426,793,14,22,816,111
,8時,3011,0,1396,794,14,22,1114,108
,9時,3170,0,1428,794,14,22,1279,59
,10時,3211,0,1377,793,14,22,1390,54
,11時,3232,0,1378,785,14,22,1437,60
,12時,3024,0,1340,765,15,22,1406,53
,13時,3087,0,1417,763,14,22,1307,54
,14時,3057,0,1516,776,14,22,1115,59
,15時,3077,0,1790,772,14,22,809,67
,16時,3197,0,2034,782,14,22,497,70
,17時,3194,0,2158,783,15,22,183,114
,18時,3140,0,2171,783,15,22,13,116
,19時,3142,0,2194,782,15,22,0,127
,20時,2923,0,2029,781,16,22,0,159
,21時,2768,0,1923,781,15,22,0,176
,22時,2624,0,1857,780,15,22,0,184
,23時,2666,0,1871,791,15,22,0,200
2020/5/16,0時,2636,0,1974,773,14,22,0,205
,1時,2723,0,1988,780,14,22,0,183
,2時,2888,0,2076,783,14,22,0,163
,3時,2945,0,2133,778,14,22,0,150
,4時,2891,0,2107,783,14,22,12,141
,5時,2737,0,1949,778,14,22,122,143
,6時,2678,0,1879,780,14,22,207,135
,7時,2708,0,1785,779,14,22,366,134
,8時,2855,0,1839,779,14,22,453,153
,9時,2945,0,1861,758,14,22,552,146
,10時,2888,0,1703,755,14,22,601,144
,11時,2946,0,1629,762,14,22,712,160
,12時,2932,0,1663,749,14,22,693,160
,13時,2903,0,1790,755,14,22,547,145
,14時,2833,0,1893,756,14,22,416,103
,15時,2810,0,1885,755,14,22,262,102
,16時,2862,0,1952,754,15,22,158,117
,17時,2902,0,2045,761,15,22,63,105
,18時,2969,0,2121,775,15,22,6,101
,19時,2996,0,2059,776,15,22,0,82
,20時,2853,0,2031,777,15,22,0,61
,21時,2700,0,1970,773,15,22,0,36
,22時,2609,0,1956,773,15,22,0,18
,23時,2621,0,1927,780,15,22,0,13
2020/5/17,0時,2572,0,1803,765,14,22,0,11
,1時,2665,0,1861,772,14,22,0,18
,2時,2805,0,1988,774,14,22,0,39
,3時,2946,0,2109,770,14,22,0,40
,4時,2887,0,2065,778,14,22,13,49
,5時,2748,0,1917,774,14,22,105,46
,6時,2652,0,1806,759,14,22,187,42
,7時,2615,0,1652,756,14,22,246,69
,8時,2672,0,1531,757,14,22,344,56
,9時,2694,0,1505,754,14,22,537,40
,10時,2571,0,1208,756,14,22,887,51
,11時,2527,0,1123,763,14,22,1037,58
,12時,2541,0,1154,747,14,22,1070,78
,13時,2544,0,1075,755,14,22,998,85
,14時,2415,0,1050,756,13,22,789,95
,15時,2454,0,1230,753,14,22,549,93
,16時,2632,0,1389,753,14,22,377,109
,17時,2764,0,1741,760,14,22,132,113
,18時,2833,0,1882,771,15,22,10,98
,19時,2929,0,1926,777,15,22,0,92
,20時,2814,0,1879,775,15,22,0,71
,21時,2666,0,1799,775,15,22,0,54
,22時,2538,0,1739,774,15,22,0,44
,23時,2562,0,1762,784,15,22,0,28
2020/5/18,0時,2506,0,1663,764,14,22,0,21
,1時,2607,0,1725,775,14,22,0,24
,2時,2759,0,1867,774,14,22,0,25
,3時,2841,0,1907,772,14,22,0,25
,4時,2850,0,1928,775,14,22,16,33
,5時,2747,0,1734,776,13,22,147,29
,6時,2671,0,1544,756,14,22,350,32
,7時,2606,0,1320,757,14,22,584,35
,8時,2958,0,1422,754,14,22,862,37
,9時,3199,0,1496,756,14,22,1014,38
,10時,3321,0,1618,754,14,22,1062,44
,11時,3300,0,1586,759,14,22,1021,58
,12時,3005,0,1515,741,13,22,828,67
,13時,3156,0,1802,752,14,22,752,80
,14時,3089,0,1808,749,14,22,660,76
,15時,3080,0,2013,751,14,22,491,69
,16時,3189,0,2157,750,15,22,287,69
,17時,3177,0,2224,755,15,22,106,68
,18時,3199,0,2230,762,15,22,7,71
,19時,3214,0,2221,763,15,22,0,70
,20時,3021,0,2139,764,15,22,0,94
,21時,2852,0,1963,767,14,22,0,95
,22時,2627,0,1742,763,15,22,0,86
,23時,2647,0,1725,770,15,22,0,91
2020/5/19,0時,2619,0,1830,749,14,22,0,91
,1時,2666,0,1808,757,14,22,0,105
,2時,2815,0,1988,756,14,22,0,123
,3時,2904,0,1995,756,14,22,0,146
,4時,2873,0,2034,757,13,22,19,154
,5時,2832,0,1932,756,14,22,167,158
,6時,2786,0,1734,751,14,22,365,186
,7時,2835,0,1633,750,14,22,640,203
,8時,3079,0,1644,749,14,22,859,210
,9時,3237,0,1745,720,14,22,975,203
,10時,3213,0,1520,713,14,22,1203,195
,11時,3318,0,1704,717,14,22,1320,203
,12時,3095,0,1445,700,15,22,1359,209
,13時,3088,0,1613,706,14,22,1203,212
,14時,3051,0,1663,711,14,22,1050,203
,15時,3085,0,1746,725,14,22,791,186
,16時,3183,0,1895,750,16,22,454,189
,17時,3211,0,2077,759,15,22,161,200
,18時,3189,0,2132,759,15,22,10,191
,19時,3244,0,2172,760,15,22,0,194
,20時,3094,0,2157,747,15,22,0,206
,21時,2934,0,2069,744,15,22,0,204
,22時,2745,0,1976,742,15,22,0,209
,23時,2719,0,1936,748,15,22,0,212
2020/5/20,0時,2653,0,1804,736,14,22,0,203
,1時,2762,0,1914,751,14,22,0,194
,2時,2902,0,2048,762,15,22,0,196
,3時,3006,0,2135,764,14,22,0,194
,4時,2950,0,2098,767,14,22,13,195
,5時,2868,0,1831,764,14,22,137,201
,6時,2827,0,1680,739,14,22,277,210
,7時,2850,0,1711,732,14,22,470,214
,8時,3106,0,1869,707,14,22,708,207
,9時,3252,0,1807,700,14,22,951,203
,10時,3207,0,1666,691,15,22,1033,203
,11時,3282,0,1637,699,14,22,1030,195
,12時,3062,0,1601,685,14,22,989,195
,13時,3055,0,1633,694,15,22,925,193
,14時,2982,0,1655,696,14,22,724,196
,15時,3022,0,1873,709,14,22,523,187
,16時,3165,0,2070,752,15,22,322,187
,17時,3163,0,2038,757,16,22,120,190
,18時,3197,0,2133,761,15,22,10,174
,19時,3231,0,2145,739,15,22,0,180
,20時,3093,0,2061,719,16,22,0,188
,21時,2917,0,1939,719,15,22,0,186
,22時,2687,0,1807,718,15,22,0,180
,23時,2690,0,1802,724,15,22,0,189
2020/5/21,0時,2630,0,1894,705,15,22,0,181
,1時,2724,0,1934,718,14,22,0,172
,2時,2857,0,2033,730,14,22,0,158
,3時,2976,0,2098,733,15,22,0,150
,4時,2969,0,2122,728,14,22,15,143
,5時,2916,0,2091,715,14,22,132,136
,6時,2848,0,2023,709,14,22,323,129
,7時,2897,0,1940,687,15,22,578,131
,8時,3055,0,1828,654,14,22,864,138
,9時,3120,0,1659,636,14,22,1128,136
,10時,3167,0,1438,636,15,22,1394,149
,11時,3182,0,1542,644,14,22,1450,164
,12時,2980,0,1438,627,14,22,1411,169
,13時,3081,0,1522,645,14,22,1311,169
,14時,3007,0,1495,675,15,22,1120,164
,15時,3044,0,1792,697,14,22,809,152
,16時,3162,0,2018,741,15,22,507,160
,17時,3179,0,2273,748,15,22,192,159
,18時,3146,0,2307,749,16,22,14,164
,19時,3180,0,2216,748,15,22,0,175
,20時,3036,0,2194,691,15,22,0,171
,21時,2874,0,2094,688,15,22,0,169
,22時,2677,0,1979,676,16,22,0,164
,23時,2706,0,2016,680,15,22,0,163
2020/5/22,0時,2617,0,1945,663,14,22,0,158
,1時,2712,0,2027,680,15,22,0,136
,2時,2838,0,2118,713,14,22,0,140
,3時,2947,0,2131,730,14,22,0,146
,4時,2917,0,2128,710,14,22,19,144
,5時,2895,0,2081,666,15,22,163,138
,6時,2851,0,2015,647,14,22,346,133
,7時,2805,0,1937,603,14,22,551,132
,8時,2971,0,1845,601,14,22,779,135
,9時,3111,0,1802,582,15,22,1019,133
,10時,3122,0,1784,575,14,22,1193,129
,11時,3180,0,1849,590,14,22,1239,131
,12時,2989,0,1798,571,14,22,1162,133
,13時,3125,0,1936,589,14,22,1067,138
,14時,2990,0,1646,622,14,22,931,132
,15時,3049,0,1776,660,15,22,661,127
,16時,3150,0,2010,707,15,22,397,119
,17時,3164,0,2130,739,15,22,143,124
,18時,3167,0,2244,737,15,22,8,128
,19時,3183,0,2263,741,15,22,0,123
