月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
,21時,2847,0,1722,889,13,52,0,190
,22時,2696,0,1619,892,12,52,0,213
,23時,2649,0,1497,872,12,52,0,230
2021/5/29,0時,2562,0,1401,838,12,52,0,249
,1時,2637,0,1403,833,11,52,0,254
,2時,2746,0,1357,872,11,52,0,258
,3時,2849,0,1323,874,12,52,0,267
,4時,2778,0,1289,890,11,52,17,271
,5時,2712,0,1358,860,11,52,107,258
,6時,2687,0,1355,837,12,52,144,236
,7時,2825,0,1381,826,11,52,262,232
,8時,3015,0,1447,824,11,52,284,236
,9時,3060,0,1336,820,11,52,285,243
,10時,3140,0,1350,826,11,52,361,225
,11時,3180,0,1269,835,12,52,401,223
,12時,3064,0,1416,778,11,52,361,199
,13時,3068,0,1496,780,11,52,377,183
,14時,3035,0,1383,797,11,52,410,178
,15時,2938,0,1250,839,12,52,302,169
,16時,2964,0,1400,843,12,52,164,157
,17時,3003,0,1496,870,13,52,76,173
,18時,3043,0,1502,898,12,52,8,169
,19時,3122,0,1519,901,12,52,0,160
,20時,2985,0,1428,886,12,52,0,142
,21時,2834,0,1433,883,12,52,0,140
,22時,2682,0,1391,886,12,52,0,128
,23時,2638,0,1359,868,13,52,0,114
2021/5/30,0時,2527,0,1203,849,11,52,0,110
,1時,2619,0,1213,865,11,52,0,124
,2時,2749,0,1355,876,12,52,0,131
,3時,2817,0,1427,877,11,52,0,127
,4時,2772,0,1348,898,11,52,26,125
,5時,2683,0,1218,888,11,52,140,124
,6時,2571,0,1157,860,12,52,280,117
,7時,2527,0,1095,869,11,50,435,119
,8時,2616,0,898,866,11,50,702,104
,9時,2621,0,877,861,12,51,920,112
,10時,2773,0,973,866,11,51,1216,140
,11時,2785,0,935,879,11,52,1209,166
,12時,2759,0,806,837,11,51,1119,189
,13時,2729,0,832,858,12,52,1009,194
,14時,2624,0,885,880,12,52,723,230
,15時,2610,0,894,890,12,52,439,260
,16時,2768,0,1050,895,12,52,276,266
,17時,2899,0,1225,896,13,52,107,279
,18時,2994,0,1315,917,12,52,19,284
,19時,3032,0,1416,916,12,52,0,268
,20時,2879,0,1357,903,12,52,0,258
,21時,2745,0,1295,904,12,52,0,245
,22時,2582,0,1209,909,12,52,0,221
,23時,2518,0,1165,891,12,52,0,200
2021/5/31,0時,2431,0,1142,885,11,52,0,177
,1時,2534,0,1142,897,11,52,0,162
,2時,2691,0,1160,909,11,52,0,163
,3時,2778,0,1297,908,11,52,0,157
,4時,2739,0,1282,925,11,52,28,154
,5時,2717,0,1265,915,11,52,208,156
,6時,2763,0,1106,906,11,52,547,162
,7時,2763,0,1002,908,11,52,762,167
,8時,3043,0,1088,891,11,52,1000,159
,9時,3247,0,1034,890,11,52,1175,143
,10時,3380,0,1031,875,11,52,1359,138
,11時,3385,0,1037,874,11,52,1430,134
,12時,3235,0,1097,849,12,52,1451,134
,13時,3318,0,1133,851,12,52,1334,125
,14時,3204,0,1100,865,12,52,1146,124
,15時,3110,0,1148,887,12,52,886,106
,16時,3221,0,1438,887,12,52,605,91
,17時,3208,0,1518,889,12,52,282,75
,18時,3141,0,1595,904,12,52,34,66
,19時,3214,0,1609,911,12,52,0,54
,20時,3061,0,1571,899,12,52,0,45
,21時,2905,0,1514,889,12,52,0,35
,22時,2712,0,1460,891,12,52,0,21
,23時,2633,0,1377,892,12,52,0,18
2021/6/1,0時,2542,0,1356,885,11,48,0,22
,1時,2606,0,1374,890,11,48,0,16
,2時,2797,0,1452,885,11,48,0,13
,3時,2888,0,1467,895,11,48,0,14
,4時,2830,0,1470,906,11,48,36,17
,5時,2808,0,1434,885,11,48,226,20
,6時,2657,0,1178,864,11,48,489,17
,7時,2673,0,1052,860,11,48,904,13
,8時,2921,0,1043,854,11,48,1282,11
,9時,3088,0,1091,845,11,48,1512,14
,10時,3169,0,1142,844,11,48,1655,27
,11時,3207,0,1194,847,11,48,1711,34
,12時,3058,0,1240,836,11,48,1681,33
,13時,3159,0,1244,843,12,48,1560,25
,14時,3108,0,1260,850,12,48,1337,23
,15時,3112,0,1476,856,13,48,991,27
,16時,3233,0,1655,855,12,48,660,26
,17時,3158,0,1659,867,12,48,297,23
,18時,3078,0,1681,880,12,48,34,17
,19時,3141,0,1723,883,12,48,0,17
,20時,2972,0,1770,865,12,48,0,14
,21時,2826,0,1670,867,12,48,0,12
,22時,2660,0,1448,868,12,48,0,15
,23時,2622,0,1482,875,12,48,0,32
2021/6/2,0時,2548,0,1326,864,10,48,0,57
,1時,2648,0,1419,874,11,48,0,61
,2時,2775,0,1535,871,11,48,0,63
,3時,2924,0,1588,895,11,48,0,60
,4時,2875,0,1396,890,11,48,43,72
,5時,2765,0,1209,867,11,48,239,67
,6時,2755,0,1195,862,11,48,532,64
,7時,2750,0,1272,840,11,48,775,49
,8時,3006,0,1300,826,11,48,1208,53
,9時,3091,0,1214,819,11,48,1390,39
,10時,3168,0,1144,806,11,48,1535,46
,11時,3309,0,1121,814,12,48,1632,51
,12時,3162,0,1184,801,11,48,1538,50
,13時,3258,0,1233,819,11,48,1379,47
,14時,3159,0,1293,832,12,48,1235,46
,15時,3111,0,1393,845,12,48,909,46
,16時,3265,0,1568,870,12,48,593,41
,17時,3202,0,1679,888,12,48,257,36
,18時,3119,0,1689,897,12,48,30,27
,19時,3163,0,1574,907,13,48,0,24
,20時,2988,0,1404,902,12,48,0,30
,21時,2847,0,1356,886,12,48,0,37
,22時,2695,0,1306,887,13,48,0,28
,23時,2626,0,1301,891,12,48,0,28
2021/6/3,0時,2554,0,1233,886,11,44,0,25
,1時,2631,0,1308,887,11,44,0,29
,2時,2768,0,1385,883,11,44,0,36
,3時,2895,0,1443,887,11,44,0,42
,4時,2867,0,1441,887,11,44,25,40
,5時,2753,0,1319,881,11,44,137,50
,6時,2670,0,1211,879,11,44,367,65
,7時,2641,0,1258,859,11,44,615,55
,8時,2868,0,1318,843,12,44,913,67
,9時,3159,0,1271,847,11,44,1341,75
,10時,3275,0,1479,842,11,44,1500,93
,11時,3397,0,1371,849,11,44,1646,111
,12時,3212,0,1274,840,11,44,1595,134
,13時,3368,0,1510,869,12,44,1427,153
,14時,3384,0,1663,866,11,44,1043,168
,15時,3311,0,1720,882,12,44,669,185
,16時,3344,0,1763,895,12,44,408,203
,17時,3192,0,1712,913,12,44,161,246
,18時,3147,0,1751,915,12,44,22,285
,19時,3192,0,1706,915,12,44,1,295
,20時,3017,0,1638,916,13,44,0,301
,21時,2851,0,1652,915,12,44,0,307
,22時,2747,0,1612,920,12,44,0,291
,23時,2690,0,1635,917,12,44,0,288
2021/6/4,0時,2591,0,1576,907,12,44,0,287
,1時,2647,0,1575,917,11,44,0,294
,2時,2778,0,1656,912,11,44,0,310
,3時,2910,0,1701,915,11,44,0,305
,4時,2906,0,1692,915,11,44,18,297
,5時,2823,0,1747,912,12,44,81,306
,6時,2827,0,1739,914,11,44,109,296
,7時,2938,0,1720,917,11,44,160,284
,8時,3253,0,1891,912,11,44,216,275
,9時,3360,0,1835,918,11,44,240,289
,10時,3386,0,1766,908,11,51,324,284
,11時,3475,0,1912,889,11,51,392,268
,12時,3339,0,1970,848,10,51,318,276
,13時,3462,0,1981,865,11,51,242,285
,14時,3386,0,2011,889,11,51,185,307
,15時,3352,0,2083,899,12,51,139,252
,16時,3331,0,2040,901,12,51,105,244
,17時,3236,0,1892,913,12,51,73,254
,18時,3158,0,1999,896,12,51,23,203
,19時,3095,0,2014,879,12,51,0,187
,20時,2915,0,1864,894,12,51,0,164
,21時,2778,0,1744,898,12,51,0,179
,22時,2663,0,1484,919,12,52,0,189
,23時,2633,0,1489,931,13,52,0,186
2021/6/5,0時,2514,0,1475,940,11,49,0,173
,1時,2554,0,1428,960,11,49,0,173
,2時,2695,0,1542,955,11,49,0,181
,3時,2801,0,1582,950,11,49,0,173
,4時,2723,0,1504,942,11,49,38,158
,5時,2681,0,1289,945,11,49,277,163
,6時,2582,0,1067,923,11,49,617,167
,7時,2555,0,884,925,11,49,968,191
,8時,2740,0,767,935,11,49,1348,231
,9時,2899,0,690,950,11,49,1585,248
,10時,2970,0,712,932,11,49,1721,238
,11時,3060,0,700,950,11,49,1740,220
,12時,2959,0,656,939,11,49,1663,212
,13時,2923,0,759,962,11,49,1487,186
,14時,2897,0,821,964,12,49,1321,198
,15時,2865,0,927,970,12,49,998,225
,16時,2949,0,1085,967,12,50,636,214
,17時,3009,0,1218,975,12,50,303,207
,18時,2913,0,1220,973,12,50,39,222
,19時,3003,0,1256,974,12,49,0,254
,20時,2884,0,1286,973,11,49,0,227
,21時,2743,0,1295,975,12,50,0,217
,22時,2604,0,1170,974,12,50,0,208
,23時,2551,0,1151,983,12,50,0,201
2021/6/6,0時,2443,0,1144,967,11,50,0,213
,1時,2479,0,1177,973,11,50,0,208
,2時,2612,0,1246,973,10,50,0,200
,3時,2712,0,1270,974,11,50,0,191
,4時,2665,0,1235,973,11,50,47,174
,5時,2572,0,1210,971,11,50,259,179
,6時,2492,0,1098,974,11,50,492,198
,7時,2465,0,963,973,11,50,834,183
,8時,2563,0,956,971,10,50,1151,156
,9時,2685,0,827,971,11,50,1434,174
,10時,2753,0,758,972,11,50,1605,183
,11時,2857,0,756,977,10,50,1692,187
,12時,2870,0,853,967,11,50,1656,173
,13時,2823,0,802,969,11,50,1489,170
,14時,2719,0,884,966,11,50,1173,158
,15時,2818,0,985,967,12,50,927,189
,16時,2896,0,1214,967,12,50,615,159
,17時,2900,0,1342,964,11,50,255,152
,18時,2911,0,1480,969,12,50,38,156
,19時,2968,0,1528,966,12,50,0,143
,20時,2877,0,1820,970,12,50,0,142
,21時,2693,0,1819,963,12,50,0,126
,22時,2564,0,1662,964,11,50,0,119
,23時,2512,0,1650,971,12,50,0,121
2021/6/7,0時,2422,0,1603,954,11,50,0,115
,1時,2481,0,1680,959,11,50,0,102
,2時,2614,0,1756,958,11,50,0,89
,3時,2732,0,1812,957,11,50,0,74
,4時,2676,0,1729,958,10,50,52,55
,5時,2637,0,1426,959,11,50,265,56
,6時,2695,0,1379,959,11,50,554,60
,7時,2694,0,1102,956,11,50,868,71
,8時,2962,0,1162,957,10,50,1232,63
,9時,3256,0,1279,956,11,49,1503,74
,10時,3375,0,1289,944,11,49,1601,78
,11時,3400,0,1227,943,10,49,1665,81
,12時,3226,0,1065,933,11,49,1629,87
,13時,3365,0,1260,952,11,49,1467,96
,14時,3364,0,1465,945,10,49,1157,88
,15時,3324,0,1542,936,12,49,949,94
,16時,3424,0,1632,927,12,50,666,90
,17時,3364,0,1751,932,12,50,315,96
,18時,3186,0,1935,936,11,50,45,90
,19時,3186,0,2059,937,12,50,0,88
,20時,3031,0,2055,938,12,50,0,92
,21時,2864,0,1967,936,12,50,0,109
,22時,2672,0,1813,937,12,50,0,115
,23時,2616,0,1872,943,12,50,0,109
2021/6/8,0時,2498,0,1727,903,10,49,0,107
,1時,2553,0,1786,911,11,49,0,92
,2時,2656,0,1811,909,11,49,0,74
,3時,2774,0,1877,909,11,49,0,90
,4時,2740,0,1815,909,11,49,44,81
,5時,2729,0,1651,909,11,49,287,69
,6時,2719,0,1436,907,11,49,591,39
,7時,2679,0,1241,901,11,49,826,26
,8時,3156,0,1364,902,10,49,1226,30
,9時,3384,0,1326,907,11,49,1446,50
,10時,3455,0,1233,909,11,49,1529,66
,11時,3545,0,1402,910,11,49,1413,76
,12時,3320,0,1390,884,11,49,1282,71
,13時,3363,0,1498,885,11,49,1245,63
,14時,3324,0,1619,895,11,49,1037,75
,15時,3346,0,1847,896,10,49,779,67
,16時,3336,0,2047,896,12,49,519,65
,17時,3276,0,2121,889,12,50,269,53
,18時,3149,0,2201,889,12,50,38,58
,19時,3170,0,2265,892,12,49,0,50
,20時,2996,0,2102,885,12,49,0,47
,21時,2859,0,2066,883,12,50,0,36
,22時,2686,0,1986,866,12,50,0,26
,23時,2623,0,1995,871,12,50,0,25
2021/6/9,0時,2551,0,1905,840,11,49,0,19
,1時,2599,0,1897,847,11,49,0,15
,2時,2765,0,1939,844,11,49,0,8
,3時,2861,0,1917,846,12,49,0,7
,4時,2799,0,1865,843,11,49,37,19
,5時,2721,0,1791,843,11,49,179,23
,6時,2664,0,1730,821,11,49,377,18
,7時,2626,0,1421,824,11,49,677,15
,8時,2898,0,1308,820,11,49,1154,15
,9時,3119,0,1473,831,11,49,1421,17
,10時,3245,0,1373,832,11,49,1631,24
,11時,3338,0,1392,834,11,49,1707,42
,12時,3166,0,1345,807,11,49,1691,51
,13時,3291,0,1457,811,11,49,1584,44
,14時,3234,0,1512,811,11,49,1348,50
,15時,3249,0,1760,818,11,49,1023,44
,16時,3397,0,2057,878,12,49,700,34
,17時,3323,0,2158,894,12,50,327,34
,18時,3154,0,2174,892,12,50,46,27
,19時,3188,0,2173,900,13,49,0,32
,20時,3021,0,2148,911,12,49,0,37
,21時,2863,0,2011,861,12,50,0,44
,22時,2696,0,1868,832,12,50,0,51
,23時,2649,0,1971,832,12,50,0,81
2021/6/10,0時,2563,0,1913,815,12,49,0,89
,1時,2605,0,1880,817,11,49,0,80
,2時,2710,0,1870,834,11,49,0,76
,3時,2846,0,1941,831,12,49,0,91
,4時,2834,0,1906,816,11,49,46,108
,5時,2802,0,1797,808,11,49,283,112
,6時,2797,0,1577,811,11,49,585,106
,7時,2811,0,1366,809,11,49,931,105
,8時,3098,0,1437,813,11,49,1320,80
,9時,3338,0,1412,794,11,49,1583,71
,10時,3410,0,1345,809,11,49,1703,74
,11時,3510,0,1513,788,11,49,1740,72
,12時,3359,0,1477,746,11,49,1698,82
,13時,3472,0,1619,734,11,49,1562,88
,14時,3431,0,1700,760,11,49,1319,89
,15時,3446,0,1796,805,11,49,983,100
,16時,3534,0,1977,856,12,49,672,115
,17時,3424,0,2175,885,12,50,317,115
,18時,3275,0,2183,899,12,50,47,112
,19時,3275,0,2176,902,12,49,0,113
,20時,3080,0,2103,882,12,49,0,112
,21時,2894,0,1970,859,12,50,0,111
,22時,2731,0,1940,851,13,50,0,109
,23時,2665,0,2016,830,12,50,0,121
2021/6/11,0時,2531,0,1814,794,11,49,0,126
,1時,2546,0,1777,794,11,49,0,127
,2時,2718,0,1899,813,12,49,0,121
,3時,2818,0,1924,814,11,49,0,125
,4時,2790,0,1784,793,11,49,43,165
,5時,2704,0,1613,774,12,49,251,178
,6時,2702,0,1523,765,11,49,523,158
,7時,2830,0,1408,768,11,49,899,130
,8時,3194,0,1545,762,11,49,1282,91
,9時,3457,0,1548,763,11,49,1531,77
,10時,3584,0,1662,774,11,49,1627,75
,11時,3612,0,1649,759,11,49,1585,82
,12時,3458,0,1659,731,11,49,1544,89
,13時,3689,0,1826,739,10,49,1396,97
,14時,3554,0,1921,746,11,49,1102,98
,15時,3518,0,1852,780,11,49,891,92
,16時,3603,0,2075,805,12,49,592,86
,17時,3428,0,2098,861,11,50,258,102
,18時,3304,0,2148,877,12,50,41,99
,19時,3292,0,2141,850,12,49,0,103
,20時,3094,0,2022,819,12,49,0,120
,21時,2903,0,1965,791,12,50,0,136
,22時,2776,0,1883,783,11,50,0,146
,23時,2694,0,1927,786,12,50,0,102
2021/6/12,0時,2579,0,1850,766,11,50,0,86
,1時,2613,0,1778,772,11,50,0,93
,2時,2763,0,1847,771,11,50,0,101
,3時,2871,0,1901,779,11,50,0,102
,4時,2794,0,1857,764,11,50,30,106
,5時,2647,0,1757,762,11,50,180,115
,6時,2651,0,1772,735,10,50,323,119
,7時,2721,0,1663,736,11,50,491,118
,8時,2865,0,1600,728,11,50,621,132
,9時,2994,0,1601,730,11,50,632,187
,10時,3087,0,1714,727,11,50,628,229
,11時,3070,0,1667,731,11,51,524,236
,12時,2917,0,1642,723,11,64,467,189
,13時,2854,0,1510,730,10,75,420,182
,14時,2704,0,1493,750,11,83,559,184
,15時,2806,0,1647,771,12,93,664,186
,16時,2998,0,1697,798,12,105,542,169
,17時,3069,0,1790,813,12,116,270,175
,18時,3020,0,1913,821,12,118,44,157
,19時,3085,0,1969,823,12,118,0,155
,20時,2951,0,1906,798,11,118,0,160
,21時,2774,0,1839,783,12,118,0,157
,22時,2629,0,1685,765,12,118,0,153
,23時,2575,0,1705,767,12,118,0,144
2021/6/13,0時,2480,0,1719,747,11,118,0,141
,1時,2515,0,1718,773,11,118,0,138
,2時,2638,0,1677,783,11,118,0,150
,3時,2731,0,1768,779,11,118,0,143
,4時,2703,0,1828,775,11,118,44,122
,5時,2654,0,1745,764,11,118,285,110
,6時,2571,0,1477,725,11,118,577,92
,7時,2515,0,1280,719,11,117,924,89
,8時,2602,0,1222,705,11,118,1290,73
,9時,2758,0,1179,700,10,118,1557,70
,10時,2858,0,1131,699,11,118,1701,87
,11時,2925,0,1141,701,11,118,1728,94
,12時,2974,0,1087,683,11,118,1694,96
,13時,2926,0,1064,690,10,118,1529,99
,14時,2858,0,1181,710,12,118,1289,102
,15時,2909,0,1488,736,12,118,977,101
,16時,3024,0,1748,815,11,118,660,79
,17時,3043,0,1790,836,12,118,290,65
,18時,2962,0,1776,838,12,118,44,68
,19時,3008,0,1878,841,11,118,0,65
,20時,2896,0,1871,811,12,118,0,59
,21時,2710,0,1807,772,12,118,0,51
,22時,2546,0,1654,774,11,118,0,35
,23時,2467,0,1685,764,12,118,0,9
2021/6/14,0時,2383,0,1676,742,11,118,0,8
,1時,2424,0,1773,736,11,118,0,7
,2時,2531,0,1814,737,11,118,0,5
,3時,2662,0,1909,746,11,118,0,6
,4時,2624,0,1756,764,10,118,47,7
,5時,2629,0,1746,755,11,118,262,12
,6時,2632,0,1592,722,11,118,528,8
,7時,2738,0,1405,716,11,118,821,18
,8時,3003,0,1388,688,10,118,1114,23
,9時,3185,0,1353,684,11,118,1349,22
,10時,3267,0,1463,681,11,111,1485,28
,11時,3346,0,1525,691,11,111,1548,34
,12時,3332,0,1414,687,11,111,1615,40
,13時,3503,0,1462,724,11,111,1487,60
,14時,3371,0,1647,735,11,111,1098,83
,15時,3330,0,1869,751,11,111,788,77
,16時,3365,0,2032,806,12,112,492,70
,17時,3307,0,2133,822,12,112,232,69
,18時,3235,0,2154,828,12,112,38,67
,19時,3205,0,2076,826,12,111,0,82
,20時,3004,0,1986,779,12,111,0,86
,21時,2845,0,1962,746,12,111,0,71
,22時,2687,0,1843,740,13,111,0,68
,23時,2590,0,1771,740,12,111,0,79
2021/6/15,0時,2486,0,1761,723,11,111,0,74
,1時,2497,0,1755,713,11,111,0,74
,2時,2652,0,1907,711,11,111,0,77
,3時,2776,0,1962,723,11,111,0,80
,4時,2739,0,1932,739,12,111,29,60
,5時,2602,0,1725,723,11,111,102,61
,6時,2598,0,1650,667,11,111,189,93
,7時,2719,0,1716,662,11,111,267,92
,8時,2937,0,1806,642,11,111,357,81
,9時,3133,0,1652,639,11,111,487,74
,10時,3180,0,1754,637,11,111,587,71
,11時,3164,0,1699,629,11,111,616,72
,12時,2988,0,1589,616,11,111,558,71
,13時,3178,0,1787,654,12,111,513,70
,14時,3118,0,1853,703,11,111,389,74
,15時,3109,0,1879,746,11,111,350,91
,16時,3163,0,2056,806,12,111,266,103
,17時,3114,0,2013,846,12,111,147,118
,18時,3073,0,2015,845,12,111,25,117
,19時,3098,0,2137,844,12,111,0,113
,20時,2935,0,1997,769,12,111,0,122
,21時,2790,0,1952,698,12,111,0,117
,22時,2640,0,1780,686,12,111,0,137
,23時,2532,0,1747,687,12,111,0,151
2021/6/16,0時,2419,0,1739,691,11,111,0,170
,1時,2425,0,1733,704,12,111,0,181
,2時,2592,0,1896,691,11,111,0,174
,3時,2692,0,1938,705,11,111,0,182
,4時,2691,0,1894,724,11,111,25,195
,5時,2599,0,1838,703,11,111,102,181
,6時,2562,0,1776,638,11,111,213,162
,7時,2638,0,1758,630,11,111,362,151
,8時,2922,0,1775,605,11,111,629,149
,9時,3094,0,1617,605,11,111,893,143
,10時,3154,0,1551,592,12,111,1171,138
,11時,3253,0,1531,553,11,111,1372,144
,12時,3194,0,1567,547,12,111,1395,146
,13時,3347,0,1754,575,11,111,1362,142
,14時,3225,0,1807,611,12,111,1123,146
,15時,3224,0,2019,639,11,111,857,131
,16時,3319,0,2100,692,12,111,621,112
,17時,3224,0,2069,733,13,111,287,119
,18時,3106,0,2111,722,12,111,39,119
,19時,3113,0,2170,718,12,111,0,125
,20時,2944,0,2131,725,13,111,0,128
,21時,2760,0,1961,705,12,111,0,133
,22時,2610,0,1873,666,12,111,0,138
,23時,2546,0,1860,653,13,111,0,150
2021/6/17,0時,2440,0,1810,615,11,111,0,155
,1時,2486,0,1865,626,11,111,0,146
,2時,2620,0,1857,647,12,111,0,148
,3時,2751,0,2035,649,11,111,0,150
,4時,2750,0,2020,645,12,111,29,150
,5時,2685,0,1865,651,11,111,150,126
,6時,2656,0,1780,619,11,111,291,123
,7時,2748,0,1792,592,12,111,451,117
,8時,3040,0,1880,573,11,111,621,126
,9時,3193,0,1741,577,11,111,803,127
,10時,3208,0,1574,573,12,111,968,115
,11時,3197,0,1688,562,11,111,1125,101
,12時,3033,0,1568,550,11,111,1194,97
,13時,3288,0,1753,565,11,111,1273,77
,14時,3309,0,1807,584,12,111,1059,53
,15時,3343,0,1946,611,11,111,796,50
,16時,3412,0,2029,708,12,111,547,45
,17時,3331,0,2048,745,12,111,281,46
,18時,3159,0,2130,767,12,111,42,43
,19時,3152,0,2091,775,12,111,1,53
,20時,2993,0,2007,761,13,111,0,69
,21時,2807,0,1864,694,12,111,0,71
,22時,2619,0,1533,687,12,111,0,63
,23時,2551,0,1421,687,12,111,0,72
2021/6/18,0時,2465,0,1315,667,12,111,0,83
,1時,2511,0,1244,708,11,111,0,94
,2時,2632,0,1330,696,11,111,0,98
,3時,2772,0,1437,698,11,111,0,92
,4時,2732,0,1478,705,12,111,26,101
,5時,2663,0,1560,685,11,111,135,98
,6時,2695,0,1470,635,11,111,267,100
,7時,2789,0,1505,620,11,111,407,92
,8時,3034,0,1591,603,12,111,566,69
,9時,3247,0,1641,574,11,111,796,41
,10時,3322,0,1610,546,11,111,1000,32
,11時,3330,0,1553,522,11,111,1088,37
,12時,3256,0,1363,511,11,111,1230,38
,13時,3382,0,1502,564,11,111,1146,41
,14時,3380,0,1634,576,12,111,974,45
,15時,3318,0,1775,598,11,111,722,74
,16時,3375,0,1927,661,12,111,510,96
,17時,3243,0,1942,750,12,111,253,109
,18時,3117,0,1921,798,12,111,38,89
,19時,3114,0,1810,817,12,111,0,117
,20時,2960,0,1643,796,13,111,0,119
,21時,2789,0,1469,792,12,111,0,151
,22時,2653,0,1385,749,12,111,0,165
,23時,2595,0,1383,705,12,111,0,158
2021/6/19,0時,2443,0,1278,646,11,111,0,179
,1時,2512,0,1301,668,11,111,0,199
,2時,2646,0,1429,669,12,111,0,199
,3時,2749,0,1538,665,11,111,0,192
,4時,2708,0,1443,650,11,111,26,210
,5時,2602,0,1295,653,11,111,120,209
,6時,2480,0,1143,644,11,111,214,230
,7時,2542,0,1213,629,12,111,336,250
,8時,2849,0,1319,623,11,111,583,270
,9時,2902,0,1261,612,11,111,711,282
,10時,2890,0,1225,611,11,111,856,309
,11時,2931,0,1235,613,11,111,908,331
,12時,2836,0,1230,602,11,111,920,344
,13時,2873,0,1239,626,12,111,899,349
,14時,2835,0,1246,646,11,111,647,351
,15時,2841,0,1146,655,11,111,506,347
,16時,2858,0,1179,706,12,111,312,350
,17時,2863,0,1294,773,12,111,135,339
,18時,2881,0,1405,785,12,111,22,343
,19時,2923,0,1470,799,13,111,0,338
,20時,2814,0,1416,770,12,111,0,327
,21時,2688,0,1327,730,12,111,0,327
,22時,2550,0,1222,707,12,111,0,326
,23時,2498,0,1251,706,12,111,0,313
2021/6/20,0時,2396,0,1154,664,11,111,0,303
,1時,2444,0,1282,669,12,111,0,285
,2時,2577,0,1303,664,11,111,0,293
,3時,2722,0,1434,672,11,111,0,295
,4時,2693,0,1413,659,11,111,24,282
,5時,2579,0,1306,640,11,111,99,272
,6時,2483,0,1379,650,12,111,149,260
,7時,2510,0,1408,645,11,111,273,260
,8時,2599,0,1397,649,11,111,418,239
,9時,2651,0,1384,648,11,111,570,243
,10時,2691,0,1401,641,11,111,671,227
,11時,2838,0,1368,652,12,111,836,209
,12時,2792,0,1286,625,11,111,902,194
,13時,2729,0,1336,628,11,111,819,170
,14時,2647,0,1341,636,11,111,636,164
,15時,2668,0,1278,652,11,111,532,149
,16時,2716,0,1265,682,12,111,381,147
,17時,2781,0,1398,718,12,111,169,154
,18時,2818,0,1504,733,12,111,31,163
,19時,2898,0,1571,738,12,111,0,178
,20時,2778,0,1520,733,12,111,0,162
,21時,2654,0,1483,705,12,111,0,143
,22時,2478,0,1439,683,13,111,0,133
,23時,2417,0,1384,679,12,111,0,134
2021/6/21,0時,2343,0,1234,660,11,112,0,127
,1時,2350,0,1262,686,11,112,0,121
,2時,2514,0,1409,681,11,112,0,117
,3時,2671,0,1571,656,11,112,0,121
,4時,2653,0,1498,672,11,112,28,117
,5時,2578,0,1377,652,11,112,86,125
,6時,2580,0,1325,649,11,112,163,119
,7時,2724,0,1410,630,11,111,289,109
,8時,2908,0,1498,622,11,111,445,77
,9時,3123,0,1513,598,11,111,650,79
,10時,3140,0,1434,591,12,111,773,76
,11時,3177,0,1414,590,10,111,855,76
,12時,3025,0,1283,577,11,111,930,79
,13時,3119,0,1303,577,11,111,921,67
,14時,3089,0,1423,572,11,111,811,59
,15時,3097,0,1513,637,11,111,634,53
,16時,3188,0,1668,660,12,111,434,43
,17時,3160,0,1817,695,12,111,215,35
,18時,3090,0,1896,728,12,111,38,38
,19時,3131,0,1904,719,12,111,0,57
,20時,2989,0,1854,678,12,111,0,70
,21時,2828,0,1750,677,12,111,0,68
,22時,2648,0,1617,644,12,111,0,66
,23時,2580,0,1557,638,11,111,0,63
2021/6/22,0時,2431,0,1465,574,11,111,0,80
,1時,2469,0,1456,585,11,111,0,98
,2時,2641,0,1607,615,11,111,0,100
,3時,2757,0,1662,670,11,111,0,107
,4時,2713,0,1546,682,11,111,40,122
,5時,2687,0,1376,658,11,111,235,133
,6時,2668,0,1296,622,11,111,444,128
,7時,2722,0,1317,585,11,111,726,129
,8時,2976,0,1411,525,11,111,995,127
,9時,3183,0,1335,499,10,111,1254,131
,10時,3206,0,1235,495,11,111,1473,132
,11時,3293,0,1255,495,11,111,1591,131
,12時,3129,0,1181,485,11,111,1604,130
,13時,3296,0,1286,533,11,111,1549,118
,14時,3246,0,1422,586,11,111,1319,102
,15時,3218,0,1525,633,11,111,1009,100
,16時,3324,0,1793,689,11,111,680,91
,17時,3261,0,1867,707,12,111,319,97
,18時,3107,0,1920,714,12,111,46,110
,19時,3140,0,1957,685,12,111,0,130
,20時,3023,0,1917,619,12,111,0,147
,21時,2829,0,1806,551,12,111,0,149
,22時,2649,0,1632,547,12,111,0,154
,23時,2557,0,1527,551,12,111,0,165
2021/6/23,0時,2444,0,1455,514,11,111,0,158
,1時,2479,0,1469,513,11,111,0,153
,2時,2601,0,1507,574,11,111,0,164
,3時,2715,0,1668,595,11,111,0,148
,4時,2712,0,1657,597,11,111,39,155
,5時,2646,0,1491,575,10,111,222,144
,6時,2630,0,1394,569,11,111,441,139
,7時,2716,0,1340,554,11,111,693,143
,8時,3009,0,1332,484,11,111,1055,159
,9時,3237,0,1347,459,11,111,1340,163
,10時,3254,0,1397,459,12,111,1407,179
,11時,3239,0,1321,429,11,111,1421,186
,12時,3074,0,1316,402,11,111,1384,177
,13時,3273,0,1516,418,12,111,1265,155
,14時,3317,0,1826,444,11,111,990,163
,15時,3294,0,1908,536,11,111,635,148
,16時,3387,0,2030,619,13,111,399,134
,17時,3296,0,2061,658,12,111,214,137
,18時,3202,0,2079,664,12,111,27,145
