DATETIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽�,風�,エリア,lat,lon,DATE,TIME
2020/5/4 17:00,6984,0,7005,1989,147,382,294,192,tohoku,38.26606626,140.8781569,2020/5/4,17:00
2020/5/4 18:00,7352,0,7360,2001,146,389,5,173,tohoku,38.26606626,140.8781569,2020/5/4,18:00
2020/5/4 19:00,7229,0,7246,1995,145,390,0,244,tohoku,38.26606626,140.8781569,2020/5/4,19:00
2020/5/4 20:00,6936,0,7066,1899,147,391,0,270,tohoku,38.26606626,140.8781569,2020/5/4,20:00
2020/5/4 21:00,6567,0,6667,1890,147,391,0,499,tohoku,38.26606626,140.8781569,2020/5/4,21:00
2020/5/4 22:00,6240,0,5976,1899,146,377,0,689,tohoku,38.26606626,140.8781569,2020/5/4,22:00
2020/5/4 23:00,6073,0,6011,1893,147,378,0,744,tohoku,38.26606626,140.8781569,2020/5/4,23:00
2020/5/5 0:00,5956,0,5829,1864,145,376,0,796,tohoku,38.26606626,140.8781569,2020/5/5,0:00
2020/5/5 1:00,6088,0,5558,1858,147,374,0,837,tohoku,38.26606626,140.8781569,2020/5/5,1:00
2020/5/5 2:00,6359,0,5743,1853,147,374,0,833,tohoku,38.26606626,140.8781569,2020/5/5,2:00
2020/5/5 3:00,6544,0,6221,1883,148,374,0,795,tohoku,38.26606626,140.8781569,2020/5/5,3:00
2020/5/5 4:00,6529,0,6276,1886,148,374,15,692,tohoku,38.26606626,140.8781569,2020/5/5,4:00
2020/5/5 5:00,6418,0,5857,1881,147,368,436,600,tohoku,38.26606626,140.8781569,2020/5/5,5:00
2020/5/5 6:00,6171,0,5179,1886,148,367,1105,544,tohoku,38.26606626,140.8781569,2020/5/5,6:00
2020/5/5 7:00,6238,0,4463,1721,148,372,2287,470,tohoku,38.26606626,140.8781569,2020/5/5,7:00
2020/5/5 8:00,6485,0,4182,1558,148,363,3358,379,tohoku,38.26606626,140.8781569,2020/5/5,8:00
2020/5/5 9:00,6779,0,4383,1495,148,358,4026,350,tohoku,38.26606626,140.8781569,2020/5/5,9:00
2020/5/5 10:00,6861,0,4337,1581,149,356,4656,357,tohoku,38.26606626,140.8781569,2020/5/5,10:00
2020/5/5 11:00,7014,0,3939,1642,147,355,5106,384,tohoku,38.26606626,140.8781569,2020/5/5,11:00
2020/5/5 12:00,7085,0,4060,1623,147,358,5060,427,tohoku,38.26606626,140.8781569,2020/5/5,12:00
2020/5/5 13:00,6884,0,4165,1630,147,357,4660,416,tohoku,38.26606626,140.8781569,2020/5/5,13:00
2020/5/5 14:00,6649,0,4371,1708,147,363,3924,363,tohoku,38.26606626,140.8781569,2020/5/5,14:00
2020/5/5 15:00,6584,0,4951,1878,147,378,2784,301,tohoku,38.26606626,140.8781569,2020/5/5,15:00
2020/5/5 16:00,6811,0,6177,2006,147,375,1585,200,tohoku,38.26606626,140.8781569,2020/5/5,16:00
2020/5/5 17:00,7005,0,6916,2030,146,375,473,115,tohoku,38.26606626,140.8781569,2020/5/5,17:00
2020/5/5 18:00,7270,0,7363,2027,149,387,9,69,tohoku,38.26606626,140.8781569,2020/5/5,18:00
2020/5/5 19:00,7276,0,7210,2028,148,387,0,78,tohoku,38.26606626,140.8781569,2020/5/5,19:00
2020/5/5 20:00,7035,0,7203,1923,147,388,0,53,tohoku,38.26606626,140.8781569,2020/5/5,20:00
2020/5/5 21:00,6672,0,7070,1890,149,387,0,54,tohoku,38.26606626,140.8781569,2020/5/5,21:00
2020/5/5 22:00,6345,0,6536,1859,149,374,0,71,tohoku,38.26606626,140.8781569,2020/5/5,22:00
2020/5/5 23:00,6190,0,6420,1818,148,373,0,83,tohoku,38.26606626,140.8781569,2020/5/5,23:00
2020/5/6 0:00,6042,0,6358,1826,147,371,0,76,tohoku,38.26606626,140.8781569,2020/5/6,0:00
2020/5/6 1:00,6234,0,6507,1817,149,372,0,84,tohoku,38.26606626,140.8781569,2020/5/6,1:00
2020/5/6 2:00,6503,0,6741,1818,148,373,0,138,tohoku,38.26606626,140.8781569,2020/5/6,2:00
2020/5/6 3:00,6738,0,7098,1811,148,374,0,138,tohoku,38.26606626,140.8781569,2020/5/6,3:00
2020/5/6 4:00,6802,0,7112,1811,148,373,2,129,tohoku,38.26606626,140.8781569,2020/5/6,4:00
2020/5/6 5:00,6640,0,6804,1861,148,365,196,103,tohoku,38.26606626,140.8781569,2020/5/6,5:00
2020/5/6 6:00,6493,0,6225,1864,147,366,683,129,tohoku,38.26606626,140.8781569,2020/5/6,6:00
2020/5/6 7:00,6515,0,5882,1761,146,369,1115,231,tohoku,38.26606626,140.8781569,2020/5/6,7:00
2020/5/6 8:00,6874,0,6026,1744,146,359,1647,281,tohoku,38.26606626,140.8781569,2020/5/6,8:00
2020/5/6 9:00,7069,0,6379,1739,146,354,1850,223,tohoku,38.26606626,140.8781569,2020/5/6,9:00
2020/5/6 10:00,7173,0,6787,1738,146,355,1856,241,tohoku,38.26606626,140.8781569,2020/5/6,10:00
2020/5/6 11:00,7148,0,7024,1744,146,357,1431,301,tohoku,38.26606626,140.8781569,2020/5/6,11:00
2020/5/6 12:00,7140,0,7195,1680,145,359,1210,211,tohoku,38.26606626,140.8781569,2020/5/6,12:00
2020/5/6 13:00,7023,0,7231,1679,147,358,974,208,tohoku,38.26606626,140.8781569,2020/5/6,13:00
2020/5/6 14:00,6931,0,7211,1691,147,371,667,181,tohoku,38.26606626,140.8781569,2020/5/6,14:00
2020/5/6 15:00,6989,0,7256,1701,145,384,485,109,tohoku,38.26606626,140.8781569,2020/5/6,15:00
2020/5/6 16:00,7315,0,7520,1913,147,380,299,120,tohoku,38.26606626,140.8781569,2020/5/6,16:00
2020/5/6 17:00,7639,0,7604,1941,148,379,151,228,tohoku,38.26606626,140.8781569,2020/5/6,17:00
2020/5/6 18:00,7813,0,7651,1948,147,387,8,232,tohoku,38.26606626,140.8781569,2020/5/6,18:00
2020/5/6 19:00,7686,0,7599,1938,148,387,0,221,tohoku,38.26606626,140.8781569,2020/5/6,19:00
2020/5/6 20:00,7389,0,7718,1784,149,388,0,249,tohoku,38.26606626,140.8781569,2020/5/6,20:00
2020/5/6 21:00,7002,0,7435,1693,149,387,0,278,tohoku,38.26606626,140.8781569,2020/5/6,21:00
2020/5/6 22:00,6583,0,6812,1679,149,375,0,291,tohoku,38.26606626,140.8781569,2020/5/6,22:00
2020/5/6 23:00,6405,0,6741,1658,148,373,0,257,tohoku,38.26606626,140.8781569,2020/5/6,23:00
2020/5/7 0:00,6212,0,6545,1636,149,374,0,308,tohoku,38.26606626,140.8781569,2020/5/7,0:00
2020/5/7 1:00,6368,0,6732,1626,149,373,0,338,tohoku,38.26606626,140.8781569,2020/5/7,1:00
2020/5/7 2:00,6691,0,7061,1640,150,376,0,323,tohoku,38.26606626,140.8781569,2020/5/7,2:00
2020/5/7 3:00,6936,0,7263,1740,150,374,0,251,tohoku,38.26606626,140.8781569,2020/5/7,3:00
2020/5/7 4:00,7068,0,7404,1763,149,373,13,201,tohoku,38.26606626,140.8781569,2020/5/7,4:00
2020/5/7 5:00,7094,0,7238,1764,150,363,373,176,tohoku,38.26606626,140.8781569,2020/5/7,5:00
2020/5/7 6:00,6975,0,6335,1857,149,360,1134,174,tohoku,38.26606626,140.8781569,2020/5/7,6:00
2020/5/7 7:00,7079,0,5811,1773,148,365,2016,181,tohoku,38.26606626,140.8781569,2020/5/7,7:00
2020/5/7 8:00,7767,0,6395,1746,148,368,2682,175,tohoku,38.26606626,140.8781569,2020/5/7,8:00
2020/5/7 9:00,8235,0,6593,1739,148,366,3090,201,tohoku,38.26606626,140.8781569,2020/5/7,9:00
2020/5/7 10:00,8224,0,6125,1713,146,365,3369,253,tohoku,38.26606626,140.8781569,2020/5/7,10:00
2020/5/7 11:00,8267,0,5871,1711,148,365,3713,289,tohoku,38.26606626,140.8781569,2020/5/7,11:00
2020/5/7 12:00,7852,0,5213,1710,148,369,3887,291,tohoku,38.26606626,140.8781569,2020/5/7,12:00
2020/5/7 13:00,8225,0,5618,1718,149,367,4171,245,tohoku,38.26606626,140.8781569,2020/5/7,13:00
2020/5/7 14:00,8054,0,6016,1714,146,367,3797,255,tohoku,38.26606626,140.8781569,2020/5/7,14:00
2020/5/7 15:00,7866,0,6299,1727,148,368,2868,283,tohoku,38.26606626,140.8781569,2020/5/7,15:00
2020/5/7 16:00,8096,0,7379,1836,147,370,1740,316,tohoku,38.26606626,140.8781569,2020/5/7,16:00
2020/5/7 17:00,7999,0,8695,1850,148,372,545,243,tohoku,38.26606626,140.8781569,2020/5/7,17:00
2020/5/7 18:00,7810,0,8652,1967,148,388,11,231,tohoku,38.26606626,140.8781569,2020/5/7,18:00
2020/5/7 19:00,7915,0,8597,1972,149,389,0,206,tohoku,38.26606626,140.8781569,2020/5/7,19:00
2020/5/7 20:00,7608,0,8556,1770,150,388,0,164,tohoku,38.26606626,140.8781569,2020/5/7,20:00
2020/5/7 21:00,7180,0,8269,1719,150,389,0,149,tohoku,38.26606626,140.8781569,2020/5/7,21:00
2020/5/7 22:00,6978,0,7823,1615,148,370,0,190,tohoku,38.26606626,140.8781569,2020/5/7,22:00
2020/5/7 23:00,6755,0,7613,1608,150,369,0,217,tohoku,38.26606626,140.8781569,2020/5/7,23:00
2020/5/8 0:00,6543,0,7078,1605,150,369,0,272,tohoku,38.26606626,140.8781569,2020/5/8,0:00
2020/5/8 1:00,6784,0,7363,1600,149,369,0,316,tohoku,38.26606626,140.8781569,2020/5/8,1:00
2020/5/8 2:00,7116,0,7729,1597,149,370,0,289,tohoku,38.26606626,140.8781569,2020/5/8,2:00
2020/5/8 3:00,7335,0,7968,1600,150,370,0,274,tohoku,38.26606626,140.8781569,2020/5/8,3:00
2020/5/8 4:00,7442,0,8051,1609,150,369,17,257,tohoku,38.26606626,140.8781569,2020/5/8,4:00
2020/5/8 5:00,7659,0,7930,1617,147,360,582,205,tohoku,38.26606626,140.8781569,2020/5/8,5:00
2020/5/8 6:00,7390,0,6854,1615,149,362,1591,163,tohoku,38.26606626,140.8781569,2020/5/8,6:00
2020/5/8 7:00,7363,0,5610,1547,148,365,2884,156,tohoku,38.26606626,140.8781569,2020/5/8,7:00
2020/5/8 8:00,7971,0,5952,1542,147,372,4029,136,tohoku,38.26606626,140.8781569,2020/5/8,8:00
2020/5/8 9:00,8435,0,6000,1541,145,367,4755,127,tohoku,38.26606626,140.8781569,2020/5/8,9:00
2020/5/8 10:00,8537,0,5852,1521,144,368,5103,120,tohoku,38.26606626,140.8781569,2020/5/8,10:00
2020/5/8 11:00,8633,0,5744,1520,141,370,5232,227,tohoku,38.26606626,140.8781569,2020/5/8,11:00
2020/5/8 12:00,8244,0,5306,1511,143,371,5135,324,tohoku,38.26606626,140.8781569,2020/5/8,12:00
2020/5/8 13:00,8369,0,5635,1517,146,368,4821,369,tohoku,38.26606626,140.8781569,2020/5/8,13:00
2020/5/8 14:00,8213,0,5866,1525,146,368,4125,396,tohoku,38.26606626,140.8781569,2020/5/8,14:00
2020/5/8 15:00,8021,0,6498,1618,146,370,2927,285,tohoku,38.26606626,140.8781569,2020/5/8,15:00
2020/5/8 16:00,8110,0,7604,1783,145,367,1537,200,tohoku,38.26606626,140.8781569,2020/5/8,16:00
2020/5/8 17:00,7791,0,8052,1801,145,374,565,186,tohoku,38.26606626,140.8781569,2020/5/8,17:00
2020/5/8 18:00,7875,0,8445,1818,148,391,14,150,tohoku,38.26606626,140.8781569,2020/5/8,18:00
2020/5/8 19:00,7786,0,8434,1818,148,390,0,139,tohoku,38.26606626,140.8781569,2020/5/8,19:00
2020/5/8 20:00,7452,0,8525,1628,145,391,0,132,tohoku,38.26606626,140.8781569,2020/5/8,20:00
2020/5/8 21:00,7082,0,8221,1581,148,390,0,166,tohoku,38.26606626,140.8781569,2020/5/8,21:00
2020/5/8 22:00,6958,0,8192,1581,149,379,0,188,tohoku,38.26606626,140.8781569,2020/5/8,22:00
2020/5/8 23:00,6769,0,7637,1558,148,377,0,170,tohoku,38.26606626,140.8781569,2020/5/8,23:00
2020/5/9 0:00,6518,0,7016,1421,147,376,0,195,tohoku,38.26606626,140.8781569,2020/5/9,0:00
2020/5/9 1:00,6663,0,7045,1425,148,375,0,199,tohoku,38.26606626,140.8781569,2020/5/9,1:00
2020/5/9 2:00,6954,0,7332,1420,148,374,0,228,tohoku,38.26606626,140.8781569,2020/5/9,2:00
2020/5/9 3:00,7163,0,7516,1424,149,375,0,249,tohoku,38.26606626,140.8781569,2020/5/9,3:00
2020/5/9 4:00,7209,0,7530,1418,147,374,13,291,tohoku,38.26606626,140.8781569,2020/5/9,4:00
2020/5/9 5:00,7078,0,7022,1465,147,364,376,323,tohoku,38.26606626,140.8781569,2020/5/9,5:00
2020/5/9 6:00,6911,0,6295,1481,147,367,920,325,tohoku,38.26606626,140.8781569,2020/5/9,6:00
2020/5/9 7:00,7031,0,5743,1441,147,372,1709,342,tohoku,38.26606626,140.8781569,2020/5/9,7:00
2020/5/9 8:00,7288,0,5839,1439,145,379,2536,347,tohoku,38.26606626,140.8781569,2020/5/9,8:00
2020/5/9 9:00,7693,0,6106,1440,146,379,2865,319,tohoku,38.26606626,140.8781569,2020/5/9,9:00
2020/5/9 10:00,7627,0,6175,1425,145,381,2928,249,tohoku,38.26606626,140.8781569,2020/5/9,10:00
2020/5/9 11:00,7662,0,5954,1425,146,380,3290,284,tohoku,38.26606626,140.8781569,2020/5/9,11:00
2020/5/9 12:00,7552,0,6067,1376,144,382,3086,356,tohoku,38.26606626,140.8781569,2020/5/9,12:00
2020/5/9 13:00,7595,0,6760,1349,145,380,2272,295,tohoku,38.26606626,140.8781569,2020/5/9,13:00
2020/5/9 14:00,7459,0,6794,1363,145,379,1884,278,tohoku,38.26606626,140.8781569,2020/5/9,14:00
2020/5/9 15:00,7350,0,7061,1427,146,380,1196,272,tohoku,38.26606626,140.8781569,2020/5/9,15:00
2020/5/9 16:00,7467,0,7741,1657,144,385,475,241,tohoku,38.26606626,140.8781569,2020/5/9,16:00
2020/5/9 17:00,7607,0,8516,1685,146,385,181,139,tohoku,38.26606626,140.8781569,2020/5/9,17:00
2020/5/9 18:00,7751,0,8519,1683,146,392,2,91,tohoku,38.26606626,140.8781569,2020/5/9,18:00
2020/5/9 19:00,7664,0,8514,1681,146,391,0,105,tohoku,38.26606626,140.8781569,2020/5/9,19:00
2020/5/9 20:00,7374,0,8462,1581,145,391,0,91,tohoku,38.26606626,140.8781569,2020/5/9,20:00
2020/5/9 21:00,7020,0,8179,1571,147,391,0,89,tohoku,38.26606626,140.8781569,2020/5/9,21:00
2020/5/9 22:00,6841,0,7802,1546,147,377,0,88,tohoku,38.26606626,140.8781569,2020/5/9,22:00
2020/5/9 23:00,6625,0,7764,1532,147,377,0,62,tohoku,38.26606626,140.8781569,2020/5/9,23:00
2020/5/10 0:00,6387,0,7298,1459,146,376,0,38,tohoku,38.26606626,140.8781569,2020/5/10,0:00
2020/5/10 1:00,6480,0,7210,1454,147,376,0,49,tohoku,38.26606626,140.8781569,2020/5/10,1:00
2020/5/10 2:00,6775,0,7489,1461,149,377,0,58,tohoku,38.26606626,140.8781569,2020/5/10,2:00
2020/5/10 3:00,6942,0,7683,1459,147,376,0,75,tohoku,38.26606626,140.8781569,2020/5/10,3:00
2020/5/10 4:00,6933,0,7605,1459,147,376,2,142,tohoku,38.26606626,140.8781569,2020/5/10,4:00
2020/5/10 5:00,6732,0,7293,1457,147,376,109,166,tohoku,38.26606626,140.8781569,2020/5/10,5:00
2020/5/10 6:00,6529,0,6521,1477,146,375,323,176,tohoku,38.26606626,140.8781569,2020/5/10,6:00
2020/5/10 7:00,6634,0,6684,1470,146,374,576,180,tohoku,38.26606626,140.8781569,2020/5/10,7:00
2020/5/10 8:00,6836,0,7082,1468,144,384,584,225,tohoku,38.26606626,140.8781569,2020/5/10,8:00
2020/5/10 9:00,7038,0,7032,1468,147,380,901,305,tohoku,38.26606626,140.8781569,2020/5/10,9:00
2020/5/10 10:00,7061,0,6787,1432,144,381,1243,367,tohoku,38.26606626,140.8781569,2020/5/10,10:00
2020/5/10 11:00,7082,0,6416,1437,145,380,1585,476,tohoku,38.26606626,140.8781569,2020/5/10,11:00
2020/5/10 12:00,7093,0,6162,1448,143,381,1752,581,tohoku,38.26606626,140.8781569,2020/5/10,12:00
2020/5/10 13:00,6923,0,5956,1469,144,384,1663,615,tohoku,38.26606626,140.8781569,2020/5/10,13:00
2020/5/10 14:00,6919,0,5526,1463,142,382,1730,721,tohoku,38.26606626,140.8781569,2020/5/10,14:00
2020/5/10 15:00,6766,0,5701,1528,144,394,1140,914,tohoku,38.26606626,140.8781569,2020/5/10,15:00
2020/5/10 16:00,6965,0,6322,1770,142,398,587,958,tohoku,38.26606626,140.8781569,2020/5/10,16:00
2020/5/10 17:00,7423,0,7114,1817,145,392,206,842,tohoku,38.26606626,140.8781569,2020/5/10,17:00
2020/5/10 18:00,7728,0,7956,1824,145,391,9,895,tohoku,38.26606626,140.8781569,2020/5/10,18:00
2020/5/10 19:00,7639,0,7759,1819,144,390,0,982,tohoku,38.26606626,140.8781569,2020/5/10,19:00
2020/5/10 20:00,7363,0,7474,1782,145,378,0,1052,tohoku,38.26606626,140.8781569,2020/5/10,20:00
2020/5/10 21:00,7061,0,7596,1767,145,376,0,1144,tohoku,38.26606626,140.8781569,2020/5/10,21:00
2020/5/10 22:00,6778,0,7443,1732,147,376,0,1103,tohoku,38.26606626,140.8781569,2020/5/10,22:00
2020/5/10 23:00,6584,0,7374,1715,147,375,0,1067,tohoku,38.26606626,140.8781569,2020/5/10,23:00
2020/5/11 0:00,6391,0,7096,1701,147,374,0,1088,tohoku,38.26606626,140.8781569,2020/5/11,0:00
2020/5/11 1:00,6504,0,6970,1698,145,372,0,1010,tohoku,38.26606626,140.8781569,2020/5/11,1:00
2020/5/11 2:00,6795,0,6978,1692,147,375,0,962,tohoku,38.26606626,140.8781569,2020/5/11,2:00
2020/5/11 3:00,7041,0,7144,1704,147,375,0,1017,tohoku,38.26606626,140.8781569,2020/5/11,3:00
2020/5/11 4:00,7084,0,6929,1777,149,374,10,974,tohoku,38.26606626,140.8781569,2020/5/11,4:00
2020/5/11 5:00,7080,0,6824,1868,145,365,337,826,tohoku,38.26606626,140.8781569,2020/5/11,5:00
2020/5/11 6:00,7013,0,6157,1954,147,366,953,711,tohoku,38.26606626,140.8781569,2020/5/11,6:00
2020/5/11 7:00,7317,0,5819,1976,146,373,2060,654,tohoku,38.26606626,140.8781569,2020/5/11,7:00
2020/5/11 8:00,8041,0,5901,1957,147,378,3027,657,tohoku,38.26606626,140.8781569,2020/5/11,8:00
2020/5/11 9:00,8672,0,5969,1880,145,377,3791,644,tohoku,38.26606626,140.8781569,2020/5/11,9:00
2020/5/11 10:00,8876,0,5716,1676,147,377,4370,751,tohoku,38.26606626,140.8781569,2020/5/11,10:00
2020/5/11 11:00,8982,0,5640,1577,146,377,4480,915,tohoku,38.26606626,140.8781569,2020/5/11,11:00
2020/5/11 12:00,8529,0,5021,1578,145,379,4453,1124,tohoku,38.26606626,140.8781569,2020/5/11,12:00
2020/5/11 13:00,8866,0,5602,1570,145,378,4259,1141,tohoku,38.26606626,140.8781569,2020/5/11,13:00
2020/5/11 14:00,8702,0,5994,1687,145,378,3633,1106,tohoku,38.26606626,140.8781569,2020/5/11,14:00
2020/5/11 15:00,8608,0,6789,1789,147,378,2709,1090,tohoku,38.26606626,140.8781569,2020/5/11,15:00
2020/5/11 16:00,8758,0,7712,1950,147,378,1651,1085,tohoku,38.26606626,140.8781569,2020/5/11,16:00
2020/5/11 17:00,8416,0,8426,1968,144,380,590,989,tohoku,38.26606626,140.8781569,2020/5/11,17:00
2020/5/11 18:00,8164,0,8486,1984,148,390,11,870,tohoku,38.26606626,140.8781569,2020/5/11,18:00
2020/5/11 19:00,8080,0,8383,1986,147,390,0,795,tohoku,38.26606626,140.8781569,2020/5/11,19:00
2020/5/11 20:00,7708,0,8013,1984,147,389,0,786,tohoku,38.26606626,140.8781569,2020/5/11,20:00
2020/5/11 21:00,7338,0,7830,1992,148,388,0,722,tohoku,38.26606626,140.8781569,2020/5/11,21:00
2020/5/11 22:00,7222,0,7523,1995,146,375,0,671,tohoku,38.26606626,140.8781569,2020/5/11,22:00
2020/5/11 23:00,7021,0,7311,1972,147,373,0,643,tohoku,38.26606626,140.8781569,2020/5/11,23:00
2020/5/12 0:00,6820,0,7298,1950,148,373,0,506,tohoku,38.26606626,140.8781569,2020/5/12,0:00
2020/5/12 1:00,6924,0,7089,1950,148,373,0,462,tohoku,38.26606626,140.8781569,2020/5/12,1:00
2020/5/12 2:00,7214,0,7380,1959,148,377,0,421,tohoku,38.26606626,140.8781569,2020/5/12,2:00
2020/5/12 3:00,7454,0,7671,1967,147,374,0,328,tohoku,38.26606626,140.8781569,2020/5/12,3:00
2020/5/12 4:00,7476,0,7640,1960,148,377,28,212,tohoku,38.26606626,140.8781569,2020/5/12,4:00
2020/5/12 5:00,7513,0,7423,1944,146,368,501,125,tohoku,38.26606626,140.8781569,2020/5/12,5:00
2020/5/12 6:00,7424,0,6888,1949,148,369,1147,103,tohoku,38.26606626,140.8781569,2020/5/12,6:00
2020/5/12 7:00,7542,0,6714,1740,146,378,2057,81,tohoku,38.26606626,140.8781569,2020/5/12,7:00
2020/5/12 8:00,8303,0,7161,1687,140,380,2906,62,tohoku,38.26606626,140.8781569,2020/5/12,8:00
2020/5/12 9:00,8896,0,7217,1674,127,379,3603,77,tohoku,38.26606626,140.8781569,2020/5/12,9:00
2020/5/12 10:00,8878,0,7310,1614,125,379,3588,99,tohoku,38.26606626,140.8781569,2020/5/12,10:00
2020/5/12 11:00,8873,0,7402,1606,126,379,3402,133,tohoku,38.26606626,140.8781569,2020/5/12,11:00
2020/5/12 12:00,8460,0,7178,1603,125,383,3122,191,tohoku,38.26606626,140.8781569,2020/5/12,12:00
2020/5/12 13:00,8918,0,8353,1605,124,379,2384,230,tohoku,38.26606626,140.8781569,2020/5/12,13:00
2020/5/12 14:00,8881,0,8683,1726,124,379,1714,273,tohoku,38.26606626,140.8781569,2020/5/12,14:00
2020/5/12 15:00,8690,0,8680,1778,124,379,1169,302,tohoku,38.26606626,140.8781569,2020/5/12,15:00
2020/5/12 16:00,8680,0,8542,1890,125,379,720,367,tohoku,38.26606626,140.8781569,2020/5/12,16:00
2020/5/12 17:00,8447,0,8556,1907,125,382,336,362,tohoku,38.26606626,140.8781569,2020/5/12,17:00
2020/5/12 18:00,8348,0,8850,1906,124,391,12,324,tohoku,38.26606626,140.8781569,2020/5/12,18:00
2020/5/12 19:00,8154,0,8763,1916,125,392,0,275,tohoku,38.26606626,140.8781569,2020/5/12,19:00
2020/5/12 20:00,7789,0,8615,1852,125,392,0,313,tohoku,38.26606626,140.8781569,2020/5/12,20:00
2020/5/12 21:00,7400,0,8364,1819,125,389,0,326,tohoku,38.26606626,140.8781569,2020/5/12,21:00
2020/5/12 22:00,7305,0,8096,1782,125,391,0,270,tohoku,38.26606626,140.8781569,2020/5/12,22:00
2020/5/12 23:00,7105,0,8104,1734,126,392,0,253,tohoku,38.26606626,140.8781569,2020/5/12,23:00
2020/5/13 0:00,6877,0,7509,1700,128,389,0,282,tohoku,38.26606626,140.8781569,2020/5/13,0:00
2020/5/13 1:00,6984,0,7633,1638,126,386,0,307,tohoku,38.26606626,140.8781569,2020/5/13,1:00
2020/5/13 2:00,7286,0,8000,1628,125,390,0,263,tohoku,38.26606626,140.8781569,2020/5/13,2:00
2020/5/13 3:00,7438,0,8199,1637,127,390,0,219,tohoku,38.26606626,140.8781569,2020/5/13,3:00
2020/5/13 4:00,7534,0,8160,1667,128,389,24,217,tohoku,38.26606626,140.8781569,2020/5/13,4:00
2020/5/13 5:00,7542,0,7805,1759,126,380,458,219,tohoku,38.26606626,140.8781569,2020/5/13,5:00
2020/5/13 6:00,7423,0,6945,1772,125,381,1228,272,tohoku,38.26606626,140.8781569,2020/5/13,6:00
2020/5/13 7:00,7643,0,6627,1761,125,380,2237,293,tohoku,38.26606626,140.8781569,2020/5/13,7:00
2020/5/13 8:00,8240,0,6860,1674,125,379,2995,354,tohoku,38.26606626,140.8781569,2020/5/13,8:00
2020/5/13 9:00,8892,0,7127,1660,126,378,3285,560,tohoku,38.26606626,140.8781569,2020/5/13,9:00
2020/5/13 10:00,8889,0,7559,1611,124,378,2755,714,tohoku,38.26606626,140.8781569,2020/5/13,10:00
2020/5/13 11:00,8834,0,7746,1618,125,384,2547,677,tohoku,38.26606626,140.8781569,2020/5/13,11:00
2020/5/13 12:00,8285,0,7055,1624,125,381,2557,795,tohoku,38.26606626,140.8781569,2020/5/13,12:00
2020/5/13 13:00,8799,0,6730,1625,125,369,3298,842,tohoku,38.26606626,140.8781569,2020/5/13,13:00
2020/5/13 14:00,8839,0,6956,1637,124,379,3037,815,tohoku,38.26606626,140.8781569,2020/5/13,14:00
2020/5/13 15:00,8642,0,7253,1739,125,379,2353,786,tohoku,38.26606626,140.8781569,2020/5/13,15:00
2020/5/13 16:00,8661,0,7888,1921,127,380,1440,777,tohoku,38.26606626,140.8781569,2020/5/13,16:00
2020/5/13 17:00,8417,0,8411,2012,126,381,612,738,tohoku,38.26606626,140.8781569,2020/5/13,17:00
2020/5/13 18:00,8241,0,8682,2004,126,389,14,746,tohoku,38.26606626,140.8781569,2020/5/13,18:00
2020/5/13 19:00,8185,0,8641,1904,127,389,0,707,tohoku,38.26606626,140.8781569,2020/5/13,19:00
2020/5/13 20:00,7854,0,8563,1859,128,390,0,830,tohoku,38.26606626,140.8781569,2020/5/13,20:00
2020/5/13 21:00,7477,0,8031,1859,127,390,0,837,tohoku,38.26606626,140.8781569,2020/5/13,21:00
2020/5/13 22:00,7320,0,8133,1853,126,377,0,619,tohoku,38.26606626,140.8781569,2020/5/13,22:00
2020/5/13 23:00,7138,0,7950,1839,129,376,0,643,tohoku,38.26606626,140.8781569,2020/5/13,23:00
2020/5/14 0:00,6949,0,7681,1794,127,374,0,682,tohoku,38.26606626,140.8781569,2020/5/14,0:00
2020/5/14 1:00,7118,0,7583,1781,127,375,0,829,tohoku,38.26606626,140.8781569,2020/5/14,1:00
2020/5/14 2:00,7384,0,7673,1740,126,377,0,800,tohoku,38.26606626,140.8781569,2020/5/14,2:00
2020/5/14 3:00,7611,0,7908,1728,128,374,0,778,tohoku,38.26606626,140.8781569,2020/5/14,3:00
2020/5/14 4:00,7684,0,7815,1728,127,372,23,820,tohoku,38.26606626,140.8781569,2020/5/14,4:00
2020/5/14 5:00,7810,0,7565,1711,126,365,583,831,tohoku,38.26606626,140.8781569,2020/5/14,5:00
2020/5/14 6:00,7626,0,6821,1715,125,368,1591,786,tohoku,38.26606626,140.8781569,2020/5/14,6:00
2020/5/14 7:00,7642,0,5796,1702,126,369,2890,794,tohoku,38.26606626,140.8781569,2020/5/14,7:00
2020/5/14 8:00,8377,0,5521,1693,127,368,4004,795,tohoku,38.26606626,140.8781569,2020/5/14,8:00
2020/5/14 9:00,8912,0,5520,1648,126,364,4609,825,tohoku,38.26606626,140.8781569,2020/5/14,9:00
2020/5/14 10:00,9031,0,5516,1577,124,365,4854,833,tohoku,38.26606626,140.8781569,2020/5/14,10:00
2020/5/14 11:00,9108,0,5499,1457,125,364,4968,893,tohoku,38.26606626,140.8781569,2020/5/14,11:00
2020/5/14 12:00,8676,0,4965,1455,125,376,4920,949,tohoku,38.26606626,140.8781569,2020/5/14,12:00
2020/5/14 13:00,8971,0,5573,1559,125,374,4694,878,tohoku,38.26606626,140.8781569,2020/5/14,13:00
2020/5/14 14:00,8881,0,6121,1584,124,375,4056,840,tohoku,38.26606626,140.8781569,2020/5/14,14:00
