DATE,TIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,エリア,lat,lon
2019/8/23,1:00,2899,0,1958,1067,0,63,0,51,hokuriku,36.70291844,137.2150143
2019/8/23,2:00,3004,0,2049,1050,0,62,0,59,hokuriku,36.70291844,137.2150143
2019/8/23,3:00,3093,0,2107,1077,0,62,0,88,hokuriku,36.70291844,137.2150143
2019/8/23,4:00,3061,0,1879,1291,0,63,0,87,hokuriku,36.70291844,137.2150143
2019/8/23,5:00,3020,0,1909,1222,0,62,4,77,hokuriku,36.70291844,137.2150143
2019/8/23,6:00,3033,0,1884,1226,0,63,36,63,hokuriku,36.70291844,137.2150143
2019/8/23,7:00,3259,0,1930,1239,0,61,102,45,hokuriku,36.70291844,137.2150143
2019/8/23,8:00,3763,0,2251,1293,0,62,160,38,hokuriku,36.70291844,137.2150143
2019/8/23,9:00,4101,0,2389,1262,0,61,313,41,hokuriku,36.70291844,137.2150143
2019/8/23,10:00,4211,0,2464,1338,0,61,240,35,hokuriku,36.70291844,137.2150143
2019/8/23,11:00,4192,0,2440,1303,0,62,281,32,hokuriku,36.70291844,137.2150143
2019/8/23,12:00,4020,0,2473,1214,0,61,327,34,hokuriku,36.70291844,137.2150143
2019/8/23,13:00,4209,0,2480,1338,0,61,261,33,hokuriku,36.70291844,137.2150143
2019/8/23,14:00,4232,0,2512,1508,0,63,182,33,hokuriku,36.70291844,137.2150143
2019/8/23,15:00,4150,0,2533,1427,0,61,100,47,hokuriku,36.70291844,137.2150143
2019/8/23,16:00,4078,0,2579,1479,0,62,51,35,hokuriku,36.70291844,137.2150143
2019/8/23,17:00,3860,0,2525,1402,0,64,17,21,hokuriku,36.70291844,137.2150143
2019/8/23,18:00,3743,0,2382,1526,0,63,2,25,hokuriku,36.70291844,137.2150143
2019/8/23,19:00,3586,0,2347,1390,0,63,0,33,hokuriku,36.70291844,137.2150143
2019/8/23,20:00,3420,0,2295,1295,0,61,0,32,hokuriku,36.70291844,137.2150143
2019/8/23,21:00,3244,0,2185,1299,0,62,0,33,hokuriku,36.70291844,137.2150143
2019/8/23,22:00,3103,0,2130,1232,0,62,0,39,hokuriku,36.70291844,137.2150143
2019/8/23,23:00,2971,0,2107,1160,0,63,0,19,hokuriku,36.70291844,137.2150143
2019/8/24,0:00,2786,0,2017,1189,0,63,0,18,hokuriku,36.70291844,137.2150143
2019/8/24,1:00,2722,0,1985,1176,0,63,0,16,hokuriku,36.70291844,137.2150143
2019/8/24,2:00,2816,0,1987,1234,0,63,0,12,hokuriku,36.70291844,137.2150143
2019/8/24,3:00,2894,0,2022,1288,0,63,0,11,hokuriku,36.70291844,137.2150143
2019/8/24,4:00,2889,0,2063,1249,0,63,0,11,hokuriku,36.70291844,137.2150143
2019/8/24,5:00,2772,0,2046,1169,0,62,11,9,hokuriku,36.70291844,137.2150143
2019/8/24,6:00,2673,0,2003,1180,0,62,72,5,hokuriku,36.70291844,137.2150143
2019/8/24,7:00,2724,0,1985,1136,0,62,151,2,hokuriku,36.70291844,137.2150143
2019/8/24,8:00,2960,0,1965,1124,0,61,296,6,hokuriku,36.70291844,137.2150143
2019/8/24,9:00,3189,0,1958,1174,0,62,414,9,hokuriku,36.70291844,137.2150143
2019/8/24,10:00,3255,0,1964,1077,0,61,516,11,hokuriku,36.70291844,137.2150143
2019/8/24,11:00,3349,0,1870,1073,0,63,624,12,hokuriku,36.70291844,137.2150143
2019/8/24,12:00,3297,0,1752,1262,0,61,516,11,hokuriku,36.70291844,137.2150143
2019/8/24,13:00,3377,0,1923,1217,0,61,519,11,hokuriku,36.70291844,137.2150143
2019/8/24,14:00,3352,0,2033,1351,0,63,272,8,hokuriku,36.70291844,137.2150143
2019/8/24,15:00,3259,0,2210,1220,0,61,160,7,hokuriku,36.70291844,137.2150143
2019/8/24,16:00,3224,0,2201,1423,0,62,103,5,hokuriku,36.70291844,137.2150143
2019/8/24,17:00,3170,0,2138,1453,0,62,43,5,hokuriku,36.70291844,137.2150143
2019/8/24,18:00,3185,0,2193,1479,0,62,4,4,hokuriku,36.70291844,137.2150143
2019/8/24,19:00,3119,0,2170,1474,0,63,1,1,hokuriku,36.70291844,137.2150143
2019/8/24,20:00,3016,0,2117,1355,0,62,0,0,hokuriku,36.70291844,137.2150143
2019/8/24,21:00,2889,0,2023,1299,0,63,0,1,hokuriku,36.70291844,137.2150143
2019/8/24,22:00,2770,0,1983,1199,0,63,0,2,hokuriku,36.70291844,137.2150143
2019/8/24,23:00,2660,0,1999,1188,0,63,0,3,hokuriku,36.70291844,137.2150143
2019/8/25,0:00,2483,0,1958,830,0,63,0,8,hokuriku,36.70291844,137.2150143
2019/8/25,1:00,2407,0,1833,875,0,63,0,11,hokuriku,36.70291844,137.2150143
2019/8/25,2:00,2530,0,1959,870,0,63,0,17,hokuriku,36.70291844,137.2150143
2019/8/25,3:00,2621,0,2041,936,0,63,0,16,hokuriku,36.70291844,137.2150143
2019/8/25,4:00,2638,0,2078,901,0,63,0,19,hokuriku,36.70291844,137.2150143
2019/8/25,5:00,2530,0,2076,868,0,62,9,30,hokuriku,36.70291844,137.2150143
2019/8/25,6:00,2400,0,1707,843,0,63,94,33,hokuriku,36.70291844,137.2150143
2019/8/25,7:00,2437,0,1493,853,0,62,227,24,hokuriku,36.70291844,137.2150143
2019/8/25,8:00,2622,0,1461,852,0,62,387,17,hokuriku,36.70291844,137.2150143
2019/8/25,9:00,2779,0,1616,866,0,62,482,19,hokuriku,36.70291844,137.2150143
2019/8/25,10:00,2941,0,1822,915,0,61,574,22,hokuriku,36.70291844,137.2150143
2019/8/25,11:00,3016,0,1928,801,0,62,645,24,hokuriku,36.70291844,137.2150143
2019/8/25,12:00,3020,0,2073,805,0,61,516,25,hokuriku,36.70291844,137.2150143
2019/8/25,13:00,2962,0,2096,891,0,62,488,19,hokuriku,36.70291844,137.2150143
2019/8/25,14:00,3012,0,2083,902,0,62,499,16,hokuriku,36.70291844,137.2150143
2019/8/25,15:00,2990,0,2146,973,0,62,344,15,hokuriku,36.70291844,137.2150143
2019/8/25,16:00,2988,0,2169,1118,0,61,202,11,hokuriku,36.70291844,137.2150143
2019/8/25,17:00,3023,0,2200,1387,0,62,87,6,hokuriku,36.70291844,137.2150143
2019/8/25,18:00,3076,0,2316,1446,0,62,10,4,hokuriku,36.70291844,137.2150143
2019/8/25,19:00,3009,0,2369,1354,0,63,1,4,hokuriku,36.70291844,137.2150143
2019/8/25,20:00,2893,0,2306,1298,0,63,0,5,hokuriku,36.70291844,137.2150143
2019/8/25,21:00,2736,0,2320,1060,0,63,0,4,hokuriku,36.70291844,137.2150143
2019/8/25,22:00,2617,0,2267,952,0,63,0,1,hokuriku,36.70291844,137.2150143
2019/8/25,23:00,2505,0,2232,796,0,63,0,1,hokuriku,36.70291844,137.2150143
2019/8/26,0:00,2370,0,2208,749,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/8/26,1:00,2342,0,2189,778,0,64,0,0,hokuriku,36.70291844,137.2150143
2019/8/26,2:00,2444,0,2212,855,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/8/26,3:00,2570,0,2267,921,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/8/26,4:00,2633,0,2251,1001,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/8/26,5:00,2608,0,2231,975,0,63,10,0,hokuriku,36.70291844,137.2150143
2019/8/26,6:00,2637,0,2220,895,0,64,105,0,hokuriku,36.70291844,137.2150143
2019/8/26,7:00,2867,0,2075,994,0,61,261,0,hokuriku,36.70291844,137.2150143
2019/8/26,8:00,3428,0,2122,1042,0,62,411,0,hokuriku,36.70291844,137.2150143
2019/8/26,9:00,3805,0,2219,1076,0,63,505,0,hokuriku,36.70291844,137.2150143
2019/8/26,10:00,4003,0,2269,1236,0,62,654,1,hokuriku,36.70291844,137.2150143
2019/8/26,11:00,4055,0,2330,1211,0,61,662,2,hokuriku,36.70291844,137.2150143
2019/8/26,12:00,3879,0,2256,1136,0,62,654,2,hokuriku,36.70291844,137.2150143
2019/8/26,13:00,4057,0,2283,1250,0,62,611,1,hokuriku,36.70291844,137.2150143
2019/8/26,14:00,4119,0,2428,1232,0,63,571,1,hokuriku,36.70291844,137.2150143
2019/8/26,15:00,4063,0,2474,1289,0,61,421,1,hokuriku,36.70291844,137.2150143
2019/8/26,16:00,4043,0,2422,1475,0,62,238,2,hokuriku,36.70291844,137.2150143
2019/8/26,17:00,3835,0,2378,1535,0,61,88,1,hokuriku,36.70291844,137.2150143
2019/8/26,18:00,3703,0,2339,1561,0,63,9,3,hokuriku,36.70291844,137.2150143
2019/8/26,19:00,3542,0,2258,1449,0,63,1,9,hokuriku,36.70291844,137.2150143
2019/8/26,20:00,3373,0,2259,1333,0,63,0,11,hokuriku,36.70291844,137.2150143
2019/8/26,21:00,3199,0,2368,1093,0,62,0,9,hokuriku,36.70291844,137.2150143
2019/8/26,22:00,3056,0,2300,1047,0,62,0,8,hokuriku,36.70291844,137.2150143
2019/8/26,23:00,2943,0,2272,900,0,63,0,8,hokuriku,36.70291844,137.2150143
2019/8/27,0:00,2749,0,2232,852,0,63,0,12,hokuriku,36.70291844,137.2150143
2019/8/27,1:00,2697,0,2196,892,0,63,0,19,hokuriku,36.70291844,137.2150143
2019/8/27,2:00,2795,0,2251,853,0,63,0,20,hokuriku,36.70291844,137.2150143
2019/8/27,3:00,2905,0,2323,908,0,62,0,17,hokuriku,36.70291844,137.2150143
2019/8/27,4:00,2927,0,2371,884,0,63,0,20,hokuriku,36.70291844,137.2150143
2019/8/27,5:00,2864,0,2479,828,0,62,9,20,hokuriku,36.70291844,137.2150143
2019/8/27,6:00,2838,0,2546,780,0,63,79,15,hokuriku,36.70291844,137.2150143
2019/8/27,7:00,2991,0,2569,733,0,63,197,11,hokuriku,36.70291844,137.2150143
2019/8/27,8:00,3460,0,2654,1019,0,62,273,9,hokuriku,36.70291844,137.2150143
2019/8/27,9:00,3814,0,2849,1108,0,62,312,8,hokuriku,36.70291844,137.2150143
2019/8/27,10:00,3941,0,2805,1024,0,61,431,4,hokuriku,36.70291844,137.2150143
2019/8/27,11:00,4041,0,2718,1111,0,62,477,2,hokuriku,36.70291844,137.2150143
2019/8/27,12:00,3876,0,2670,1178,0,61,408,0,hokuriku,36.70291844,137.2150143
2019/8/27,13:00,4081,0,2742,1390,0,61,276,0,hokuriku,36.70291844,137.2150143
2019/8/27,14:00,4101,0,2950,1430,0,61,157,2,hokuriku,36.70291844,137.2150143
2019/8/27,15:00,4021,0,2947,1370,0,61,69,5,hokuriku,36.70291844,137.2150143
2019/8/27,16:00,3972,0,2936,1440,0,63,30,5,hokuriku,36.70291844,137.2150143
2019/8/27,17:00,3789,0,2785,1408,0,62,10,12,hokuriku,36.70291844,137.2150143
2019/8/27,18:00,3693,0,2730,1228,0,63,1,16,hokuriku,36.70291844,137.2150143
2019/8/27,19:00,3520,0,2652,1065,0,62,0,22,hokuriku,36.70291844,137.2150143
2019/8/27,20:00,3369,0,2484,1129,0,63,0,28,hokuriku,36.70291844,137.2150143
2019/8/27,21:00,3229,0,2386,1116,0,63,0,40,hokuriku,36.70291844,137.2150143
2019/8/27,22:00,3111,0,2334,1029,0,63,0,43,hokuriku,36.70291844,137.2150143
2019/8/27,23:00,3000,0,2295,891,0,63,0,45,hokuriku,36.70291844,137.2150143
2019/8/28,0:00,2822,0,2271,979,0,63,0,46,hokuriku,36.70291844,137.2150143
2019/8/28,1:00,2798,0,2283,983,0,62,0,54,hokuriku,36.70291844,137.2150143
2019/8/28,2:00,2890,0,2338,1044,0,63,0,71,hokuriku,36.70291844,137.2150143
2019/8/28,3:00,3024,0,2446,1076,0,62,0,66,hokuriku,36.70291844,137.2150143
2019/8/28,4:00,3022,0,2345,1171,0,63,0,88,hokuriku,36.70291844,137.2150143
2019/8/28,5:00,2950,0,2320,1107,0,62,3,88,hokuriku,36.70291844,137.2150143
2019/8/28,6:00,2960,0,2398,969,0,62,23,82,hokuriku,36.70291844,137.2150143
2019/8/28,7:00,3201,0,2510,902,0,62,43,81,hokuriku,36.70291844,137.2150143
2019/8/28,8:00,3652,0,2542,1136,0,61,59,75,hokuriku,36.70291844,137.2150143
2019/8/28,9:00,3953,0,2568,1296,0,62,73,69,hokuriku,36.70291844,137.2150143
2019/8/28,10:00,3994,0,2457,1389,0,61,113,63,hokuriku,36.70291844,137.2150143
2019/8/28,11:00,4044,0,2429,1422,0,61,141,63,hokuriku,36.70291844,137.2150143
2019/8/28,12:00,3807,0,2468,1226,0,63,134,56,hokuriku,36.70291844,137.2150143
2019/8/28,13:00,3996,0,2488,1340,0,64,169,46,hokuriku,36.70291844,137.2150143
2019/8/28,14:00,4038,0,2453,1484,0,62,112,41,hokuriku,36.70291844,137.2150143
2019/8/28,15:00,4007,0,2368,1528,0,63,92,35,hokuriku,36.70291844,137.2150143
2019/8/28,16:00,3977,0,2351,1513,0,63,50,33,hokuriku,36.70291844,137.2150143
2019/8/28,17:00,3784,0,2288,1587,0,62,16,25,hokuriku,36.70291844,137.2150143
2019/8/28,18:00,3715,0,2301,1636,0,63,1,31,hokuriku,36.70291844,137.2150143
2019/8/28,19:00,3569,0,2355,1451,0,63,0,32,hokuriku,36.70291844,137.2150143
2019/8/28,20:00,3432,0,2403,1309,0,63,0,24,hokuriku,36.70291844,137.2150143
2019/8/28,21:00,3293,0,2398,1231,0,63,0,19,hokuriku,36.70291844,137.2150143
2019/8/28,22:00,3174,0,2397,1142,0,63,0,23,hokuriku,36.70291844,137.2150143
2019/8/28,23:00,3067,0,2363,1060,0,62,0,31,hokuriku,36.70291844,137.2150143
2019/8/29,0:00,2890,0,2200,1049,0,64,0,34,hokuriku,36.70291844,137.2150143
2019/8/29,1:00,2845,0,2281,1032,0,62,0,26,hokuriku,36.70291844,137.2150143
2019/8/29,2:00,2952,0,2278,1034,0,63,0,23,hokuriku,36.70291844,137.2150143
2019/8/29,3:00,3053,0,2326,985,0,63,0,20,hokuriku,36.70291844,137.2150143
2019/8/29,4:00,3049,0,2390,970,0,63,0,17,hokuriku,36.70291844,137.2150143
2019/8/29,5:00,2967,0,2445,917,0,62,5,13,hokuriku,36.70291844,137.2150143
2019/8/29,6:00,2952,0,2450,912,0,63,31,12,hokuriku,36.70291844,137.2150143
2019/8/29,7:00,3187,0,2413,945,0,62,57,7,hokuriku,36.70291844,137.2150143
2019/8/29,8:00,3680,0,2583,978,0,63,68,1,hokuriku,36.70291844,137.2150143
2019/8/29,9:00,4001,0,2628,1069,0,62,88,2,hokuriku,36.70291844,137.2150143
2019/8/29,10:00,4080,0,2630,1106,0,61,132,6,hokuriku,36.70291844,137.2150143
2019/8/29,11:00,4114,0,2654,1103,0,62,160,6,hokuriku,36.70291844,137.2150143
2019/8/29,12:00,3857,0,2586,1034,0,61,191,10,hokuriku,36.70291844,137.2150143
2019/8/29,13:00,4093,0,2502,1158,0,63,191,7,hokuriku,36.70291844,137.2150143
2019/8/29,14:00,4128,0,2604,1284,0,62,62,12,hokuriku,36.70291844,137.2150143
2019/8/29,15:00,3961,0,2610,1206,0,63,75,2,hokuriku,36.70291844,137.2150143
2019/8/29,16:00,3916,0,2558,1263,0,62,102,9,hokuriku,36.70291844,137.2150143
2019/8/29,17:00,3741,0,2516,1438,0,62,39,14,hokuriku,36.70291844,137.2150143
2019/8/29,18:00,3680,0,2504,1494,0,62,4,25,hokuriku,36.70291844,137.2150143
2019/8/29,19:00,3535,0,2480,1271,0,63,0,30,hokuriku,36.70291844,137.2150143
2019/8/29,20:00,3401,0,2481,1312,0,62,0,18,hokuriku,36.70291844,137.2150143
2019/8/29,21:00,3258,0,2365,1319,0,63,0,5,hokuriku,36.70291844,137.2150143
2019/8/29,22:00,3116,0,2154,1326,0,61,0,3,hokuriku,36.70291844,137.2150143
2019/8/29,23:00,2994,0,2065,1436,0,63,0,5,hokuriku,36.70291844,137.2150143
2019/8/30,0:00,2851,0,1980,1070,0,62,0,4,hokuriku,36.70291844,137.2150143
2019/8/30,1:00,2783,0,1906,1077,0,63,0,7,hokuriku,36.70291844,137.2150143
2019/8/30,2:00,2871,0,1955,1113,0,62,0,9,hokuriku,36.70291844,137.2150143
2019/8/30,3:00,2989,0,1961,1249,0,63,0,6,hokuriku,36.70291844,137.2150143
2019/8/30,4:00,2991,0,1939,1263,0,63,0,4,hokuriku,36.70291844,137.2150143
2019/8/30,5:00,2917,0,1858,1320,0,62,2,1,hokuriku,36.70291844,137.2150143
2019/8/30,6:00,2928,0,1830,1239,0,63,20,1,hokuriku,36.70291844,137.2150143
2019/8/30,7:00,3142,0,1939,1272,0,62,46,2,hokuriku,36.70291844,137.2150143
2019/8/30,8:00,3588,0,2298,1354,0,61,54,1,hokuriku,36.70291844,137.2150143
2019/8/30,9:00,3882,0,2451,1321,0,61,35,1,hokuriku,36.70291844,137.2150143
2019/8/30,10:00,3937,0,2510,1343,0,62,61,1,hokuriku,36.70291844,137.2150143
2019/8/30,11:00,3903,0,2429,1359,0,62,124,0,hokuriku,36.70291844,137.2150143
2019/8/30,12:00,3649,0,2321,1206,0,76,130,1,hokuriku,36.70291844,137.2150143
2019/8/30,13:00,3836,0,2257,1398,0,77,160,2,hokuriku,36.70291844,137.2150143
2019/8/30,14:00,3871,0,2262,1428,0,76,166,11,hokuriku,36.70291844,137.2150143
2019/8/30,15:00,3827,0,2255,1546,0,77,212,13,hokuriku,36.70291844,137.2150143
2019/8/30,16:00,3810,0,2247,1557,0,77,178,12,hokuriku,36.70291844,137.2150143
2019/8/30,17:00,3608,0,2192,1559,0,75,84,9,hokuriku,36.70291844,137.2150143
2019/8/30,18:00,3523,0,2176,1638,0,77,6,11,hokuriku,36.70291844,137.2150143
2019/8/30,19:00,3407,0,2183,1618,0,76,0,21,hokuriku,36.70291844,137.2150143
2019/8/30,20:00,3280,0,2245,1445,0,77,0,22,hokuriku,36.70291844,137.2150143
2019/8/30,21:00,3131,0,2216,1310,0,76,0,19,hokuriku,36.70291844,137.2150143
2019/8/30,22:00,3010,0,2133,1299,0,61,0,21,hokuriku,36.70291844,137.2150143
2019/8/30,23:00,2894,0,1916,1290,0,63,0,23,hokuriku,36.70291844,137.2150143
2019/8/31,0:00,2727,0,1711,1198,0,63,0,22,hokuriku,36.70291844,137.2150143
2019/8/31,1:00,2665,0,1659,1201,0,63,0,21,hokuriku,36.70291844,137.2150143
2019/8/31,2:00,2738,0,1653,1229,0,62,0,20,hokuriku,36.70291844,137.2150143
2019/8/31,3:00,2832,0,1694,1294,0,63,0,23,hokuriku,36.70291844,137.2150143
2019/8/31,4:00,2816,0,1649,1316,0,63,0,18,hokuriku,36.70291844,137.2150143
2019/8/31,5:00,2718,0,1673,1224,0,62,5,16,hokuriku,36.70291844,137.2150143
2019/8/31,6:00,2606,0,1591,1126,0,63,37,15,hokuriku,36.70291844,137.2150143
2019/8/31,7:00,2644,0,1591,1155,0,61,136,17,hokuriku,36.70291844,137.2150143
2019/8/31,8:00,2826,0,1606,1199,0,62,320,13,hokuriku,36.70291844,137.2150143
2019/8/31,9:00,3091,0,1684,1299,0,61,520,12,hokuriku,36.70291844,137.2150143
2019/8/31,10:00,3215,0,1937,1291,0,62,607,16,hokuriku,36.70291844,137.2150143
2019/8/31,11:00,3292,0,2009,1344,0,61,704,18,hokuriku,36.70291844,137.2150143
2019/8/31,12:00,3274,0,1979,1414,0,61,716,18,hokuriku,36.70291844,137.2150143
2019/8/31,13:00,3341,0,2058,1454,0,61,659,17,hokuriku,36.70291844,137.2150143
2019/8/31,14:00,3338,0,2172,1452,0,62,501,19,hokuriku,36.70291844,137.2150143
2019/8/31,15:00,3284,0,2263,1496,0,61,327,13,hokuriku,36.70291844,137.2150143
2019/8/31,16:00,3255,0,2282,1655,0,62,148,14,hokuriku,36.70291844,137.2150143
2019/8/31,17:00,3156,0,2285,1604,0,61,46,20,hokuriku,36.70291844,137.2150143
2019/8/31,18:00,3166,0,2290,1692,0,63,4,14,hokuriku,36.70291844,137.2150143
2019/8/31,19:00,3098,0,2294,1753,0,63,1,8,hokuriku,36.70291844,137.2150143
2019/8/31,20:00,2971,0,2293,1638,0,62,0,4,hokuriku,36.70291844,137.2150143
2019/8/31,21:00,2822,0,2297,1570,0,63,0,2,hokuriku,36.70291844,137.2150143
2019/8/31,22:00,2699,0,2263,1357,0,63,0,1,hokuriku,36.70291844,137.2150143
2019/8/31,23:00,2599,0,1979,1220,0,63,0,2,hokuriku,36.70291844,137.2150143
2019/9/1,0:00,2418,0,1642,1185,0,62,0,4,hokuriku,36.70291844,137.2150143
2019/9/1,1:00,2361,0,1542,1210,0,62,0,6,hokuriku,36.70291844,137.2150143
2019/9/1,2:00,2488,0,1654,1284,0,62,0,11,hokuriku,36.70291844,137.2150143
2019/9/1,3:00,2591,0,1623,1279,0,62,0,12,hokuriku,36.70291844,137.2150143
2019/9/1,4:00,2617,0,1681,1269,0,63,1,9,hokuriku,36.70291844,137.2150143
2019/9/1,5:00,2467,0,1538,1227,0,62,7,5,hokuriku,36.70291844,137.2150143
2019/9/1,6:00,2343,0,1400,1106,0,62,62,4,hokuriku,36.70291844,137.2150143
2019/9/1,7:00,2354,0,1436,1118,0,62,133,3,hokuriku,36.70291844,137.2150143
2019/9/1,8:00,2456,0,1339,1087,0,62,284,1,hokuriku,36.70291844,137.2150143
2019/9/1,9:00,2676,0,1280,1095,0,62,444,2,hokuriku,36.70291844,137.2150143
2019/9/1,10:00,2798,0,1373,1082,0,61,462,2,hokuriku,36.70291844,137.2150143
2019/9/1,11:00,2854,0,1449,1078,0,63,447,1,hokuriku,36.70291844,137.2150143
2019/9/1,12:00,2884,0,1444,1166,0,62,392,2,hokuriku,36.70291844,137.2150143
2019/9/1,13:00,2880,0,1582,1194,0,61,257,1,hokuriku,36.70291844,137.2150143
2019/9/1,14:00,2849,0,1774,1254,0,61,172,0,hokuriku,36.70291844,137.2150143
2019/9/1,15:00,2837,0,1904,1179,0,61,143,0,hokuriku,36.70291844,137.2150143
2019/9/1,16:00,2845,0,2002,1233,0,61,94,0,hokuriku,36.70291844,137.2150143
2019/9/1,17:00,2920,0,2095,1442,0,60,35,0,hokuriku,36.70291844,137.2150143
2019/9/1,18:00,3015,0,2260,1651,0,62,3,0,hokuriku,36.70291844,137.2150143
2019/9/1,19:00,2950,0,2241,1540,0,62,1,0,hokuriku,36.70291844,137.2150143
2019/9/1,20:00,2828,0,2234,1380,0,61,0,0,hokuriku,36.70291844,137.2150143
2019/9/1,21:00,2688,0,2122,1310,0,62,0,0,hokuriku,36.70291844,137.2150143
2019/9/1,22:00,2594,0,2003,1305,0,61,0,0,hokuriku,36.70291844,137.2150143
2019/9/1,23:00,2491,0,1895,1154,0,63,0,1,hokuriku,36.70291844,137.2150143
2019/9/2,0:00,2393,0,1658,1083,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/9/2,1:00,2367,0,1506,1136,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/9/2,2:00,2493,0,1594,1176,0,63,0,1,hokuriku,36.70291844,137.2150143
2019/9/2,3:00,2634,0,1593,1301,0,62,0,1,hokuriku,36.70291844,137.2150143
2019/9/2,4:00,2662,0,1803,1269,0,62,1,1,hokuriku,36.70291844,137.2150143
2019/9/2,5:00,2606,0,1768,1222,0,62,2,2,hokuriku,36.70291844,137.2150143
2019/9/2,6:00,2651,0,1713,1266,0,62,31,2,hokuriku,36.70291844,137.2150143
2019/9/2,7:00,2882,0,1749,1217,0,62,82,2,hokuriku,36.70291844,137.2150143
2019/9/2,8:00,3393,0,2170,1285,0,62,105,1,hokuriku,36.70291844,137.2150143
2019/9/2,9:00,3729,0,2304,1411,0,61,151,2,hokuriku,36.70291844,137.2150143
2019/9/2,10:00,3848,0,2401,1457,0,62,155,1,hokuriku,36.70291844,137.2150143
2019/9/2,11:00,3865,0,2358,1463,0,62,184,1,hokuriku,36.70291844,137.2150143
2019/9/2,12:00,3687,0,2294,1414,0,62,174,4,hokuriku,36.70291844,137.2150143
2019/9/2,13:00,3888,0,2338,1399,0,61,151,3,hokuriku,36.70291844,137.2150143
2019/9/2,14:00,3910,0,2332,1476,0,62,110,1,hokuriku,36.70291844,137.2150143
2019/9/2,15:00,3832,0,2310,1458,0,62,127,0,hokuriku,36.70291844,137.2150143
2019/9/2,16:00,3823,0,2321,1467,0,62,87,0,hokuriku,36.70291844,137.2150143
2019/9/2,17:00,3664,0,2285,1612,0,62,30,0,hokuriku,36.70291844,137.2150143
2019/9/2,18:00,3605,0,2276,1694,0,62,2,2,hokuriku,36.70291844,137.2150143
2019/9/2,19:00,3453,0,2269,1683,0,62,1,4,hokuriku,36.70291844,137.2150143
2019/9/2,20:00,3303,0,2212,1552,0,62,0,1,hokuriku,36.70291844,137.2150143
2019/9/2,21:00,3170,0,2198,1542,0,61,0,1,hokuriku,36.70291844,137.2150143
2019/9/2,22:00,3069,0,2253,1374,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/9/2,23:00,2973,0,2319,1206,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/9/3,0:00,2801,0,2237,1068,0,62,0,0,hokuriku,36.70291844,137.2150143
2019/9/3,1:00,2789,0,2201,1118,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/9/3,2:00,2880,0,2204,1276,0,62,0,1,hokuriku,36.70291844,137.2150143
2019/9/3,3:00,3019,0,2298,1322,0,62,0,2,hokuriku,36.70291844,137.2150143
2019/9/3,4:00,3004,0,2407,1214,0,63,1,8,hokuriku,36.70291844,137.2150143
2019/9/3,5:00,2916,0,2430,1261,0,62,3,13,hokuriku,36.70291844,137.2150143
2019/9/3,6:00,2917,0,2411,1205,0,62,21,16,hokuriku,36.70291844,137.2150143
2019/9/3,7:00,3107,0,2421,1190,0,62,64,15,hokuriku,36.70291844,137.2150143
2019/9/3,8:00,3547,0,2412,1374,0,62,134,14,hokuriku,36.70291844,137.2150143
2019/9/3,9:00,3887,0,2477,1413,0,61,215,21,hokuriku,36.70291844,137.2150143
2019/9/3,10:00,3968,0,2491,1378,0,62,328,18,hokuriku,36.70291844,137.2150143
2019/9/3,11:00,4036,0,2300,1462,0,61,440,14,hokuriku,36.70291844,137.2150143
2019/9/3,12:00,3865,0,2263,1379,0,62,453,21,hokuriku,36.70291844,137.2150143
2019/9/3,13:00,4036,0,2314,1268,0,62,442,32,hokuriku,36.70291844,137.2150143
2019/9/3,14:00,4075,0,2370,1303,0,62,401,33,hokuriku,36.70291844,137.2150143
2019/9/3,15:00,4033,0,2384,1372,0,62,341,16,hokuriku,36.70291844,137.2150143
2019/9/3,16:00,4015,0,2477,1498,0,62,184,18,hokuriku,36.70291844,137.2150143
2019/9/3,17:00,3847,0,2483,1540,0,63,61,25,hokuriku,36.70291844,137.2150143
2019/9/3,18:00,3751,0,2489,1563,0,62,3,35,hokuriku,36.70291844,137.2150143
2019/9/3,19:00,3580,0,2493,1517,0,63,1,34,hokuriku,36.70291844,137.2150143
2019/9/3,20:00,3427,0,2432,1504,0,61,0,27,hokuriku,36.70291844,137.2150143
2019/9/3,21:00,3260,0,2423,1401,0,61,0,35,hokuriku,36.70291844,137.2150143
2019/9/3,22:00,3169,0,2401,1343,0,62,0,35,hokuriku,36.70291844,137.2150143
2019/9/3,23:00,3041,0,2363,1141,0,61,0,33,hokuriku,36.70291844,137.2150143
2019/9/4,0:00,2887,0,2377,1116,0,62,0,29,hokuriku,36.70291844,137.2150143
2019/9/4,1:00,2826,0,2398,1198,0,61,0,25,hokuriku,36.70291844,137.2150143
2019/9/4,2:00,2929,0,2388,1346,0,62,0,25,hokuriku,36.70291844,137.2150143
2019/9/4,3:00,3042,0,2435,1408,0,62,0,25,hokuriku,36.70291844,137.2150143
