DATE,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,エリア,合計,lat,lon
2020/6/21,30503.8,7643.1,10887.6,5282.8,0,0,2712.1,42.1,kansai,26567.7,34.69252759,135.492433
2020/6/22,36286.7,7639.6,16288.9,5305.6,0,0,2608.2,59.2,kansai,31901.5,34.69252759,135.492433
2020/6/23,39010.3,7628.9,18388.4,5032.2,0,0,3990.2,70.1,kansai,35109.8,34.69252759,135.492433
2020/6/24,40152.8,7624,19408.3,4901.2,0,0,3800.9,92.9,kansai,35827.3,34.69252759,135.492433
2020/6/25,39117.4,7632.9,21487.6,4809.9,0,0,1254.3,135.7,kansai,35320.4,34.69252759,135.492433
2020/6/26,42159.4,7622.7,22026.3,4808.8,0,0,2378.5,121.3,kansai,36957.6,34.69252759,135.492433
2020/6/27,35266.4,7622.3,18298.5,4512.9,0,0,1884.2,54.2,kansai,32372.1,34.69252759,135.492433
2020/6/28,33143.2,7616.8,15046.6,5100.6,0,0,1834.6,51.5,kansai,29650.1,34.69252759,135.492433
2020/6/29,38066.2,7609.7,18023.1,5232.3,0,0,3388.9,59.8,kansai,34313.8,34.69252759,135.492433
2020/6/30,38544.7,7631.3,20938.6,4914.2,0,0,797.9,159.6,kansai,34441.6,34.69252759,135.492433
2020/7/1,38855.7,7622.7,19584.5,5097.9,0,0,2392.9,84.8,kansai,34782.8,34.69252759,135.492433
2020/7/2,37661,7620.4,17496.8,5853.2,0,0,2510.7,89.9,kansai,33571,34.69252759,135.492433
2020/7/3,36302.7,7624.6,17163.6,5863.8,0,0,721.2,69.8,kansai,31443,34.69252759,135.492433
2020/7/4,33797.9,7626.5,14894.2,5139.5,0,0,924.7,79.3,kansai,28664.2,34.69252759,135.492433
2020/7/5,33498.8,7619.4,16616.4,5140.9,0,0,2214.1,73.4,kansai,31664.2,34.69252759,135.492433
2020/7/6,38814.4,7624.1,21440.2,5483.5,0,0,607.8,162.6,kansai,35318.2,34.69252759,135.492433
2020/7/7,40469.3,7622.1,21836.2,5587.8,0,0,741.5,105.3,kansai,35892.9,34.69252759,135.492433
2020/7/8,39631.2,7621.8,21197.3,5144,0,0,1775.2,70.8,kansai,35809.1,34.69252759,135.492433
2020/7/9,39685.5,7624.6,21127.4,5635.8,0,0,1067.1,89.1,kansai,35544,34.69252759,135.492433
2020/7/10,40126.6,7627.7,20389.2,6041.7,0,0,1035.6,159.3,kansai,35253.5,34.69252759,135.492433
2020/7/11,36648.8,7624.5,18357.6,6000.8,0,0,987,101.7,kansai,33071.6,34.69252759,135.492433
2020/7/12,32897,7614.2,16009.3,5366.5,0,0,1813.8,82.9,kansai,30886.7,34.69252759,135.492433
2020/7/13,36029.3,7615.4,19150.8,6148,0,0,562.9,122.3,kansai,33599.4,34.69252759,135.492433
2020/7/14,38731.5,7607.9,21553.3,6013.3,0,0,864.1,174.9,kansai,36213.5,34.69252759,135.492433
2020/7/15,37830.6,7618.8,19900.9,6296.6,0,0,1544.3,87.8,kansai,35448.4,34.69252759,135.492433
2020/7/16,38961.2,7615.7,19282,6629.2,0,0,2455.5,56.4,kansai,36038.8,34.69252759,135.492433
2020/7/17,38309.7,7615.3,18629.5,6594.5,0,0,1257.5,47.7,kansai,34144.5,34.69252759,135.492433
2020/7/18,36058,7610.3,15766.8,6729.7,0,0,2654.3,71.2,kansai,32832.3,34.69252759,135.492433
2020/7/19,36458.3,7602.2,17149.4,6793.8,0,0,3108.4,61.9,kansai,34715.7,34.69252759,135.492433
2020/7/20,44754.9,5595.2,25551.7,6659.5,0,0,2805.3,61.9,kansai,40673.6,34.69252759,135.492433
2020/7/21,47463,4855,28718.2,6382.8,0,0,2939.5,59.5,kansai,42955,34.69252759,135.492433
2020/7/22,44818.8,4821.8,27986.1,6240.7,0,0,2662.7,64,kansai,41775.3,34.69252759,135.492433
2020/7/23,38342.8,4852.7,22668.8,6228.1,0,0,1213.1,63.3,kansai,35026,34.69252759,135.492433
2020/7/24,36229.6,4856.4,21452.7,6111.7,0,0,799.4,150.1,kansai,33370.3,34.69252759,135.492433
2020/7/25,35362.5,4869.5,20239,5764.4,0,0,806.9,163.3,kansai,31843.1,34.69252759,135.492433
2020/7/26,34045.6,4869.5,20303,6223,0,0,813,144.5,kansai,32353,34.69252759,135.492433
2020/7/27,40472.3,4868,24954.7,6410.9,0,0,1285.5,188.6,kansai,37707.7,34.69252759,135.492433
2020/7/28,43480.5,4868.1,27031,5810.7,0,0,1684.4,118.3,kansai,39512.5,34.69252759,135.492433
2020/7/29,44103.8,4862.6,27693.9,5727.3,0,0,2064.8,51.8,kansai,40400.4,34.69252759,135.492433
2020/7/30,44607.3,4861.6,27361.1,6001,0,0,2387.7,50.4,kansai,40661.8,34.69252759,135.492433
2020/7/31,44713.2,4862.8,26595.5,6185.6,0,0,2911.7,62.3,kansai,40617.9,34.69252759,135.492433
2020/8/1,40077.8,4852.7,23030.7,6356.6,0,0,3291.9,57.1,kansai,37589,34.69252759,135.492433
2020/8/2,39236.8,4851.6,21894.8,6328.2,0,0,2766.8,66.8,kansai,35908.2,34.69252759,135.492433
2020/8/3,46131.1,4844.7,26946,6296.3,0,0,2435.6,91.4,kansai,40614,34.69252759,135.492433
2020/8/4,46951.4,4839.9,29075.4,6154.3,0,0,2795.1,57.2,kansai,42921.9,34.69252759,135.492433
2020/8/5,48031.2,4835.2,28456.2,6048.8,0,0,3194.9,55.7,kansai,42590.8,34.69252759,135.492433
2020/8/6,47916.4,4840.1,28530.2,6044.2,0,0,3436.9,106.8,kansai,42958.2,34.69252759,135.492433
2020/8/7,46780.4,4847.6,28270.4,5775.5,0,0,2111.1,73.9,kansai,41078.5,34.69252759,135.492433
2020/8/8,41734.6,4844.3,25293.4,4619.5,0,0,2353.5,141.5,kansai,37252.2,34.69252759,135.492433
2020/8/9,40838,4844.2,24152.3,4553.8,0,0,3039.8,141.8,kansai,36731.9,34.69252759,135.492433
2020/8/10,43259.2,4848,26213.9,4510.5,0,0,2871.7,223.7,kansai,38667.8,34.69252759,135.492433
2020/8/11,46508.5,4847.7,29255.7,4496.8,0,0,2926.2,125.8,kansai,41652.2,34.69252759,135.492433
2020/8/12,44654,4839.8,26962.5,4586.5,0,0,2874.1,44.5,kansai,39307.4,34.69252759,135.492433
2020/8/13,41911.2,4838.5,25808.4,4286.9,0,0,2514.5,48,kansai,37496.3,34.69252759,135.492433
2020/8/14,43342.7,4838.7,24317.7,4448.9,0,0,3305,46.4,kansai,36956.7,34.69252759,135.492433
2020/8/15,43196.1,4833.4,26090.8,4227.8,0,0,3324.4,63.8,kansai,38540.2,34.69252759,135.492433
2020/8/16,43578.9,4825.8,27706.4,4174.4,0,0,3317.1,62.1,kansai,40085.8,34.69252759,135.492433
2020/8/17,50930.6,4818.3,31122.2,4430.6,0,0,3261.4,53.6,kansai,43686.1,34.69252759,135.492433
2020/8/18,50975.4,4811.6,31081.7,4387.3,0,0,3129.8,72,kansai,43482.4,34.69252759,135.492433
2020/8/19,50681.7,4808.5,30760.1,4276.9,0,0,3334.2,55.4,kansai,43235.1,34.69252759,135.492433
2020/8/20,53127.7,4810.1,31831,3976.9,0,0,3192.8,47.1,kansai,43857.9,34.69252759,135.492433
2020/8/21,53236.3,4806.6,33237.7,3959.7,0,0,3118.5,41.3,kansai,45163.8,34.69252759,135.492433
2020/8/22,44579.3,4810.7,26153,3992.9,0,0,2892.1,48.3,kansai,37897,34.69252759,135.492433
2020/8/23,41265.9,4812.2,23253.3,3880.8,0,0,3019.5,46.3,kansai,35012.1,34.69252759,135.492433
2020/8/24,49218.4,4810.1,29330.1,3845.7,0,0,3052.8,55.1,kansai,41093.8,34.69252759,135.492433
2020/8/25,50884.3,4809.6,31979.4,3633.2,0,0,3033.9,114.1,kansai,43570.2,34.69252759,135.492433
2020/8/26,50398.9,4809.6,31315.7,3570.5,0,0,3100.6,113.7,kansai,42910.1,34.69252759,135.492433
2020/8/27,48940.4,4816.6,30889.4,3394.4,0,0,2463.5,77.1,kansai,41641,34.69252759,135.492433
2020/8/28,48278.2,4818.8,29272.5,3505,0,0,2141.4,58.8,kansai,39796.5,34.69252759,135.492433
2020/8/29,45010.1,4819.1,24322.7,2892,0,0,2966.4,55.7,kansai,35055.9,34.69252759,135.492433
2020/8/30,43479.6,4816,24535.4,2964.1,0,0,3002.4,44.3,kansai,35362.2,34.69252759,135.492433
2020/8/31,49855.9,4813.5,30404.4,3542.9,0,0,3074.6,47.8,kansai,41883.2,34.69252759,135.492433
2020/9/1,50478.1,4812.9,31479.7,2968.2,0,0,3085.6,67.5,kansai,42413.9,34.69252759,135.492433
2020/9/2,48642.7,4815.7,30217.9,2940.4,0,0,1950.7,114.9,kansai,40039.6,34.69252759,135.492433
2020/9/3,47895.3,4842.3,29089.2,3127.2,0,0,1583.2,191.6,kansai,38833.5,34.69252759,135.492433
2020/9/4,46365.9,4836.8,28238.6,3239.1,0,0,1811.8,60.8,kansai,38187.1,34.69252759,135.492433
2020/9/5,43076.4,4827,22231.8,3145.9,0,0,3258.6,43.1,kansai,33506.4,34.69252759,135.492433
2020/9/6,39038.9,4827,21328.9,3285.6,0,0,2249.5,102.1,kansai,31793.1,34.69252759,135.492433
2020/9/7,45000.9,4841.1,26238.7,3402.6,0,0,1889.5,133.4,kansai,36505.3,34.69252759,135.492433
2020/9/8,46397.5,4848.9,27132.9,3448.8,0,0,3297.4,129.3,kansai,38857.3,34.69252759,135.492433
2020/9/9,40897.4,4845.3,24284.2,3417.1,0,0,1018.5,67.5,kansai,33632.6,34.69252759,135.492433
2020/9/10,41679.8,4850.6,24156.3,3769.4,0,0,1620.8,71.3,kansai,34468.4,34.69252759,135.492433
2020/9/11,42505.8,4847,25708.4,3605.7,0,0,1499.8,58.8,kansai,35719.7,34.69252759,135.492433
2020/9/12,39672.5,4849.4,22034.7,2819.5,0,0,2548.1,101.1,kansai,32352.8,34.69252759,135.492433
2020/9/13,36110.6,4846.8,20012.7,2737.3,0,0,1669,67.3,kansai,29333.1,34.69252759,135.492433
2020/9/14,38254.8,4849.9,21487.6,2905.1,0,0,2315.3,64.6,kansai,31622.5,34.69252759,135.492433
2020/9/15,39268.2,4848.3,21856.3,2830,0,0,3020.6,57,kansai,32612.2,34.69252759,135.492433
2020/9/16,39780.9,4850.6,24556.8,2428.7,0,0,1621.5,66.5,kansai,33524.1,34.69252759,135.492433
2020/9/17,42810,4851.6,27631,2285.6,0,0,1298.2,141.6,kansai,36208,34.69252759,135.492433
2020/9/18,43092.8,4850.5,28502,2838.6,0,0,1145,140.8,kansai,37476.9,34.69252759,135.492433
2020/9/19,34503.4,4849.8,18588.2,2628.2,0,0,2830.9,86.6,kansai,28983.7,34.69252759,135.492433
2020/9/20,30970.1,4850.1,16387.2,2414.4,0,0,1665.3,40.2,kansai,25357.2,34.69252759,135.492433
2020/9/21,32137.2,4851,17092.4,2217.8,0,0,3107.5,62.2,kansai,27330.9,34.69252759,135.492433
2020/9/22,32953.4,4852.6,19145.6,2118.2,0,0,2267,55.3,kansai,28438.7,34.69252759,135.492433
2020/9/23,37728.7,4823.5,23408.4,2327.3,0,0,2298.3,78.7,kansai,32936.2,34.69252759,135.492433
2020/9/24,38635.8,4850.5,24908.6,2191.4,0,0,1294.7,47.9,kansai,33293.1,34.69252759,135.492433
2020/9/25,37432,4851.1,24032.5,2982.8,0,0,483.9,116.6,kansai,32466.9,34.69252759,135.492433
2020/9/26,33011.6,4852.8,17839.2,3408.6,0,0,1156.4,104.2,kansai,27361.2,34.69252759,135.492433
2020/9/27,30459.7,4856.1,14252,2875.9,0,0,2292.7,143.2,kansai,24419.9,34.69252759,135.492433
2020/9/28,34737.9,4859.3,18706.5,2725,0,0,2483.9,121.3,kansai,28896,34.69252759,135.492433
2020/9/29,35925,4858.6,19906.2,2558.8,0,0,2423.7,41.5,kansai,29788.8,34.69252759,135.492433
2020/9/30,35224.3,4855.8,20640,2333.1,0,0,1543.5,44.8,kansai,29417.2,34.69252759,135.492433
2020/10/1,36028.7,4853.9,19923.4,2048.5,0,0,3043.4,97.4,kansai,29966.6,34.69252759,135.492433
2020/10/2,36233.8,4853.2,20434.3,1794.9,0,0,3188.5,55.5,kansai,30326.4,34.69252759,135.492433
2020/10/3,32486.1,4853.2,20228.6,1595.3,0,0,1698.8,48.2,kansai,28424.1,34.69252759,135.492433
2020/10/4,30982.8,4854.6,20084.3,1476.1,0,0,1090.5,58.7,kansai,27564.2,34.69252759,135.492433
2020/10/5,35585.8,4857.9,23664.6,1468.3,0,0,1660.1,127.3,kansai,31778.2,34.69252759,135.492433
2020/10/6,35323.4,4865.3,22405.4,1451,0,0,2527.6,129.2,kansai,31378.5,34.69252759,135.492433
2020/10/7,35290.6,3387.4,23016.2,1630,0,0,1938.4,125.3,kansai,30097.3,34.69252759,135.492433
2020/10/8,35679.3,2747.2,23692.9,2996.9,0,0,412.1,149.4,kansai,29998.5,34.69252759,135.492433
2020/10/9,35894.4,2747.3,23719.1,3107.1,0,0,303,92,kansai,29968.5,34.69252759,135.492433
2020/10/10,32426.7,2745.6,20835.8,3332.3,0,0,1270,121.9,kansai,28305.6,34.69252759,135.492433
2020/10/11,30605.8,2743.3,18708.5,3390.9,0,0,2036.9,58.3,kansai,26937.9,34.69252759,135.492433
2020/10/12,35554.3,2743.2,21997.7,3301.8,0,0,2791.8,56.4,kansai,30890.9,34.69252759,135.492433
2020/10/13,35989.2,2741.5,22568.8,3059.4,0,0,2572.3,91.7,kansai,31033.7,34.69252759,135.492433
2020/10/14,35638,2743.1,22827.3,2712.1,0,0,2557.7,118.6,kansai,30958.8,34.69252759,135.492433
2020/10/15,35029.4,2742.6,23112.8,2406.9,0,0,2613.4,151.9,kansai,31027.6,34.69252759,135.492433
2020/10/16,34564.3,2743.2,22120.8,2229.9,0,0,2134.3,106.3,kansai,29334.5,34.69252759,135.492433
2020/10/17,32528.2,2744,21339.6,2312.6,0,0,398.7,94.2,kansai,26889.1,34.69252759,135.492433
2020/10/18,30010.6,2746.3,18434,2443,0,0,1707.3,76.8,kansai,25407.4,34.69252759,135.492433
2020/10/19,35149.2,2745.7,22967.7,2343.1,0,0,543.6,74.1,kansai,28674.2,34.69252759,135.492433
2020/10/20,35462.5,2744,22529.9,2273.4,0,0,2631.8,77.7,kansai,30256.8,34.69252759,135.492433
2020/10/21,35334.8,2744,22971.5,2237.2,0,0,2574,71.8,kansai,30598.5,34.69252759,135.492433
2020/10/22,35273.7,2745.8,25826.1,2154.5,0,0,905.4,132.9,kansai,31764.7,34.69252759,135.492433
2020/10/23,35450.9,2745.1,22795.6,2808.5,0,0,890.9,143.8,kansai,29383.9,34.69252759,135.492433
2020/10/24,31685.4,2744.8,19083.3,2810.1,0,0,2325.8,133.5,kansai,27097.5,34.69252759,135.492433
2020/10/25,29903.4,2747.9,17177.6,2483.3,0,0,2574.3,64.8,kansai,25047.9,34.69252759,135.492433
2020/10/26,34434.5,2752.7,21688.7,2352.7,0,0,2446.2,51,kansai,29291.3,34.69252759,135.492433
2020/10/27,35028.4,2751.5,22412.2,2160.7,0,0,2524.3,49.6,kansai,29898.3,34.69252759,135.492433
2020/10/28,35328.2,2750.4,23639.2,2064.9,0,0,1654.3,36.8,kansai,30145.6,34.69252759,135.492433
2020/10/29,35069.3,2750.8,22982,1972.4,0,0,2209.6,98.2,kansai,30013,34.69252759,135.492433
2020/10/30,34931.9,2753.9,22953.5,1943.4,0,0,1849.2,146.8,kansai,29646.8,34.69252759,135.492433
2020/10/31,32211.2,2751.3,19458.8,1908.7,0,0,2471.8,49,kansai,26639.6,34.69252759,135.492433
2020/11/1,30496.3,2757.7,19227.8,1804.4,0,0,1945.9,60.8,kansai,25796.6,34.69252759,135.492433
2020/11/2,35051,2757.4,25411.9,2171,0,0,394.3,46,kansai,30780.6,34.69252759,135.492433
2020/11/3,33625,738.3,22514.5,2179.4,0,0,2373.7,104.5,kansai,27910.4,34.69252759,135.492433
2020/11/4,36913.7,0,26154.8,2024.4,0,0,2245.1,126.9,kansai,30551.2,34.69252759,135.492433
2020/11/5,37721.2,0,26605,2015,0,0,2384.7,58.7,kansai,31063.4,34.69252759,135.492433
2020/11/6,37039.9,0,26901.5,2004.1,0,0,1795,59.6,kansai,30760.2,34.69252759,135.492433
2020/11/7,33833.7,0,25229.2,1872.1,0,0,592.8,80,kansai,27774.1,34.69252759,135.492433
2020/11/8,30853.9,0,22128.3,1945.6,0,0,1986.4,95.3,kansai,26155.6,34.69252759,135.492433
2020/11/9,36003.4,0,25466,1853.3,0,0,1962.5,127.3,kansai,29409.1,34.69252759,135.492433
2020/11/10,37926.8,0,27474.6,1796.1,0,0,1803.7,122.6,kansai,31197,34.69252759,135.492433
2020/11/11,38878.8,0,28738.7,1653.5,0,0,1672,105.8,kansai,32170,34.69252759,135.492433
2020/11/12,38653.2,0,28472.6,1548,0,0,2142.9,45.9,kansai,32209.4,34.69252759,135.492433
2020/11/13,37671.2,0,27402.2,1644,0,0,1239.1,57.3,kansai,30342.6,34.69252759,135.492433
2020/11/14,33429.3,0,23291.5,1686.2,0,0,2327.7,67.4,kansai,27372.8,34.69252759,135.492433
2020/11/15,31366.1,0,22353.3,1750.5,0,0,2271.3,48.6,kansai,26423.7,34.69252759,135.492433
2020/11/16,35441.4,0,24991.8,1698.3,0,0,1955.1,46,kansai,28691.2,34.69252759,135.492433
2020/11/17,36053.8,0,25305.3,1606.7,0,0,2242.4,56.1,kansai,29210.5,34.69252759,135.492433
2020/11/18,35663.9,0,24851.9,1770.3,0,0,2237,54.8,kansai,28914,34.69252759,135.492433
2020/11/19,35529.6,0,24356,1824.7,0,0,1924.7,228.7,kansai,28334.1,34.69252759,135.492433
2020/11/20,35862.7,0,25224.9,2078,0,0,970.9,189.3,kansai,28463.1,34.69252759,135.492433
2020/11/21,32583.6,0,21714.1,1844,0,0,1720,141.5,kansai,25419.6,34.69252759,135.492433
2020/11/22,31389.8,0,21590.8,1463.5,0,0,1651.2,59.7,kansai,24765.2,34.69252759,135.492433
2020/11/23,32418,0,22929.7,1598,0,0,1374.3,115.4,kansai,26017.4,34.69252759,135.492433
2020/11/24,36913.3,0,26362.2,1568.9,0,0,1961,79.7,kansai,29971.8,34.69252759,135.492433
2020/11/25,38814.4,0,27712.8,1666.8,0,0,765,63.9,kansai,30208.5,34.69252759,135.492433
2020/11/26,38042.1,0,27793.6,1516.9,0,0,1734.2,89.9,kansai,31134.6,34.69252759,135.492433
2020/11/27,37149.4,0,26690.4,1286.2,0,0,1812.8,85.5,kansai,29874.9,34.69252759,135.492433
2020/11/28,35571.1,0,25395.7,1392.9,0,0,1139.5,167.5,kansai,28095.6,34.69252759,135.492433
2020/11/29,33557.1,0,24379.8,1334.6,0,0,1541.5,105.9,kansai,27361.8,34.69252759,135.492433
2020/11/30,39207.7,0,29158.6,1432.8,0,0,1611.5,145.4,kansai,32348.3,34.69252759,135.492433
2020/12/1,40291,0,29519.5,1328.3,0,0,1773.1,138.2,kansai,32759.1,34.69252759,135.492433
2020/12/2,40091,0,29830.2,1364.7,0,0,2053.6,98.8,kansai,33347.3,34.69252759,135.492433
2020/12/3,40685.5,0,30943.7,1458.8,0,0,1449.7,187.5,kansai,34039.7,34.69252759,135.492433
2020/12/4,40597.6,0,30556.4,1592.3,0,0,1868.6,113.5,kansai,34130.8,34.69252759,135.492433
2020/12/5,37064.6,0,27271,1429.8,0,0,1992.5,118.4,kansai,30811.7,34.69252759,135.492433
2020/12/6,35125.7,0,26521.7,1405.9,0,0,2045.9,94.5,kansai,30068,34.69252759,135.492433
2020/12/7,40542.4,0,30876.8,1601.7,0,0,1933.6,114.4,kansai,34526.5,34.69252759,135.492433
2020/12/8,41092.5,0,31797.4,1450.9,0,0,1628.4,174.7,kansai,35051.4,34.69252759,135.492433
2020/12/9,41474.5,0,31970.1,1437.4,0,0,1650,95,kansai,35152.5,34.69252759,135.492433
2020/12/10,41811.5,0,32717.2,1455.7,0,0,1725.5,87,kansai,35985.4,34.69252759,135.492433
2020/12/11,40494.8,0,31663.9,1548.4,0,0,1843.9,85.2,kansai,35141.4,34.69252759,135.492433
2020/12/12,36400.7,0,28972.3,1511.9,0,0,1430.6,191.7,kansai,32106.5,34.69252759,135.492433
2020/12/13,35727.4,0,27321,1496.2,0,0,1066.2,149.3,kansai,30032.7,34.69252759,135.492433
2020/12/14,42942.6,0,33943.4,1659.1,0,0,895.6,248.3,kansai,36746.4,34.69252759,135.492433
2020/12/15,46544.8,0,34917.8,2029.3,0,0,1215.6,279.2,kansai,38441.9,34.69252759,135.492433
2020/12/16,48358.2,0,36424.2,2926.5,0,0,1479.2,252.1,kansai,41082,34.69252759,135.492433
2020/12/17,48730.5,0,37311.5,3037.8,0,0,1267,190.5,kansai,41806.8,34.69252759,135.492433
2020/12/18,47108.4,0,36490.9,2695.7,0,0,1463.4,151.5,kansai,40801.5,34.69252759,135.492433
2020/12/19,42757.9,0,33221.4,1944.8,0,0,1033.9,195.1,kansai,36395.2,34.69252759,135.492433
2020/12/20,40974.5,0,30220.7,1948.5,0,0,1280.3,178.7,kansai,33628.2,34.69252759,135.492433
2020/12/21,46765.9,0,35002.1,2265.2,0,0,1531.3,159.6,kansai,38958.2,34.69252759,135.492433
2020/12/22,46461.3,0,34426.8,2278.6,0,0,1860.4,105.3,kansai,38671.1,34.69252759,135.492433
2020/12/23,45308.8,0,33617.5,2771.7,0,0,1787.8,82.2,kansai,38259.2,34.69252759,135.492433
2020/12/24,46022.1,0,35049.5,3061,0,0,439.3,67.1,kansai,38616.9,34.69252759,135.492433
2020/12/25,43880.7,0,33528.2,2209.3,0,0,1435.6,208.7,kansai,37381.8,34.69252759,135.492433
2020/12/26,40581.9,0,31539,2002.4,0,0,1366.5,147.9,kansai,35055.8,34.69252759,135.492433
2020/12/27,37046.3,0,28445,1955.1,0,0,1660,67,kansai,32127.1,34.69252759,135.492433
2020/12/28,37993.3,0,28608.7,2202.6,0,0,1392.3,122.1,kansai,32325.7,34.69252759,135.492433
2020/12/29,36005.3,0,26980.6,2063.3,0,0,1412.8,81,kansai,30537.7,34.69252759,135.492433
2020/12/30,35095.1,0,26182,2204.3,0,0,1129.8,148.8,kansai,29664.9,34.69252759,135.492433
2020/12/31,38148.3,0,29413.6,2207.4,0,0,1224.4,164.7,kansai,33010.1,34.69252759,135.492433
2021/1/1,36194.5,0,27306.4,1908.1,0,0,1450.3,147.5,kansai,30812.3,34.69252759,135.492433
2021/1/2,35795,0,27446.3,1838.7,0,0,1576.5,113.2,kansai,30974.7,34.69252759,135.492433
2021/1/3,36102.8,0,29482.7,1889.5,0,0,1380,144.4,kansai,32896.6,34.69252759,135.492433
2021/1/4,38623,0,29083.9,1962.2,0,0,1822.2,75.9,kansai,32944.2,34.69252759,135.492433
2021/1/5,45113.6,0,35420.5,2024.2,0,0,891.1,108.9,kansai,38444.7,34.69252759,135.492433
2021/1/6,45398.1,0,36819.3,2284.1,0,0,1601.5,203,kansai,40907.9,34.69252759,135.492433
2021/1/7,49914.6,0,41635.1,2334,0,0,1053.8,190.9,kansai,45213.8,34.69252759,135.492433
2021/1/8,53601.7,0,43082.7,2772.2,0,0,1556.9,209.5,kansai,47621.3,34.69252759,135.492433
2021/1/9,49126.2,0,39196.2,2456.5,0,0,1727,199.1,kansai,43578.8,34.69252759,135.492433
2021/1/10,44452.5,0,37443.6,2226.7,0,0,1794.5,173,kansai,41637.8,34.69252759,135.492433
2021/1/11,45759.7,0,37950.7,2191.9,0,0,1195.8,100,kansai,41438.4,34.69252759,135.492433
2021/1/12,51234.1,0,41300.2,2757.1,0,0,595.5,69.3,kansai,44722.1,34.69252759,135.492433
2021/1/13,49175.2,0,39691.6,2788.6,0,0,1898,79.8,kansai,44458,34.69252759,135.492433
2021/1/14,46552.5,0,36908.4,2735,0,0,2014.3,82.8,kansai,41740.5,34.69252759,135.492433
2021/1/15,44631.4,0,35929.5,2779.5,0,0,1966.1,75.4,kansai,40750.5,34.69252759,135.492433
2021/1/16,40889.8,0,34842.3,1348.2,0,0,927.5,100.4,kansai,37218.4,34.69252759,135.492433
2021/1/17,39039.3,55.7,34589.5,1397.5,0,0,1409.5,145.3,kansai,37597.5,34.69252759,135.492433
2021/1/18,46948.7,969.2,36491.9,2539.9,0,0,1923.4,128.7,kansai,42053.1,34.69252759,135.492433
2021/1/19,48699.9,1937.3,37920.5,2701.9,0,0,1369.9,151.4,kansai,44081,34.69252759,135.492433
2021/1/20,47613.5,2590.7,36936.4,2018,0,0,2013.9,78.7,kansai,43637.7,34.69252759,135.492433
2021/1/21,46306.7,2805.5,35235.5,1960.3,0,0,2233,66.9,kansai,42301.2,34.69252759,135.492433
2021/1/22,45260.1,2808.8,37346.1,1963.3,0,0,434.1,60.8,kansai,42613.1,34.69252759,135.492433
2021/1/23,40380.3,2809.4,34790.9,1349.2,0,0,308.2,93.3,kansai,39351,34.69252759,135.492433
2021/1/24,37997.9,2810.1,30265,1611.9,0,0,427.2,91.6,kansai,35205.8,34.69252759,135.492433
2021/1/25,41359,2807.7,30519,2196.8,0,0,2191.3,84,kansai,37798.8,34.69252759,135.492433
2021/1/26,41541.7,2804.3,32242.2,2115.1,0,0,1646.2,105.3,kansai,38913.1,34.69252759,135.492433
2021/1/27,40432.4,2804.8,30073.6,2450.2,0,0,1312.3,124.6,kansai,36765.5,34.69252759,135.492433
2021/1/28,42716.1,2796.3,31962.1,2007.3,0,0,1630.1,91.3,kansai,38487.1,34.69252759,135.492433
2021/1/29,47130.2,2804.6,35499.8,2403.1,0,0,1737.2,181.4,kansai,42626.1,34.69252759,135.492433
2021/1/30,42952.3,2805.5,31068.8,2311.9,0,0,1952.7,138.1,kansai,38277,34.69252759,135.492433
2021/1/31,38075.3,2806.4,27273.9,1782.5,0,0,1852.8,81.3,kansai,33796.9,34.69252759,135.492433
2021/2/1,44435.3,2807.1,33889.9,2151.2,0,0,997.3,159.1,kansai,40004.6,34.69252759,135.492433
2021/2/2,42772.5,2807.5,30549.5,3085.1,0,0,2091.7,194.7,kansai,38728.5,34.69252759,135.492433
2021/2/3,46284.2,2812.4,33094.7,2876.4,0,0,1949.2,168.8,kansai,40901.5,34.69252759,135.492433
2021/2/4,46889.7,2819.1,34883.4,2773.1,0,0,1420.9,131.6,kansai,42028.1,34.69252759,135.492433
2021/2/5,44636.6,2817.3,31531.7,2744.5,0,0,2423.1,74.4,kansai,39591,34.69252759,135.492433
2021/2/6,37633.9,2819,24720.2,2505.9,0,0,2534.1,68.3,kansai,32647.5,34.69252759,135.492433
2021/2/7,36169.2,2820.3,23453.4,2449.6,0,0,1909,114.8,kansai,30747.1,34.69252759,135.492433
2021/2/8,44049.1,2818.9,31000.2,2713.6,0,0,1478.5,175.3,kansai,38186.5,34.69252759,135.492433
2021/2/9,47257.3,2817.5,33714.8,2609.2,0,0,1703.2,147,kansai,40991.7,34.69252759,135.492433
2021/2/10,44686.4,2821.5,30795.8,2519.7,0,0,2535.3,83.1,kansai,38755.4,34.69252759,135.492433
2021/2/11,40032.3,2824.4,27127.4,2044.5,0,0,2460.3,98.7,kansai,34555.3,34.69252759,135.492433
2021/2/12,42241.2,2823,29506.7,2396.5,0,0,1565,65,kansai,36356.2,34.69252759,135.492433
2021/2/13,35707.6,2824.3,24624.8,1963.6,0,0,2507,96.3,kansai,32016,34.69252759,135.492433
2021/2/14,32649.4,2824.8,21902.9,1977.3,0,0,2593.4,111.2,kansai,29409.6,34.69252759,135.492433
2021/2/15,38560.3,2823.9,26566.5,2572.3,0,0,945.7,178,kansai,33086.4,34.69252759,135.492433
2021/2/16,41972.4,2822.6,27605.2,2923.9,0,0,2503.9,176,kansai,36031.6,34.69252759,135.492433
