DATE,TIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光（実績）,風力（実績）
2023/05/10,15:00,15681,0,6687,1835,0,215,5034,58
2023/05/10,16:00,15581,0,8125,1871,0,220,3082,68
2023/05/10,17:00,14839,0,9541,2031,0,224,1054,65
2023/05/10,18:00,14682,0,9892,2130,2,222,60,61
2023/05/10,19:00,14411,0,9686,2141,1,223,0,50
2023/05/10,20:00,13891,0,9378,2126,2,222,0,52
2023/05/10,21:00,13399,0,8653,1979,2,223,0,55
2023/05/10,22:00,12923,0,7956,1824,1,222,0,56
2023/05/10,23:00,12540,0,7805,1827,2,221,0,61
2023/05/11,00:00,11809,0,7740,1826,2,220,0,67
2023/05/11,01:00,11410,0,7377,1818,1,219,0,56
2023/05/11,02:00,11527,0,7596,1814,2,220,0,39
2023/05/11,03:00,11911,0,7838,1873,2,221,0,43
2023/05/11,04:00,11983,0,7635,1871,1,221,0,45
2023/05/11,05:00,11858,0,6929,1849,2,220,327,40
2023/05/11,06:00,12299,0,5907,1790,2,220,2082,36
2023/05/11,07:00,13074,0,5032,1791,2,219,4418,33
2023/05/11,08:00,14831,0,4777,1770,1,219,6514,26
2023/05/11,09:00,16139,0,4894,1765,2,220,7926,23
2023/05/11,10:00,16373,0,4607,1758,2,219,8821,36
2023/05/11,11:00,16337,0,4935,1754,2,222,9059,44
2023/05/11,12:00,15297,0,4906,1750,1,222,8942,60
2023/05/11,13:00,16149,0,5258,1765,2,220,8305,65
2023/05/11,14:00,16071,0,5530,1768,2,219,7352,72
2023/05/11,15:00,15673,0,6288,1766,2,219,5802,76
2023/05/11,16:00,15414,0,7659,1781,2,223,3465,92
2023/05/11,17:00,14738,0,8843,1998,2,226,1182,93
2023/05/11,18:00,14567,0,9414,2123,2,226,58,95
2023/05/11,19:00,14282,0,9400,2145,2,229,0,94
2023/05/11,20:00,13844,0,8985,2144,2,230,0,98
2023/05/11,21:00,13320,0,8511,1928,2,231,0,111
2023/05/11,22:00,12941,0,8443,1893,1,232,0,89
2023/05/11,23:00,12559,0,8410,1829,2,229,0,64
2023/05/12,00:00,11805,0,8172,1863,2,230,0,40
2023/05/12,01:00,11420,0,7757,1889,2,231,0,24
2023/05/12,02:00,11525,0,7709,1885,2,229,0,10
2023/05/12,03:00,11967,0,8126,1878,2,229,0,10
2023/05/12,04:00,12121,0,8234,1864,2,229,0,9
2023/05/12,05:00,12061,0,7874,1826,1,229,314,13
2023/05/12,06:00,12393,0,6558,1815,2,228,2109,8
2023/05/12,07:00,13086,0,5714,1808,2,228,4541,6
2023/05/12,08:00,14810,0,5658,1791,2,228,6633,5
2023/05/12,09:00,16065,0,5278,1778,2,226,8047,4
2023/05/12,10:00,16273,0,5004,1783,2,227,8766,7
2023/05/12,11:00,16281,0,4833,1783,2,226,8970,8
2023/05/12,12:00,15234,0,4869,1775,2,227,8724,16
2023/05/12,13:00,16049,0,5048,1800,1,225,8201,24
2023/05/12,14:00,15939,0,5186,1802,2,225,6940,42
2023/05/12,15:00,15621,0,6210,1808,2,224,5245,40
2023/05/12,16:00,15279,0,8000,1842,2,225,2890,34
2023/05/12,17:00,14354,0,8970,2055,2,228,959,32
2023/05/12,18:00,14275,0,9441,2167,2,225,61,33
2023/05/12,19:00,14105,0,9424,2182,2,228,0,24
2023/05/12,20:00,13608,0,9210,2083,1,230,0,22
2023/05/12,21:00,13226,0,8734,1938,2,226,0,19
2023/05/12,22:00,12834,0,8626,1876,2,222,0,20
2023/05/12,23:00,12463,0,8515,1857,2,224,0,18
2023/05/13,00:00,11654,0,7865,1862,2,224,0,13
2023/05/13,01:00,11173,0,7351,1851,2,222,0,15
2023/05/13,02:00,11298,0,7509,1854,2,225,0,15
2023/05/13,03:00,11493,0,7885,1849,2,227,0,15
2023/05/13,04:00,11401,0,7858,1852,1,229,0,11
2023/05/13,05:00,10925,0,7027,1853,2,229,184,15
2023/05/13,06:00,10604,0,5784,1802,2,231,945,13
2023/05/13,07:00,10798,0,4816,1800,2,231,2312,11
2023/05/13,08:00,11418,0,4562,1772,2,228,3513,16
2023/05/13,09:00,11983,0,4729,1787,2,228,4474,18
2023/05/13,10:00,12032,0,5044,1775,2,228,4341,12
2023/05/13,11:00,11959,0,5268,1765,2,229,3813,21
2023/05/13,12:00,11634,0,5489,1771,1,225,3090,29
2023/05/13,13:00,11899,0,6069,1765,2,227,1843,25
2023/05/13,14:00,11853,0,5944,1788,2,229,1208,10
2023/05/13,15:00,11697,0,6536,1799,2,231,778,6
2023/05/13,16:00,11772,0,6875,1873,2,231,336,4
2023/05/13,17:00,11857,0,7096,1911,2,231,68,14
2023/05/13,18:00,12107,0,7284,2039,2,232,0,26
2023/05/13,19:00,11885,0,7639,2045,2,232,0,17
2023/05/13,20:00,11588,0,7254,2004,1,233,0,21
2023/05/13,21:00,11070,0,6980,1925,2,232,0,26
2023/05/13,22:00,10559,0,6600,1918,2,230,0,43
2023/05/13,23:00,10357,0,6325,1926,2,230,0,60
2023/05/14,00:00,9796,0,5953,1879,2,229,0,44
2023/05/14,01:00,9488,0,5404,1946,2,229,0,45
2023/05/14,02:00,9704,0,5734,1952,1,228,0,59
2023/05/14,03:00,10142,0,6083,1951,2,230,0,84
2023/05/14,04:00,10265,0,6052,1959,2,227,0,93
2023/05/14,05:00,9921,0,5788,1954,2,227,32,97
2023/05/14,06:00,9387,0,4950,1886,2,229,392,109
2023/05/14,07:00,9450,0,4506,1863,2,227,1194,129
2023/05/14,08:00,10201,0,5052,1860,2,229,1641,154
2023/05/14,09:00,10743,0,5321,1810,2,229,1765,158
2023/05/14,10:00,10766,0,5473,1798,1,226,1481,145
2023/05/14,11:00,10890,0,5238,1790,2,229,1441,150
2023/05/14,12:00,10904,0,5338,1747,2,227,1731,161
2023/05/14,13:00,10794,0,5388,1739,2,229,1422,151
2023/05/14,14:00,10731,0,5783,1758,2,231,1044,148
2023/05/14,15:00,10807,0,6591,1783,2,229,544,131
2023/05/14,16:00,11068,0,7058,1853,2,230,206,88
2023/05/14,17:00,11428,0,7396,2015,1,229,51,114
2023/05/14,18:00,11593,0,7511,2054,2,229,0,109
2023/05/14,19:00,11539,0,7538,2042,2,230,0,109
2023/05/14,20:00,11246,0,7249,1920,2,229,0,126
2023/05/14,21:00,10836,0,6956,1879,2,230,0,102
2023/05/14,22:00,10373,0,6788,1900,2,229,0,58
2023/05/14,23:00,10111,0,6969,1755,2,229,0,63
2023/05/15,00:00,9558,0,6344,1834,2,231,0,60
2023/05/15,01:00,9364,0,6026,1856,2,234,0,56
2023/05/15,02:00,9630,0,6289,1878,1,232,0,49
2023/05/15,03:00,10143,0,6774,1888,2,233,0,53
2023/05/15,04:00,10425,0,6870,1890,2,233,0,45
2023/05/15,05:00,10598,0,6838,1885,2,232,49,46
2023/05/15,06:00,11071,0,6721,1863,2,232,549,45
2023/05/15,07:00,12345,0,7345,1827,2,231,1429,46
2023/05/15,08:00,14231,0,7754,1796,2,229,2346,44
2023/05/15,09:00,15823,0,7462,1793,2,227,4087,44
2023/05/15,10:00,15983,0,6620,1782,2,229,5711,38
2023/05/15,11:00,15868,0,5915,1791,1,231,6938,36
2023/05/15,12:00,15048,0,5199,1783,2,228,7663,26
2023/05/15,13:00,16051,0,6056,1766,2,224,7138,21
2023/05/15,14:00,15976,0,6557,1744,2,227,5720,13
2023/05/15,15:00,15466,0,7430,1777,2,226,4036,3
2023/05/15,16:00,15268,0,8887,1821,2,230,2281,1
2023/05/15,17:00,14688,0,9221,1990,2,230,833,0
2023/05/15,18:00,14564,0,9295,2075,1,231,80,3
2023/05/15,19:00,14344,0,9408,2091,2,233,0,3
2023/05/15,20:00,13836,0,9273,2048,2,233,0,8
2023/05/15,21:00,13386,0,9051,1914,2,234,0,10
2023/05/15,22:00,12963,0,8872,1904,2,231,0,10
2023/05/15,23:00,12611,0,8621,1907,2,231,0,10
2023/05/16,00:00,11799,0,8135,1846,2,232,0,11
2023/05/16,01:00,11446,0,7638,1893,1,231,0,13
2023/05/16,02:00,11520,0,7779,1838,3,232,0,17
2023/05/16,03:00,11875,0,8010,1821,1,233,0,21
2023/05/16,04:00,11994,0,8135,1817,2,232,0,15
2023/05/16,05:00,11910,0,7640,1863,2,233,342,29
2023/05/16,06:00,12255,0,6422,1855,2,231,2058,47
2023/05/16,07:00,13072,0,5611,1821,2,229,4472,39
2023/05/16,08:00,14974,0,5702,1709,2,228,6636,42
2023/05/16,09:00,16296,0,5748,1623,2,227,7989,34
2023/05/16,10:00,16504,0,5549,1591,1,224,8712,33
2023/05/16,11:00,16599,0,5425,1538,2,224,9018,29
2023/05/16,12:00,15611,0,5593,1502,2,225,8867,23
2023/05/16,13:00,16519,0,5831,1493,2,223,8308,27
2023/05/16,14:00,16656,0,5967,1570,2,226,7214,33
2023/05/16,15:00,16313,0,6637,1683,2,228,5463,39
2023/05/16,16:00,16213,0,7962,1812,2,225,3295,58
2023/05/16,17:00,15462,0,9202,2008,1,229,1137,52
2023/05/16,18:00,15077,0,9526,2047,2,227,87,49
2023/05/16,19:00,14687,0,9713,1991,2,229,0,58
2023/05/16,20:00,14121,0,9568,1873,2,228,0,54
2023/05/16,21:00,13575,0,9338,1704,2,229,0,49
2023/05/16,22:00,13064,0,9211,1666,2,229,0,52
2023/05/16,23:00,12701,0,8754,1780,2,231,0,64
2023/05/17,00:00,11899,0,8253,1713,2,231,0,55
2023/05/17,01:00,11409,0,7810,1651,2,230,0,47
2023/05/17,02:00,11391,0,7748,1637,2,230,0,56
2023/05/17,03:00,11735,0,7966,1650,2,232,0,67
2023/05/17,04:00,11917,0,7868,1692,1,231,0,63
2023/05/17,05:00,11777,0,7269,1718,2,231,365,57
2023/05/17,06:00,12119,0,6187,1707,2,230,1980,59
2023/05/17,07:00,13112,0,5083,1684,2,231,4223,60
2023/05/17,08:00,15139,0,5430,1575,2,227,6249,53
2023/05/17,09:00,16631,0,5519,1535,2,224,7643,45
2023/05/17,10:00,16985,0,5390,1531,2,223,8423,41
2023/05/17,11:00,17166,0,5287,1559,1,221,8700,47
2023/05/17,12:00,16322,0,5268,1523,2,224,8553,50
2023/05/17,13:00,17507,0,5933,1563,2,221,7999,48
2023/05/17,14:00,17800,0,6736,1608,2,220,6944,37
2023/05/17,15:00,17608,0,7593,1727,1,224,5264,23
2023/05/17,16:00,17424,0,9174,1991,0,235,3131,25
2023/05/17,17:00,16566,0,9985,2110,0,239,1099,28
2023/05/17,18:00,16029,0,10314,2130,0,241,82,41
2023/05/17,19:00,15491,0,10414,2067,2,243,0,50
2023/05/17,20:00,14787,0,10181,1959,2,245,0,43
2023/05/17,21:00,14143,0,10121,1740,2,245,0,34
2023/05/17,22:00,13461,0,9878,1721,2,244,0,30
2023/05/17,23:00,13072,0,9418,1637,2,245,0,25
2023/05/18,00:00,12176,0,8629,1589,2,244,0,21
2023/05/18,01:00,11608,0,8114,1594,2,245,0,15
2023/05/18,02:00,11659,0,8185,1572,0,244,0,9
2023/05/18,03:00,11936,0,8311,1656,0,246,0,9
2023/05/18,04:00,11997,0,8248,1711,1,245,0,7
2023/05/18,05:00,11791,0,7736,1664,1,244,348,2
2023/05/18,06:00,12147,0,7107,1618,2,244,2000,0
2023/05/18,07:00,13220,0,6656,1516,2,241,4264,1
2023/05/18,08:00,15497,0,7055,1548,2,241,6239,2
2023/05/18,09:00,17181,0,7269,1540,2,236,7542,6
2023/05/18,10:00,17708,0,7295,1491,2,211,8245,16
2023/05/18,11:00,17920,0,7090,1490,2,209,8654,20
2023/05/18,12:00,17019,0,7332,1431,1,237,8309,33
2023/05/18,13:00,18020,0,8786,1493,2,237,7276,44
2023/05/18,14:00,18035,0,9520,1503,2,237,5404,47
2023/05/18,15:00,17419,0,10915,1641,2,238,3017,33
2023/05/18,16:00,16791,0,10970,1896,2,240,1400,31
2023/05/18,17:00,15801,0,10834,2032,2,242,420,37
2023/05/18,18:00,15556,0,10699,2037,2,241,27,41
2023/05/18,19:00,14971,0,10133,1994,1,243,0,37
2023/05/18,20:00,14362,0,10174,1859,2,243,0,36
2023/05/18,21:00,13849,0,9876,1741,2,245,0,32
2023/05/18,22:00,13447,0,9647,1730,2,243,0,46
2023/05/18,23:00,13116,0,9315,1654,2,244,0,40
2023/05/19,00:00,12256,0,8615,1557,2,245,0,34
2023/05/19,01:00,11774,0,8206,1506,2,244,0,50
2023/05/19,02:00,11812,0,8167,1529,1,243,0,54
2023/05/19,03:00,12006,0,8350,1582,3,245,0,89
2023/05/19,04:00,12113,0,8299,1600,1,241,0,97
2023/05/19,05:00,12022,0,8238,1577,2,243,55,105
2023/05/19,06:00,12301,0,8426,1498,2,242,332,119
2023/05/19,07:00,13361,0,9117,1558,2,245,718,125
2023/05/19,08:00,15157,0,10430,1634,2,242,1087,147
2023/05/19,09:00,16543,0,11495,1636,2,240,1095,98
2023/05/19,10:00,16647,0,11794,1594,2,240,870,78
2023/05/19,11:00,16579,0,11210,1572,1,241,1028,55
2023/05/19,12:00,15388,0,10498,1566,2,244,966,21
2023/05/19,13:00,16217,0,11163,1679,2,243,700,11
2023/05/19,14:00,16336,0,11076,1789,2,243,456,34
2023/05/19,15:00,15925,0,10489,1897,2,242,528,73
2023/05/19,16:00,15560,0,9936,2012,2,244,507,74
2023/05/19,17:00,14813,0,9642,2003,1,244,231,74
2023/05/19,18:00,14611,0,9719,2146,2,247,28,99
2023/05/19,19:00,14261,0,9320,2145,2,246,0,96
2023/05/19,20:00,13776,0,8897,2097,2,245,0,74
2023/05/19,21:00,13333,0,8727,2020,2,247,0,55
2023/05/19,22:00,13016,0,8729,1997,2,246,0,54
2023/05/19,23:00,12536,0,8516,1812,2,247,0,60
2023/05/20,00:00,11839,0,8008,1709,2,245,0,65
2023/05/20,01:00,11322,0,7691,1657,2,246,0,64
2023/05/20,02:00,11348,0,7559,1730,2,245,0,53
2023/05/20,03:00,11541,0,7464,1755,2,245,0,60
2023/05/20,04:00,11537,0,7279,1711,1,244,0,69
2023/05/20,05:00,10953,0,6010,1749,2,244,264,82
2023/05/20,06:00,10714,0,5110,1671,2,246,1646,67
2023/05/20,07:00,11088,0,4427,1761,2,242,3885,51
2023/05/20,08:00,11853,0,4276,1698,2,233,5664,59
2023/05/20,09:00,12662,0,4601,1662,2,211,7035,53
2023/05/20,10:00,12939,0,4190,1672,2,212,8015,50
2023/05/20,11:00,13027,0,3911,1622,2,191,8358,44
2023/05/20,12:00,12825,0,3989,1472,1,183,8368,54
2023/05/20,13:00,12875,0,4238,1512,2,183,7647,56
2023/05/20,14:00,12617,0,3821,1525,2,189,6344,57
2023/05/20,15:00,12508,0,4320,1533,2,216,4978,54
2023/05/20,16:00,12430,0,4666,1731,2,235,3037,48
2023/05/20,17:00,12119,0,5882,1853,1,236,1088,36
2023/05/20,18:00,12086,0,6474,1945,2,233,96,41
2023/05/20,19:00,12165,0,6561,1937,2,233,0,40
2023/05/20,20:00,11788,0,6322,1941,2,233,0,29
2023/05/20,21:00,11202,0,5935,1932,2,232,0,19
2023/05/20,22:00,10693,0,5978,1689,2,233,0,18
2023/05/20,23:00,10336,0,5782,1602,2,232,0,16
2023/05/21,00:00,9679,0,5440,1495,2,232,0,9
2023/05/21,01:00,9410,0,5418,1464,1,231,0,7
2023/05/21,02:00,9553,0,5640,1476,2,231,0,5
2023/05/21,03:00,9777,0,5869,1463,2,231,0,5
2023/05/21,04:00,10016,0,5985,1401,2,230,0,2
2023/05/21,05:00,9781,0,5474,1418,2,231,209,14
2023/05/21,06:00,9633,0,5253,1315,2,232,1565,6
2023/05/21,07:00,9855,0,4138,1306,2,216,3653,1
2023/05/21,08:00,10391,0,4292,1326,1,179,4886,1
2023/05/21,09:00,11101,0,4334,1302,2,179,6016,2
2023/05/21,10:00,11372,0,4269,1251,2,179,6629,9
2023/05/21,11:00,11742,0,4207,1237,2,178,7096,12
2023/05/21,12:00,11708,0,4093,1220,2,179,7129,22
2023/05/21,13:00,11664,0,4044,1220,2,181,6825,28
2023/05/21,14:00,11665,0,4503,1261,2,203,5904,33
2023/05/21,15:00,11734,0,4527,1367,1,227,4724,59
2023/05/21,16:00,11720,0,5246,1561,2,228,2870,59
2023/05/21,17:00,11851,0,6174,1807,2,229,1139,43
2023/05/21,18:00,12075,0,6879,1932,2,227,98,52
2023/05/21,19:00,12248,0,6846,1898,1,228,0,64
2023/05/21,20:00,11906,0,6778,1805,2,229,0,60
2023/05/21,21:00,11410,0,6654,1747,2,232,0,72
2023/05/21,22:00,10794,0,6686,1515,2,232,0,83
2023/05/21,23:00,10375,0,6650,1403,2,231,0,80
2023/05/22,00:00,9749,0,6459,1385,2,229,0,84
2023/05/22,01:00,9384,0,6245,1392,2,231,0,80
2023/05/22,02:00,9626,0,6091,1481,1,231,0,74
2023/05/22,03:00,10132,0,6432,1591,2,233,0,61
2023/05/22,04:00,10448,0,6744,1605,2,233,0,48
2023/05/22,05:00,10468,0,6499,1572,2,231,343,33
2023/05/22,06:00,11190,0,5993,1539,2,231,1783,21
2023/05/22,07:00,12763,0,5712,1546,2,230,3805,15
2023/05/22,08:00,15201,0,5949,1615,2,228,5780,14
2023/05/22,09:00,16927,0,6236,1588,2,224,7263,14
2023/05/22,10:00,17374,0,6104,1507,1,226,7939,22
2023/05/22,11:00,17734,0,6326,1475,2,227,8150,24
2023/05/22,12:00,16849,0,6051,1444,2,227,7552,29
2023/05/22,13:00,17864,0,7265,1455,2,226,6953,32
2023/05/22,14:00,17985,0,8956,1576,2,225,5378,41
2023/05/22,15:00,17634,0,9740,1629,2,227,3505,52
2023/05/22,16:00,17219,0,10329,1765,2,229,1825,52
2023/05/22,17:00,16132,0,10718,1914,1,233,444,47
2023/05/22,18:00,15874,0,10655,1965,2,236,22,49
2023/05/22,19:00,15255,0,10358,2007,2,236,0,74
2023/05/22,20:00,14420,0,9957,1898,2,235,0,93
2023/05/22,21:00,13921,0,9676,1834,2,234,0,79
2023/05/22,22:00,13465,0,9781,1666,2,238,0,60
2023/05/22,23:00,13078,0,9805,1421,2,238,0,52
2023/05/23,00:00,12285,0,9147,1389,2,236,0,27
2023/05/23,01:00,11743,0,8569,1385,2,238,0,22
2023/05/23,02:00,11698,0,8497,1380,2,237,0,38
2023/05/23,03:00,12078,0,8689,1447,1,237,0,53
2023/05/23,04:00,12234,0,8874,1471,2,238,0,69
2023/05/23,05:00,12236,0,8677,1475,2,236,24,77
2023/05/23,06:00,12474,0,8200,1494,2,239,255,93
2023/05/23,07:00,13260,0,8927,1555,2,237,676,98
2023/05/23,08:00,15397,0,10020,1517,2,235,1425,100
2023/05/23,09:00,16616,0,11077,1511,2,235,2454,89
2023/05/23,10:00,16731,0,8880,1484,2,236,4348,89
2023/05/23,11:00,16731,0,7647,1481,1,236,5366,106
2023/05/23,12:00,15432,0,7210,1346,2,236,5246,124
2023/05/23,13:00,16248,0,7984,1349,2,233,4663,139
2023/05/23,14:00,16324,0,8348,1441,2,233,4224,168
2023/05/23,15:00,16181,0,8185,1583,2,237,3862,167
2023/05/23,16:00,15900,0,8694,1817,2,239,2691,164
2023/05/23,17:00,15217,0,9378,1942,2,240,1156,190
2023/05/23,18:00,14887,0,9881,2040,1,241,109,194
2023/05/23,19:00,14586,0,9750,2085,2,235,0,184
2023/05/23,20:00,14058,0,9653,1923,2,239,0,177
2023/05/23,21:00,13516,0,9131,1771,2,242,0,168
2023/05/23,22:00,13097,0,9110,1704,2,242,0,167
2023/05/23,23:00,12696,0,9042,1539,2,241,0,165
2023/05/24,00:00,11892,0,8537,1446,2,240,0,174
2023/05/24,01:00,11491,0,8175,1457,2,239,0,150
2023/05/24,02:00,11531,0,8056,1454,2,237,0,142
2023/05/24,03:00,11931,0,8400,1529,2,237,0,161
2023/05/24,04:00,12119,0,8465,1566,2,235,0,148
2023/05/24,05:00,12103,0,7839,1588,1,234,440,163
2023/05/24,06:00,12414,0,6297,1533,2,235,2379,150
2023/05/24,07:00,13110,0,5618,1553,2,233,4824,159
2023/05/24,08:00,14917,0,5635,1511,2,233,6764,164
2023/05/24,09:00,16157,0,5279,1498,2,231,8102,160
2023/05/24,10:00,16387,0,4842,1367,2,231,8947,158
2023/05/24,11:00,16320,0,5184,1264,2,231,9294,137
2023/05/24,12:00,15276,0,4675,1267,2,232,9203,128
2023/05/24,13:00,16075,0,5318,1278,1,231,8686,106
2023/05/24,14:00,16172,0,5429,1392,2,231,7616,99
2023/05/24,15:00,15822,0,6396,1564,2,231,5958,101
2023/05/24,16:00,15606,0,7696,1856,2,235,3670,82
2023/05/24,17:00,15020,0,9264,1952,2,236,1341,57
2023/05/24,18:00,14651,0,9849,1962,2,236,140,51
2023/05/24,19:00,14462,0,10055,1840,2,234,0,42
2023/05/24,20:00,13929,0,9892,1534,2,235,0,37
2023/05/24,21:00,13398,0,9470,1398,1,238,0,13
2023/05/24,22:00,12945,0,9415,1442,2,236,0,5
2023/05/24,23:00,12519,0,9071,1439,2,237,0,5
2023/05/25,00:00,11749,0,8143,1322,2,235,0,13
2023/05/25,01:00,11326,0,7608,1304,2,235,0,20
2023/05/25,02:00,11471,0,7668,1333,2,236,0,22
2023/05/25,03:00,11814,0,7870,1350,2,237,0,25
2023/05/25,04:00,11951,0,8146,1358,1,236,0,24
2023/05/25,05:00,11835,0,7483,1379,2,236,230,36
2023/05/25,06:00,12015,0,7634,1268,2,236,827,35
2023/05/25,07:00,12887,0,7337,1317,2,235,2045,28
2023/05/25,08:00,14975,0,7921,1463,2,233,3155,38
2023/05/25,09:00,16141,0,9152,1563,2,231,3432,33
2023/05/25,10:00,16254,0,8602,1453,2,230,3760,45
2023/05/25,11:00,16285,0,8785,1414,2,232,4285,34
2023/05/25,12:00,15195,0,7496,1236,2,234,4111,40
2023/05/25,13:00,16047,0,7841,1248,1,233,4294,61
2023/05/25,14:00,16174,0,8502,1351,2,234,3894,73
2023/05/25,15:00,15775,0,8771,1549,2,237,3043,105
2023/05/25,16:00,15603,0,9590,1765,2,241,1957,102
2023/05/25,17:00,14874,0,9661,1862,2,239,753,95
2023/05/25,18:00,14659,0,9650,1799,2,240,85,106
2023/05/25,19:00,14452,0,9819,1884,1,240,0,104
2023/05/25,20:00,13918,0,9298,1778,2,241,0,111
2023/05/25,21:00,13452,0,8579,1649,2,242,0,101
2023/05/25,22:00,13032,0,8737,1538,2,242,0,90
2023/05/25,23:00,12643,0,8812,1427,2,241,0,73
2023/05/26,00:00,11825,0,8143,1376,2,241,0,79
2023/05/26,01:00,11382,0,7683,1388,2,241,0,80
2023/05/26,02:00,11443,0,7894,1447,2,242,0,95
2023/05/26,03:00,11838,0,8019,1488,1,241,0,92
2023/05/26,04:00,11974,0,7825,1485,2,240,0,68
2023/05/26,05:00,11806,0,7710,1493,2,241,195,57
2023/05/26,06:00,11986,0,7251,1474,2,239,671,69
2023/05/26,07:00,12913,0,7401,1472,2,238,1515,52
2023/05/26,08:00,14766,0,7435,1514,2,237,2702,41
2023/05/26,09:00,16016,0,6728,1499,2,237,3930,44
2023/05/26,10:00,16178,0,6517,1396,1,237,4874,32
2023/05/26,11:00,16084,0,6936,1360,2,236,5005,37
2023/05/26,12:00,15018,0,6362,1241,2,240,4964,40
2023/05/26,13:00,15953,0,7398,1296,2,239,4288,36
2023/05/26,14:00,16007,0,8045,1403,2,241,3373,26
2023/05/26,15:00,15511,0,8513,1520,2,240,2513,30
2023/05/26,16:00,15202,0,9095,1705,1,243,1730,27
2023/05/26,17:00,14462,0,9504,1822,2,245,836,25
2023/05/26,18:00,14305,0,9503,1845,2,246,79,23
2023/05/26,19:00,14145,0,9271,1864,2,245,0,20
2023/05/26,20:00,13681,0,9189,1712,2,243,0,16
2023/05/26,21:00,13309,0,9234,1548,2,243,0,16
2023/05/26,22:00,12875,0,9081,1456,1,243,0,18
2023/05/26,23:00,12530,0,8852,1343,2,245,0,16
2023/05/27,00:00,11744,0,8605,1325,2,246,0,11
2023/05/27,01:00,11198,0,8149,1279,2,245,0,9
2023/05/27,02:00,11206,0,7958,1275,1,245,0,12
2023/05/27,03:00,11419,0,7704,1263,2,245,0,10
2023/05/27,04:00,11430,0,7645,1267,2,244,0,5
2023/05/27,05:00,10883,0,6539,1271,2,247,373,2
2023/05/27,06:00,10583,0,5104,1282,2,244,1932,3
2023/05/27,07:00,11037,0,4424,1214,2,244,4006,2
2023/05/27,08:00,11664,0,4517,1254,2,242,5708,1
2023/05/27,09:00,12275,0,4704,1251,1,243,6824,2
2023/05/27,10:00,12531,0,4783,1164,2,241,7717,3
2023/05/27,11:00,12780,0,4367,1040,2,244,8052,5
2023/05/27,12:00,12406,0,4184,1029,2,244,7781,13
2023/05/27,13:00,12655,0,4491,1051,1,243,7630,18
2023/05/27,14:00,12576,0,4182,1073,2,242,6907,26
2023/05/27,15:00,12347,0,4575,1207,2,244,5351,27
2023/05/27,16:00,12165,0,5432,1486,2,241,3155,24
2023/05/27,17:00,11822,0,6414,1734,2,244,1163,34
2023/05/27,18:00,11980,0,6934,1852,2,239,115,42
2023/05/27,19:00,12204,0,7142,1802,2,238,0,29
2023/05/27,20:00,11773,0,7276,1691,1,242,0,26
2023/05/27,21:00,11160,0,7015,1454,2,242,0,49
2023/05/27,22:00,10597,0,6933,1307,2,241,0,55
2023/05/27,23:00,10286,0,6834,1292,2,240,0,57
2023/05/28,00:00,9652,0,6340,1234,2,240,0,49
2023/05/28,01:00,9370,0,6088,1192,2,241,0,40
2023/05/28,02:00,9411,0,5960,1203,2,241,0,26
2023/05/28,03:00,9914,0,6160,1262,1,242,0,26
2023/05/28,04:00,9965,0,5841,1300,2,240,0,46
2023/05/28,05:00,9587,0,5083,1274,2,239,313,30
2023/05/28,06:00,9405,0,4775,1193,2,242,1727,31
2023/05/28,07:00,9701,0,4294,1215,2,244,3741,33
2023/05/28,08:00,10105,0,4439,1256,1,214,4471,20
2023/05/28,09:00,10752,0,4582,1208,2,187,5396,14
2023/05/28,10:00,11021,0,4498,1147,2,183,5609,9
2023/05/28,11:00,11084,0,4257,1081,2,182,5816,9
2023/05/28,12:00,11390,0,3827,1099,2,180,6856,13
2023/05/28,13:00,11347,0,4603,1145,1,197,6491,12
2023/05/28,14:00,11034,0,5039,1127,2,207,4857,11
2023/05/28,15:00,10952,0,5512,1235,2,229,3113,14
2023/05/28,16:00,11062,0,5920,1418,2,232,1678,16
2023/05/28,17:00,11377,0,6597,1622,1,231,572,11
2023/05/28,18:00,11800,0,7408,1715,2,231,72,13
2023/05/28,19:00,11988,0,7845,1673,2,233,0,14
2023/05/28,20:00,11627,0,7915,1557,2,219,0,12
2023/05/28,21:00,11098,0,7440,1512,2,215,0,7
2023/05/28,22:00,10654,0,7391,1378,2,205,0,14
2023/05/28,23:00,10378,0,7486,1308,1,197,0,7
2023/05/29,00:00,9795,0,7392,1157,2,189,0,3
2023/05/29,01:00,9393,0,7155,1202,2,187,0,4
2023/05/29,02:00,9632,0,7232,1229,1,187,0,3
2023/05/29,03:00,10048,0,7199,1282,2,189,0,4
2023/05/29,04:00,10293,0,7233,1395,2,189,0,8
2023/05/29,05:00,10528,0,7327,1362,2,188,115,7
2023/05/29,06:00,11277,0,7714,1327,2,187,407,7
2023/05/29,07:00,12638,0,8880,1427,2,187,737,7
2023/05/29,08:00,14995,0,10164,1495,1,185,1483,12
2023/05/29,09:00,16386,0,10821,1505,2,183,1833,39
2023/05/29,10:00,16652,0,10364,1619,2,187,1946,65
2023/05/29,11:00,16766,0,10429,1721,2,189,2008,59
2023/05/29,12:00,15704,0,10147,1669,2,191,1926,57
2023/05/29,13:00,16624,0,10724,1809,1,188,1984,55
2023/05/29,14:00,16690,0,10903,1966,2,187,1528,48
2023/05/29,15:00,16410,0,11183,2011,2,187,943,54
2023/05/29,16:00,16307,0,11834,2070,2,191,494,47
