2023/8/23 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
2885,11:00～12:00,8/23,0:13,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1790,22:00～23:00,8/22,23:43

予想気温(最低),予想気温(最高)
*,*

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/8/22,0:00,1670,0
2023/8/22,0:05,1655,0
2023/8/22,0:10,1632,0
2023/8/22,0:15,1632,0
2023/8/22,0:20,1610,0
2023/8/22,0:25,1597,0
2023/8/22,0:30,1592,0
2023/8/22,0:35,1585,0
2023/8/22,0:40,1575,0
2023/8/22,0:45,1556,0
2023/8/22,0:50,1537,0
2023/8/22,0:55,1525,0
2023/8/22,1:00,1518,0
2023/8/22,1:05,1513,0
2023/8/22,1:10,1514,0
2023/8/22,1:15,1500,0
2023/8/22,1:20,1481,0
2023/8/22,1:25,1479,0
2023/8/22,1:30,1487,0
2023/8/22,1:35,1470,0
2023/8/22,1:40,1468,0
2023/8/22,1:45,1472,0
2023/8/22,1:50,1468,0
2023/8/22,1:55,1455,0
2023/8/22,2:00,1450,0
2023/8/22,2:05,1442,0
2023/8/22,2:10,1441,0
2023/8/22,2:15,1444,0
2023/8/22,2:20,1451,0
2023/8/22,2:25,1453,0
2023/8/22,2:30,1443,0
2023/8/22,2:35,1438,0
2023/8/22,2:40,1451,0
2023/8/22,2:45,1457,0
2023/8/22,2:50,1461,0
2023/8/22,2:55,1463,0
2023/8/22,3:00,1459,0
2023/8/22,3:05,1457,0
2023/8/22,3:10,1447,0
2023/8/22,3:15,1446,0
2023/8/22,3:20,1460,0
2023/8/22,3:25,1456,0
2023/8/22,3:30,1457,0
2023/8/22,3:35,1454,0
2023/8/22,3:40,1456,0
2023/8/22,3:45,1445,0
2023/8/22,3:50,1453,0
2023/8/22,3:55,1453,0
2023/8/22,4:00,1452,0
2023/8/22,4:05,1459,0
2023/8/22,4:10,1442,0
2023/8/22,4:15,1445,0
2023/8/22,4:20,1448,0
2023/8/22,4:25,1450,0
2023/8/22,4:30,1447,0
2023/8/22,4:35,1452,0
2023/8/22,4:40,1439,0
2023/8/22,4:45,1449,0
2023/8/22,4:50,1453,0
2023/8/22,4:55,1469,0
2023/8/22,5:00,1466,0
2023/8/22,5:05,1466,0
2023/8/22,5:10,1469,0
2023/8/22,5:15,1474,0
2023/8/22,5:20,1476,0
2023/8/22,5:25,1480,0
2023/8/22,5:30,1475,0
2023/8/22,5:35,1466,1
2023/8/22,5:40,1460,2
2023/8/22,5:45,1461,5
2023/8/22,5:50,1465,7
2023/8/22,5:55,1473,10
2023/8/22,6:00,1489,14
2023/8/22,6:05,1510,18
2023/8/22,6:10,1509,23
2023/8/22,6:15,1510,29
2023/8/22,6:20,1518,35
2023/8/22,6:25,1544,41
2023/8/22,6:30,1556,48
2023/8/22,6:35,1571,55
2023/8/22,6:40,1578,63
2023/8/22,6:45,1597,72
2023/8/22,6:50,1610,79
2023/8/22,6:55,1625,88
2023/8/22,7:00,1650,97
2023/8/22,7:05,1668,106
2023/8/22,7:10,1690,116
2023/8/22,7:15,1718,126
2023/8/22,7:20,1734,136
2023/8/22,7:25,1765,146
2023/8/22,7:30,1794,156
2023/8/22,7:35,1817,165
2023/8/22,7:40,1848,175
2023/8/22,7:45,1871,185
2023/8/22,7:50,1895,194
2023/8/22,7:55,1922,204
2023/8/22,8:00,1952,213
2023/8/22,8:05,1996,222
2023/8/22,8:10,2033,232
2023/8/22,8:15,2071,242
2023/8/22,8:20,2099,252
2023/8/22,8:25,2140,260
2023/8/22,8:30,2179,269
2023/8/22,8:35,2217,274
2023/8/22,8:40,2254,284
2023/8/22,8:45,2280,290
2023/8/22,8:50,2320,293
2023/8/22,8:55,2349,296
2023/8/22,9:00,2373,301
2023/8/22,9:05,2404,308
2023/8/22,9:10,2421,318
2023/8/22,9:15,2427,328
2023/8/22,9:20,2441,332
2023/8/22,9:25,2448,337
2023/8/22,9:30,2464,344
2023/8/22,9:35,2477,349
2023/8/22,9:40,2498,355
2023/8/22,9:45,2512,356
2023/8/22,9:50,2529,353
2023/8/22,9:55,2537,352
2023/8/22,10:00,2539,348
2023/8/22,10:05,2547,347
2023/8/22,10:10,2543,347
2023/8/22,10:15,2542,344
2023/8/22,10:20,2550,345
2023/8/22,10:25,2553,345
2023/8/22,10:30,2547,345
2023/8/22,10:35,2550,340
2023/8/22,10:40,2560,339
2023/8/22,10:45,2553,341
2023/8/22,10:50,2559,350
2023/8/22,10:55,2562,347
2023/8/22,11:00,2572,338
2023/8/22,11:05,2580,336
2023/8/22,11:10,2580,331
2023/8/22,11:15,2580,334
2023/8/22,11:20,2575,336
2023/8/22,11:25,2573,341
2023/8/22,11:30,2573,340
2023/8/22,11:35,2571,346
2023/8/22,11:40,2573,355
2023/8/22,11:45,2561,357
2023/8/22,11:50,2564,365
2023/8/22,11:55,2569,358
2023/8/22,12:00,2567,358
2023/8/22,12:05,2536,354
2023/8/22,12:10,2513,355
2023/8/22,12:15,2511,356
2023/8/22,12:20,2503,359
2023/8/22,12:25,2500,355
2023/8/22,12:30,2498,362
2023/8/22,12:35,2498,361
2023/8/22,12:40,2499,359
2023/8/22,12:45,2509,358
2023/8/22,12:50,2526,355
2023/8/22,12:55,2542,351
2023/8/22,13:00,2552,344
2023/8/22,13:05,2576,333
2023/8/22,13:10,2588,327
2023/8/22,13:15,2600,322
2023/8/22,13:20,2611,315
2023/8/22,13:25,2626,305
2023/8/22,13:30,2620,292
2023/8/22,13:35,2628,283
2023/8/22,13:40,2625,275
2023/8/22,13:45,2606,262
2023/8/22,13:50,2606,256
2023/8/22,13:55,2602,244
2023/8/22,14:00,2585,234
2023/8/22,14:05,2580,231
2023/8/22,14:10,2568,231
2023/8/22,14:15,2555,227
2023/8/22,14:20,2542,222
2023/8/22,14:25,2526,217
2023/8/22,14:30,2523,210
2023/8/22,14:35,2528,198
2023/8/22,14:40,2524,187
2023/8/22,14:45,2510,182
2023/8/22,14:50,2511,174
2023/8/22,14:55,2496,169
2023/8/22,15:00,2482,167
2023/8/22,15:05,2464,165
2023/8/22,15:10,2453,162
2023/8/22,15:15,2449,162
2023/8/22,15:20,2447,159
2023/8/22,15:25,2447,156
2023/8/22,15:30,2446,153
2023/8/22,15:35,2439,148
2023/8/22,15:40,2442,144
2023/8/22,15:45,2435,139
2023/8/22,15:50,2435,131
2023/8/22,15:55,2426,123
2023/8/22,16:00,2419,118
2023/8/22,16:05,2414,115
2023/8/22,16:10,2401,114
2023/8/22,16:15,2401,112
2023/8/22,16:20,2402,109
2023/8/22,16:25,2396,105
2023/8/22,16:30,2401,100
2023/8/22,16:35,2387,96
2023/8/22,16:40,2385,92
2023/8/22,16:45,2372,88
2023/8/22,16:50,2367,83
2023/8/22,16:55,2356,78
2023/8/22,17:00,2344,73
2023/8/22,17:05,2330,68
2023/8/22,17:10,2313,63
2023/8/22,17:15,2305,58
2023/8/22,17:20,2304,53
2023/8/22,17:25,2289,47
2023/8/22,17:30,2292,42
2023/8/22,17:35,2277,37
2023/8/22,17:40,2271,32
2023/8/22,17:45,2256,28
2023/8/22,17:50,2249,24
2023/8/22,17:55,2248,19
2023/8/22,18:00,2238,15
2023/8/22,18:05,2234,12
2023/8/22,18:10,2222,9
2023/8/22,18:15,2225,6
2023/8/22,18:20,2225,4
2023/8/22,18:25,2218,2
2023/8/22,18:30,2213,1
2023/8/22,18:35,2215,0
2023/8/22,18:40,2217,0
2023/8/22,18:45,2209,0
2023/8/22,18:50,2211,0
2023/8/22,18:55,2203,0
2023/8/22,19:00,2201,0
2023/8/22,19:05,2189,0
2023/8/22,19:10,2175,0
2023/8/22,19:15,2166,0
2023/8/22,19:20,2168,0
2023/8/22,19:25,2160,0
2023/8/22,19:30,2152,0
2023/8/22,19:35,2139,0
2023/8/22,19:40,2127,0
2023/8/22,19:45,2112,0
2023/8/22,19:50,2110,0
2023/8/22,19:55,2103,0
2023/8/22,20:00,2097,0
2023/8/22,20:05,2080,0
2023/8/22,20:10,2067,0
2023/8/22,20:15,2053,0
2023/8/22,20:20,2044,0
2023/8/22,20:25,2034,0
2023/8/22,20:30,2027,0
2023/8/22,20:35,2027,0
2023/8/22,20:40,2026,0
2023/8/22,20:45,2014,0
2023/8/22,20:50,2006,0
2023/8/22,20:55,1999,0
2023/8/22,21:00,1991,0
2023/8/22,21:05,1978,0
2023/8/22,21:10,1978,0
2023/8/22,21:15,1967,0
2023/8/22,21:20,1951,0
2023/8/22,21:25,1938,0
2023/8/22,21:30,1932,0
2023/8/22,21:35,1926,0
2023/8/22,21:40,1925,0
2023/8/22,21:45,1917,0
2023/8/22,21:50,1892,0
2023/8/22,21:55,1879,0
2023/8/22,22:00,1867,0
2023/8/22,22:05,1870,0
2023/8/22,22:10,1864,0
2023/8/22,22:15,1868,0
2023/8/22,22:20,1862,0
2023/8/22,22:25,1843,0
2023/8/22,22:30,1838,0
2023/8/22,22:35,1827,0
2023/8/22,22:40,1814,0
2023/8/22,22:45,1805,0
2023/8/22,22:50,1802,0
2023/8/22,22:55,1799,0
2023/8/22,23:00,1777,0
2023/8/22,23:05,1781,0
2023/8/22,23:10,1775,0
2023/8/22,23:15,1763,0
2023/8/22,23:20,1752,0
2023/8/22,23:25,1733,0
2023/8/22,23:30,1725,0
2023/8/22,23:35,1706,0
2023/8/22,23:40,1709,0
2023/8/22,23:45,1690,0
2023/8/22,23:50,1674,0
2023/8/22,23:55,1660,0
