2023/8/24 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
2891,11:00～12:00,8/24,0:13,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2023/8/23,10:45,2459,361
2023/8/23,10:50,2463,363
2023/8/23,10:55,2456,366
2023/8/23,11:00,2454,366
2023/8/23,11:05,2461,368
2023/8/23,11:10,2470,369
2023/8/23,11:15,2476,366
2023/8/23,11:20,2475,363
2023/8/23,11:25,2473,361
2023/8/23,11:30,2479,362
2023/8/23,11:35,2479,360
2023/8/23,11:40,2490,359
2023/8/23,11:45,2486,352
2023/8/23,11:50,2487,352
2023/8/23,11:55,2489,350
2023/8/23,12:00,2478,350
2023/8/23,12:05,2451,348
2023/8/23,12:10,2439,343
2023/8/23,12:15,2440,336
2023/8/23,12:20,2442,331
2023/8/23,12:25,2446,318
2023/8/23,12:30,2427,306
2023/8/23,12:35,2420,294
2023/8/23,12:40,2421,284
2023/8/23,12:45,2417,273
2023/8/23,12:50,2433,269
2023/8/23,12:55,2442,265
2023/8/23,13:00,2445,262
2023/8/23,13:05,2469,256
2023/8/23,13:10,2479,250
2023/8/23,13:15,2487,252
2023/8/23,13:20,2489,252
2023/8/23,13:25,2488,253
2023/8/23,13:30,2478,251
2023/8/23,13:35,2478,243
2023/8/23,13:40,2478,238
2023/8/23,13:45,2465,243
2023/8/23,13:50,2456,242
2023/8/23,13:55,2448,238
2023/8/23,14:00,2446,239
2023/8/23,14:05,2434,240
2023/8/23,14:10,2427,239
2023/8/23,14:15,2438,243
2023/8/23,14:20,2428,242
2023/8/23,14:25,2424,238
2023/8/23,14:30,2435,234
2023/8/23,14:35,2433,231
2023/8/23,14:40,2438,224
2023/8/23,14:45,2434,215
2023/8/23,14:50,2437,205
2023/8/23,14:55,2439,191
2023/8/23,15:00,2427,186
2023/8/23,15:05,2420,180
2023/8/23,15:10,2409,174
2023/8/23,15:15,2405,171
2023/8/23,15:20,2401,164
2023/8/23,15:25,2404,158
2023/8/23,15:30,2408,155
2023/8/23,15:35,2406,150
2023/8/23,15:40,2411,145
2023/8/23,15:45,2416,141
2023/8/23,15:50,2411,140
2023/8/23,15:55,2404,135
2023/8/23,16:00,2408,132
2023/8/23,16:05,2413,125
2023/8/23,16:10,2421,119
2023/8/23,16:15,2425,112
2023/8/23,16:20,2421,102
2023/8/23,16:25,2414,95
2023/8/23,16:30,2412,89
2023/8/23,16:35,2413,81
2023/8/23,16:40,2403,73
2023/8/23,16:45,2394,70
2023/8/23,16:50,2384,63
2023/8/23,16:55,2360,58
2023/8/23,17:00,2337,53
2023/8/23,17:05,2318,47
2023/8/23,17:10,2304,42
2023/8/23,17:15,2294,37
2023/8/23,17:20,2280,33
2023/8/23,17:25,2271,30
2023/8/23,17:30,2251,27
2023/8/23,17:35,2240,23
2023/8/23,17:40,2240,20
2023/8/23,17:45,2226,17
2023/8/23,17:50,2222,15
2023/8/23,17:55,2215,8
2023/8/23,18:00,2213,6
2023/8/23,18:05,2203,4
2023/8/23,18:10,2194,3
2023/8/23,18:15,2190,2
2023/8/23,18:20,2192,1
2023/8/23,18:25,2187,0
2023/8/23,18:30,2187,0
2023/8/23,18:35,2172,0
2023/8/23,18:40,2171,0
2023/8/23,18:45,2161,0
2023/8/23,18:50,2156,0
2023/8/23,18:55,2153,0
2023/8/23,19:00,2144,0
2023/8/23,19:05,2131,0
2023/8/23,19:10,2119,0
2023/8/23,19:15,2109,0
2023/8/23,19:20,2099,0
2023/8/23,19:25,2089,0
2023/8/23,19:30,2079,0
2023/8/23,19:35,2058,0
2023/8/23,19:40,2057,0
2023/8/23,19:45,2049,0
2023/8/23,19:50,2049,0
2023/8/23,19:55,2035,0
2023/8/23,20:00,2034,0
2023/8/23,20:05,2007,0
2023/8/23,20:10,1998,0
2023/8/23,20:15,1989,0
2023/8/23,20:20,1977,0
2023/8/23,20:25,1970,0
2023/8/23,20:30,1965,0
2023/8/23,20:35,1956,0
2023/8/23,20:40,1959,0
2023/8/23,20:45,1941,0
2023/8/23,20:50,1942,0
2023/8/23,20:55,1936,0
2023/8/23,21:00,1929,0
2023/8/23,21:05,1920,0
2023/8/23,21:10,1916,0
2023/8/23,21:15,1895,0
2023/8/23,21:20,1893,0
2023/8/23,21:25,1885,0
2023/8/23,21:30,1888,0
2023/8/23,21:35,1876,0
2023/8/23,21:40,1869,0
2023/8/23,21:45,1850,0
2023/8/23,21:50,1852,0
2023/8/23,21:55,1840,0
2023/8/23,22:00,1821,0
2023/8/23,22:05,1802,0
2023/8/23,22:10,1816,0
2023/8/23,22:15,1824,0
2023/8/23,22:20,1816,0
2023/8/23,22:25,1803,0
2023/8/23,22:30,1798,0
2023/8/23,22:35,1776,0
2023/8/23,22:40,1768,0
2023/8/23,22:45,1761,0
2023/8/23,22:50,1748,0
2023/8/23,22:55,1743,0
2023/8/23,23:00,1728,0
2023/8/23,23:05,1745,0
2023/8/23,23:10,1733,0
2023/8/23,23:15,1720,0
2023/8/23,23:20,1722,0
2023/8/23,23:25,1709,0
2023/8/23,23:30,1698,0
2023/8/23,23:35,1682,0
2023/8/23,23:40,1662,0
2023/8/23,23:45,1642,0
2023/8/23,23:50,1629,0
2023/8/23,23:55,1621,0
