DATETIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,lat,lon,DATE,TIME
2020/6/7 1:00,10851,3202,5528,1346,0,0,0,29,kansai,34.69319777,135.4924594,2020/6/7,1:00
2020/6/7 2:00,11077,3202,5690,1530,0,0,0,32,kansai,34.69319777,135.4924594,2020/6/7,2:00
2020/6/7 3:00,11628,3201,6239,1536,0,0,0,29,kansai,34.69319777,135.4924594,2020/6/7,3:00
2020/6/7 4:00,11658,3200,6311,1544,0,0,4,32,kansai,34.69319777,135.4924594,2020/6/7,4:00
2020/6/7 5:00,11288,3202,5649,1492,0,0,336,41,kansai,34.69319777,135.4924594,2020/6/7,5:00
2020/6/7 6:00,10957,3202,5020,1195,0,0,1162,46,kansai,34.69319777,135.4924594,2020/6/7,6:00
2020/6/7 7:00,11151,3204,4497,1036,0,0,2199,54,kansai,34.69319777,135.4924594,2020/6/7,7:00
2020/6/7 8:00,11933,3203,4869,962,0,0,3181,60,kansai,34.69319777,135.4924594,2020/6/7,8:00
2020/6/7 9:00,12861,3203,4065,954,0,0,3980,59,kansai,34.69319777,135.4924594,2020/6/7,9:00
2020/6/7 10:00,13493,3201,4414,954,0,0,4512,55,kansai,34.69319777,135.4924594,2020/6/7,10:00
2020/6/7 11:00,13932,3201,4619,959,0,0,4789,52,kansai,34.69319777,135.4924594,2020/6/7,11:00
2020/6/7 12:00,14079,3201,4931,974,0,0,4772,49,kansai,34.69319777,135.4924594,2020/6/7,12:00
2020/6/7 13:00,14073,3200,5149,1044,0,0,4499,44,kansai,34.69319777,135.4924594,2020/6/7,13:00
2020/6/7 14:00,13992,3200,5061,1263,0,0,3950,52,kansai,34.69319777,135.4924594,2020/6/7,14:00
2020/6/7 15:00,14088,3201,5388,1412,0,0,3159,45,kansai,34.69319777,135.4924594,2020/6/7,15:00
2020/6/7 16:00,14320,3201,5746,1682,0,0,2204,31,kansai,34.69319777,135.4924594,2020/6/7,16:00
2020/6/7 17:00,14688,3200,6333,1886,0,0,1211,19,kansai,34.69319777,135.4924594,2020/6/7,17:00
2020/6/7 18:00,14636,3200,6532,2082,0,0,347,18,kansai,34.69319777,135.4924594,2020/6/7,18:00
2020/6/7 19:00,14374,3200,6287,2088,0,0,3,23,kansai,34.69319777,135.4924594,2020/6/7,19:00
2020/6/7 20:00,13829,3199,6102,2000,0,0,0,23,kansai,34.69319777,135.4924594,2020/6/7,20:00
2020/6/7 21:00,13169,3199,5654,1778,0,0,0,30,kansai,34.69319777,135.4924594,2020/6/7,21:00
2020/6/7 22:00,12462,3198,6155,1704,0,0,0,23,kansai,34.69319777,135.4924594,2020/6/7,22:00
2020/6/7 23:00,11864,3197,6148,1409,0,0,0,17,kansai,34.69319777,135.4924594,2020/6/7,23:00
2020/6/8 0:00,11081,3197,6104,1296,0,0,0,23,kansai,34.69319777,135.4924594,2020/6/8,0:00
2020/6/8 1:00,10492,3198,6353,1112,0,0,0,17,kansai,34.69319777,135.4924594,2020/6/8,1:00
2020/6/8 2:00,10865,3199,6531,1082,0,0,0,15,kansai,34.69319777,135.4924594,2020/6/8,2:00
2020/6/8 3:00,11526,3200,6568,1088,0,0,0,15,kansai,34.69319777,135.4924594,2020/6/8,3:00
2020/6/8 4:00,11694,3200,6728,1022,0,0,4,15,kansai,34.69319777,135.4924594,2020/6/8,4:00
2020/6/8 5:00,11608,3201,6711,928,0,0,316,14,kansai,34.69319777,135.4924594,2020/6/8,5:00
2020/6/8 6:00,12006,3201,6664,900,0,0,1219,15,kansai,34.69319777,135.4924594,2020/6/8,6:00
2020/6/8 7:00,13129,3202,6124,1111,0,0,2213,18,kansai,34.69319777,135.4924594,2020/6/8,7:00
2020/6/8 8:00,15299,3201,6277,1268,0,0,3183,21,kansai,34.69319777,135.4924594,2020/6/8,8:00
2020/6/8 9:00,17212,3201,6536,1482,0,0,3979,23,kansai,34.69319777,135.4924594,2020/6/8,9:00
2020/6/8 10:00,18123,3200,6537,1552,0,0,4521,24,kansai,34.69319777,135.4924594,2020/6/8,10:00
2020/6/8 11:00,18700,3199,6725,1568,0,0,4782,25,kansai,34.69319777,135.4924594,2020/6/8,11:00
2020/6/8 12:00,18241,3198,6116,1371,0,0,4764,25,kansai,34.69319777,135.4924594,2020/6/8,12:00
2020/6/8 13:00,19268,3198,7270,1614,0,0,4492,26,kansai,34.69319777,135.4924594,2020/6/8,13:00
2020/6/8 14:00,19401,3197,7856,1978,0,0,3943,27,kansai,34.69319777,135.4924594,2020/6/8,14:00
2020/6/8 15:00,19340,3195,8545,2071,0,0,3155,32,kansai,34.69319777,135.4924594,2020/6/8,15:00
2020/6/8 16:00,19206,3194,9179,2186,0,0,2199,38,kansai,34.69319777,135.4924594,2020/6/8,16:00
2020/6/8 17:00,18130,3194,9184,2194,0,0,1183,47,kansai,34.69319777,135.4924594,2020/6/8,17:00
2020/6/8 18:00,17067,3194,8954,2175,0,0,319,62,kansai,34.69319777,135.4924594,2020/6/8,18:00
2020/6/8 19:00,16415,3193,8861,1908,0,0,3,67,kansai,34.69319777,135.4924594,2020/6/8,19:00
2020/6/8 20:00,15577,3193,8300,1742,0,0,0,58,kansai,34.69319777,135.4924594,2020/6/8,20:00
2020/6/8 21:00,14713,3194,7877,1596,0,0,0,54,kansai,34.69319777,135.4924594,2020/6/8,21:00
2020/6/8 22:00,14173,3194,7518,1488,0,0,0,52,kansai,34.69319777,135.4924594,2020/6/8,22:00
2020/6/8 23:00,13457,3195,7509,1430,0,0,0,49,kansai,34.69319777,135.4924594,2020/6/8,23:00
2020/6/9 0:00,12161,3196,7278,1332,0,0,0,39,kansai,34.69319777,135.4924594,2020/6/9,0:00
2020/6/9 1:00,11690,3193,7451,1332,0,0,0,40,kansai,34.69319777,135.4924594,2020/6/9,1:00
2020/6/9 2:00,11913,3195,7635,1286,0,0,0,38,kansai,34.69319777,135.4924594,2020/6/9,2:00
2020/6/9 3:00,12571,3193,7301,1468,0,0,0,35,kansai,34.69319777,135.4924594,2020/6/9,3:00
2020/6/9 4:00,12603,3198,7178,1442,0,0,3,34,kansai,34.69319777,135.4924594,2020/6/9,4:00
2020/6/9 5:00,12275,3200,6704,1301,0,0,230,28,kansai,34.69319777,135.4924594,2020/6/9,5:00
2020/6/9 6:00,12612,3200,6885,970,0,0,914,20,kansai,34.69319777,135.4924594,2020/6/9,6:00
2020/6/9 7:00,14177,3201,7048,1023,0,0,1926,25,kansai,34.69319777,135.4924594,2020/6/9,7:00
2020/6/9 8:00,16678,3200,7700,1063,0,0,2979,31,kansai,34.69319777,135.4924594,2020/6/9,8:00
2020/6/9 9:00,18692,3200,8122,1124,0,0,3755,35,kansai,34.69319777,135.4924594,2020/6/9,9:00
2020/6/9 10:00,19363,3200,8142,1302,0,0,3908,39,kansai,34.69319777,135.4924594,2020/6/9,10:00
2020/6/9 11:00,19641,3199,8154,1406,0,0,3814,49,kansai,34.69319777,135.4924594,2020/6/9,11:00
2020/6/9 12:00,18961,3197,8054,1348,0,0,3764,60,kansai,34.69319777,135.4924594,2020/6/9,12:00
2020/6/9 13:00,19947,3197,8919,1574,0,0,3369,60,kansai,34.69319777,135.4924594,2020/6/9,13:00
2020/6/9 14:00,19846,3196,8869,1709,0,0,2888,58,kansai,34.69319777,135.4924594,2020/6/9,14:00
2020/6/9 15:00,19464,3193,8900,1903,0,0,2142,56,kansai,34.69319777,135.4924594,2020/6/9,15:00
2020/6/9 16:00,19074,3191,8780,1985,0,0,1533,59,kansai,34.69319777,135.4924594,2020/6/9,16:00
2020/6/9 17:00,17799,3191,8831,2085,0,0,799,61,kansai,34.69319777,135.4924594,2020/6/9,17:00
2020/6/9 18:00,17101,3189,8794,2116,0,0,232,64,kansai,34.69319777,135.4924594,2020/6/9,18:00
2020/6/9 19:00,16565,3191,8506,2072,0,0,3,65,kansai,34.69319777,135.4924594,2020/6/9,19:00
2020/6/9 20:00,15737,3192,8314,1819,0,0,0,57,kansai,34.69319777,135.4924594,2020/6/9,20:00
2020/6/9 21:00,14842,3196,8091,1672,0,0,0,42,kansai,34.69319777,135.4924594,2020/6/9,21:00
2020/6/9 22:00,14327,3196,7587,1530,0,0,0,41,kansai,34.69319777,135.4924594,2020/6/9,22:00
2020/6/9 23:00,13641,3197,7456,1411,0,0,0,48,kansai,34.69319777,135.4924594,2020/6/9,23:00
2020/6/10 0:00,12569,3196,7249,1074,0,0,0,40,kansai,34.69319777,135.4924594,2020/6/10,0:00
2020/6/10 1:00,11953,3197,7285,944,0,0,0,33,kansai,34.69319777,135.4924594,2020/6/10,1:00
2020/6/10 2:00,12055,3198,7471,932,0,0,0,44,kansai,34.69319777,135.4924594,2020/6/10,2:00
2020/6/10 3:00,12654,3199,7691,1078,0,0,0,46,kansai,34.69319777,135.4924594,2020/6/10,3:00
2020/6/10 4:00,12742,3199,7766,1076,0,0,4,37,kansai,34.69319777,135.4924594,2020/6/10,4:00
2020/6/10 5:00,12516,3201,7675,925,0,0,288,40,kansai,34.69319777,135.4924594,2020/6/10,5:00
2020/6/10 6:00,12860,3202,7437,926,0,0,880,36,kansai,34.69319777,135.4924594,2020/6/10,6:00
2020/6/10 7:00,14252,3202,7815,951,0,0,1543,26,kansai,34.69319777,135.4924594,2020/6/10,7:00
2020/6/10 8:00,16547,3201,9120,1106,0,0,1840,27,kansai,34.69319777,135.4924594,2020/6/10,8:00
2020/6/10 9:00,18270,3203,9152,1378,0,0,2188,42,kansai,34.69319777,135.4924594,2020/6/10,9:00
2020/6/10 10:00,19063,3203,9393,1437,0,0,2303,52,kansai,34.69319777,135.4924594,2020/6/10,10:00
2020/6/10 11:00,19559,3202,9904,1544,0,0,2110,61,kansai,34.69319777,135.4924594,2020/6/10,11:00
2020/6/10 12:00,18590,3200,9701,1390,0,0,1894,64,kansai,34.69319777,135.4924594,2020/6/10,12:00
2020/6/10 13:00,19499,3198,10005,1697,0,0,1742,62,kansai,34.69319777,135.4924594,2020/6/10,13:00
2020/6/10 14:00,19752,3199,9909,1851,0,0,1670,59,kansai,34.69319777,135.4924594,2020/6/10,14:00
2020/6/10 15:00,19404,3200,9258,2127,0,0,1603,59,kansai,34.69319777,135.4924594,2020/6/10,15:00
2020/6/10 16:00,19273,3199,9536,2202,0,0,1092,63,kansai,34.69319777,135.4924594,2020/6/10,16:00
2020/6/10 17:00,18194,3199,9271,2054,0,0,512,65,kansai,34.69319777,135.4924594,2020/6/10,17:00
2020/6/10 18:00,17555,3198,9244,2134,0,0,155,63,kansai,34.69319777,135.4924594,2020/6/10,18:00
2020/6/10 19:00,17010,3200,8994,2085,0,0,3,64,kansai,34.69319777,135.4924594,2020/6/10,19:00
2020/6/10 20:00,16155,3200,8304,1918,0,0,0,63,kansai,34.69319777,135.4924594,2020/6/10,20:00
2020/6/10 21:00,15285,3199,8061,1533,0,0,0,63,kansai,34.69319777,135.4924594,2020/6/10,21:00
2020/6/10 22:00,14770,3199,7738,1523,0,0,0,57,kansai,34.69319777,135.4924594,2020/6/10,22:00
2020/6/10 23:00,14017,3202,7470,1499,0,0,0,51,kansai,34.69319777,135.4924594,2020/6/10,23:00
2020/6/11 0:00,12973,3204,7381,1651,0,0,0,35,kansai,34.69319777,135.4924594,2020/6/11,0:00
2020/6/11 1:00,12290,3205,7486,1581,0,0,0,35,kansai,34.69319777,135.4924594,2020/6/11,1:00
2020/6/11 2:00,12468,3205,7336,1446,0,0,0,39,kansai,34.69319777,135.4924594,2020/6/11,2:00
2020/6/11 3:00,12918,3204,7298,1472,0,0,0,41,kansai,34.69319777,135.4924594,2020/6/11,3:00
2020/6/11 4:00,12992,3205,7187,1463,0,0,3,42,kansai,34.69319777,135.4924594,2020/6/11,4:00
2020/6/11 5:00,12731,3207,6724,1467,0,0,208,48,kansai,34.69319777,135.4924594,2020/6/11,5:00
2020/6/11 6:00,13038,3208,6802,1396,0,0,430,56,kansai,34.69319777,135.4924594,2020/6/11,6:00
2020/6/11 7:00,14734,3207,7378,1317,0,0,703,67,kansai,34.69319777,135.4924594,2020/6/11,7:00
2020/6/11 8:00,17262,3206,8734,1317,0,0,911,69,kansai,34.69319777,135.4924594,2020/6/11,8:00
2020/6/11 9:00,19087,3205,10192,1516,0,0,966,68,kansai,34.69319777,135.4924594,2020/6/11,9:00
2020/6/11 10:00,19446,3205,10546,1728,0,0,904,68,kansai,34.69319777,135.4924594,2020/6/11,10:00
2020/6/11 11:00,19631,3206,10585,1869,0,0,740,48,kansai,34.69319777,135.4924594,2020/6/11,11:00
2020/6/11 12:00,18635,3206,9978,1660,0,0,533,24,kansai,34.69319777,135.4924594,2020/6/11,12:00
2020/6/11 13:00,19125,3205,10200,1912,0,0,528,23,kansai,34.69319777,135.4924594,2020/6/11,13:00
2020/6/11 14:00,19022,3204,10121,2035,0,0,513,32,kansai,34.69319777,135.4924594,2020/6/11,14:00
2020/6/11 15:00,18716,3204,9977,2069,0,0,435,50,kansai,34.69319777,135.4924594,2020/6/11,15:00
2020/6/11 16:00,18488,3202,9406,2154,0,0,332,46,kansai,34.69319777,135.4924594,2020/6/11,16:00
2020/6/11 17:00,17775,3201,9073,2257,0,0,217,40,kansai,34.69319777,135.4924594,2020/6/11,17:00
2020/6/11 18:00,17330,3201,8953,2184,0,0,76,26,kansai,34.69319777,135.4924594,2020/6/11,18:00
2020/6/11 19:00,16684,3203,8773,2042,0,0,1,22,kansai,34.69319777,135.4924594,2020/6/11,19:00
2020/6/11 20:00,15829,3204,8055,2031,0,0,0,25,kansai,34.69319777,135.4924594,2020/6/11,20:00
2020/6/11 21:00,15084,3203,7145,2024,0,0,0,27,kansai,34.69319777,135.4924594,2020/6/11,21:00
2020/6/11 22:00,14573,3200,6910,1998,0,0,0,25,kansai,34.69319777,135.4924594,2020/6/11,22:00
2020/6/11 23:00,13871,3199,7114,1965,0,0,0,20,kansai,34.69319777,135.4924594,2020/6/11,23:00
2020/6/12 0:00,12821,3199,6546,1940,0,0,0,18,kansai,34.69319777,135.4924594,2020/6/12,0:00
2020/6/12 1:00,12193,3200,6254,1955,0,0,0,18,kansai,34.69319777,135.4924594,2020/6/12,1:00
2020/6/12 2:00,12379,3201,6547,1955,0,0,0,19,kansai,34.69319777,135.4924594,2020/6/12,2:00
2020/6/12 3:00,12910,3203,6838,1976,0,0,0,18,kansai,34.69319777,135.4924594,2020/6/12,3:00
2020/6/12 4:00,12945,3203,6846,2061,0,0,3,19,kansai,34.69319777,135.4924594,2020/6/12,4:00
2020/6/12 5:00,12781,3204,6471,1961,0,0,182,17,kansai,34.69319777,135.4924594,2020/6/12,5:00
2020/6/12 6:00,13234,3205,6020,1890,0,0,433,17,kansai,34.69319777,135.4924594,2020/6/12,6:00
2020/6/12 7:00,14677,3206,6571,1896,0,0,728,18,kansai,34.69319777,135.4924594,2020/6/12,7:00
2020/6/12 8:00,16779,3205,7851,1915,0,0,929,19,kansai,34.69319777,135.4924594,2020/6/12,8:00
2020/6/12 9:00,18349,3201,8232,2054,0,0,1029,22,kansai,34.69319777,135.4924594,2020/6/12,9:00
2020/6/12 10:00,18687,3201,8389,2160,0,0,1200,21,kansai,34.69319777,135.4924594,2020/6/12,10:00
2020/6/12 11:00,18928,3201,7890,2179,0,0,1578,23,kansai,34.69319777,135.4924594,2020/6/12,11:00
2020/6/12 12:00,18427,3202,7806,1977,0,0,1835,24,kansai,34.69319777,135.4924594,2020/6/12,12:00
2020/6/12 13:00,19349,3201,8325,1999,0,0,1960,21,kansai,34.69319777,135.4924594,2020/6/12,13:00
2020/6/12 14:00,19834,3202,8421,2188,0,0,1910,20,kansai,34.69319777,135.4924594,2020/6/12,14:00
2020/6/12 15:00,19614,3202,8516,2224,0,0,1463,16,kansai,34.69319777,135.4924594,2020/6/12,15:00
2020/6/12 16:00,19289,3203,8577,2358,0,0,879,15,kansai,34.69319777,135.4924594,2020/6/12,16:00
2020/6/12 17:00,18197,3203,8135,2370,0,0,392,17,kansai,34.69319777,135.4924594,2020/6/12,17:00
2020/6/12 18:00,17529,3203,7989,2368,0,0,139,18,kansai,34.69319777,135.4924594,2020/6/12,18:00
2020/6/12 19:00,16812,3204,7609,2320,0,0,3,17,kansai,34.69319777,135.4924594,2020/6/12,19:00
2020/6/12 20:00,15836,3204,7036,2074,0,0,0,17,kansai,34.69319777,135.4924594,2020/6/12,20:00
2020/6/12 21:00,14947,3205,6900,1980,0,0,0,15,kansai,34.69319777,135.4924594,2020/6/12,21:00
2020/6/12 22:00,14475,3205,7287,1818,0,0,0,14,kansai,34.69319777,135.4924594,2020/6/12,22:00
2020/6/12 23:00,13813,3205,6827,1784,0,0,0,14,kansai,34.69319777,135.4924594,2020/6/12,23:00
2020/6/13 0:00,12775,3205,6352,1699,0,0,0,18,kansai,34.69319777,135.4924594,2020/6/13,0:00
2020/6/13 1:00,12081,3207,6084,1662,0,0,0,25,kansai,34.69319777,135.4924594,2020/6/13,1:00
2020/6/13 2:00,12169,3207,6266,1660,0,0,0,36,kansai,34.69319777,135.4924594,2020/6/13,2:00
2020/6/13 3:00,12618,3206,6604,1652,0,0,0,42,kansai,34.69319777,135.4924594,2020/6/13,3:00
2020/6/13 4:00,12601,3204,6651,1639,0,0,0,47,kansai,34.69319777,135.4924594,2020/6/13,4:00
2020/6/13 5:00,12156,3205,6305,1639,0,0,39,40,kansai,34.69319777,135.4924594,2020/6/13,5:00
2020/6/13 6:00,12176,3204,5708,1710,0,0,307,37,kansai,34.69319777,135.4924594,2020/6/13,6:00
2020/6/13 7:00,12931,3204,6113,1740,0,0,452,34,kansai,34.69319777,135.4924594,2020/6/13,7:00
2020/6/13 8:00,14219,3202,6988,1818,0,0,586,26,kansai,34.69319777,135.4924594,2020/6/13,8:00
2020/6/13 9:00,15443,3201,7383,1951,0,0,771,23,kansai,34.69319777,135.4924594,2020/6/13,9:00
2020/6/13 10:00,15873,3203,7524,2360,0,0,702,20,kansai,34.69319777,135.4924594,2020/6/13,10:00
2020/6/13 11:00,15937,3202,7369,2470,0,0,785,22,kansai,34.69319777,135.4924594,2020/6/13,11:00
2020/6/13 12:00,15882,3204,7028,2460,0,0,879,24,kansai,34.69319777,135.4924594,2020/6/13,12:00
2020/6/13 13:00,15879,3204,6966,2360,0,0,754,25,kansai,34.69319777,135.4924594,2020/6/13,13:00
2020/6/13 14:00,15520,3203,6688,2017,0,0,635,25,kansai,34.69319777,135.4924594,2020/6/13,14:00
2020/6/13 15:00,15424,3203,6570,1892,0,0,477,24,kansai,34.69319777,135.4924594,2020/6/13,15:00
2020/6/13 16:00,15378,3202,7328,1819,0,0,307,25,kansai,34.69319777,135.4924594,2020/6/13,16:00
2020/6/13 17:00,15484,3202,7556,1839,0,0,207,37,kansai,34.69319777,135.4924594,2020/6/13,17:00
2020/6/13 18:00,15503,3203,7421,1993,0,0,70,36,kansai,34.69319777,135.4924594,2020/6/13,18:00
2020/6/13 19:00,15312,3203,7209,2065,0,0,1,24,kansai,34.69319777,135.4924594,2020/6/13,19:00
2020/6/13 20:00,14666,3203,7369,1962,0,0,0,20,kansai,34.69319777,135.4924594,2020/6/13,20:00
2020/6/13 21:00,13884,3203,6816,1938,0,0,0,19,kansai,34.69319777,135.4924594,2020/6/13,21:00
2020/6/13 22:00,13625,3203,6743,1952,0,0,0,17,kansai,34.69319777,135.4924594,2020/6/13,22:00
2020/6/13 23:00,13132,3204,6458,1974,0,0,0,15,kansai,34.69319777,135.4924594,2020/6/13,23:00
2020/6/14 0:00,12230,3205,5967,1919,0,0,0,15,kansai,34.69319777,135.4924594,2020/6/14,0:00
2020/6/14 1:00,11609,3205,5846,1908,0,0,0,16,kansai,34.69319777,135.4924594,2020/6/14,1:00
2020/6/14 2:00,11742,3204,6066,1950,0,0,0,17,kansai,34.69319777,135.4924594,2020/6/14,2:00
2020/6/14 3:00,12251,3203,6413,1962,0,0,0,15,kansai,34.69319777,135.4924594,2020/6/14,3:00
2020/6/14 4:00,12268,3203,6290,1955,0,0,0,17,kansai,34.69319777,135.4924594,2020/6/14,4:00
2020/6/14 5:00,11814,3204,5773,1953,0,0,62,17,kansai,34.69319777,135.4924594,2020/6/14,5:00
2020/6/14 6:00,11670,3203,5840,1942,0,0,386,19,kansai,34.69319777,135.4924594,2020/6/14,6:00
2020/6/14 7:00,12315,3203,5946,1871,0,0,663,34,kansai,34.69319777,135.4924594,2020/6/14,7:00
2020/6/14 8:00,13220,3204,5936,1864,0,0,922,53,kansai,34.69319777,135.4924594,2020/6/14,8:00
2020/6/14 9:00,14239,3203,6115,1907,0,0,1189,44,kansai,34.69319777,135.4924594,2020/6/14,9:00
2020/6/14 10:00,14823,3202,6331,1974,0,0,1582,37,kansai,34.69319777,135.4924594,2020/6/14,10:00
2020/6/14 11:00,15397,3202,6085,2082,0,0,2309,30,kansai,34.69319777,135.4924594,2020/6/14,11:00
2020/6/14 12:00,15776,3203,5893,2124,0,0,2760,31,kansai,34.69319777,135.4924594,2020/6/14,12:00
2020/6/14 13:00,16126,3203,6241,2102,0,0,2472,34,kansai,34.69319777,135.4924594,2020/6/14,13:00
2020/6/14 14:00,15889,3203,6573,2091,0,0,1557,33,kansai,34.69319777,135.4924594,2020/6/14,14:00
2020/6/14 15:00,15678,3202,7185,2051,0,0,779,30,kansai,34.69319777,135.4924594,2020/6/14,15:00
2020/6/14 16:00,15698,3200,7673,2089,0,0,417,27,kansai,34.69319777,135.4924594,2020/6/14,16:00
2020/6/14 17:00,15878,3201,8047,2083,0,0,233,26,kansai,34.69319777,135.4924594,2020/6/14,17:00
2020/6/14 18:00,16087,3201,8406,2101,0,0,69,50,kansai,34.69319777,135.4924594,2020/6/14,18:00
2020/6/14 19:00,15932,3202,8365,2109,0,0,3,33,kansai,34.69319777,135.4924594,2020/6/14,19:00
2020/6/14 20:00,15314,3202,7495,2176,0,0,0,24,kansai,34.69319777,135.4924594,2020/6/14,20:00
2020/6/14 21:00,14692,3201,7710,2151,0,0,0,21,kansai,34.69319777,135.4924594,2020/6/14,21:00
2020/6/14 22:00,13929,3197,7103,2106,0,0,0,20,kansai,34.69319777,135.4924594,2020/6/14,22:00
2020/6/14 23:00,13245,3196,6591,1993,0,0,0,20,kansai,34.69319777,135.4924594,2020/6/14,23:00
2020/6/15 0:00,12210,3193,6556,2005,0,0,0,23,kansai,34.69319777,135.4924594,2020/6/15,0:00
2020/6/15 1:00,11562,3193,6796,2007,0,0,0,25,kansai,34.69319777,135.4924594,2020/6/15,1:00
2020/6/15 2:00,11711,3196,6546,1962,0,0,0,23,kansai,34.69319777,135.4924594,2020/6/15,2:00
2020/6/15 3:00,12201,3196,6499,1961,0,0,0,20,kansai,34.69319777,135.4924594,2020/6/15,3:00
2020/6/15 4:00,12353,3197,6676,1945,0,0,2,17,kansai,34.69319777,135.4924594,2020/6/15,4:00
2020/6/15 5:00,12210,3198,6298,1921,0,0,160,19,kansai,34.69319777,135.4924594,2020/6/15,5:00
2020/6/15 6:00,12735,3198,6122,1901,0,0,645,21,kansai,34.69319777,135.4924594,2020/6/15,6:00
2020/6/15 7:00,14607,3198,6687,1874,0,0,1425,26,kansai,34.69319777,135.4924594,2020/6/15,7:00
2020/6/15 8:00,17357,3196,8167,1881,0,0,2209,28,kansai,34.69319777,135.4924594,2020/6/15,8:00
2020/6/15 9:00,19455,3196,9037,1955,0,0,2980,39,kansai,34.69319777,135.4924594,2020/6/15,9:00
2020/6/15 10:00,20482,3196,9198,1970,0,0,3600,36,kansai,34.69319777,135.4924594,2020/6/15,10:00
2020/6/15 11:00,20828,3195,9269,2040,0,0,3354,32,kansai,34.69319777,135.4924594,2020/6/15,11:00
2020/6/15 12:00,19796,3194,8222,2153,0,0,3256,32,kansai,34.69319777,135.4924594,2020/6/15,12:00
2020/6/15 13:00,20705,3194,9589,2157,0,0,3054,33,kansai,34.69319777,135.4924594,2020/6/15,13:00
2020/6/15 14:00,20406,3196,9870,2192,0,0,2029,34,kansai,34.69319777,135.4924594,2020/6/15,14:00
2020/6/15 15:00,19680,3195,9744,2233,0,0,1659,34,kansai,34.69319777,135.4924594,2020/6/15,15:00
2020/6/15 16:00,19677,3193,9458,2414,0,0,1750,26,kansai,34.69319777,135.4924594,2020/6/15,16:00
2020/6/15 17:00,18871,3191,9437,2421,0,0,1110,18,kansai,34.69319777,135.4924594,2020/6/15,17:00
2020/6/15 18:00,17871,3191,9346,2410,0,0,338,15,kansai,34.69319777,135.4924594,2020/6/15,18:00
2020/6/15 19:00,17172,3192,9363,2295,0,0,6,18,kansai,34.69319777,135.4924594,2020/6/15,19:00
2020/6/15 20:00,16266,3193,8837,2276,0,0,0,25,kansai,34.69319777,135.4924594,2020/6/15,20:00
2020/6/15 21:00,15450,3194,8141,2273,0,0,0,28,kansai,34.69319777,135.4924594,2020/6/15,21:00
2020/6/15 22:00,14819,3192,7716,2284,0,0,0,30,kansai,34.69319777,135.4924594,2020/6/15,22:00
2020/6/15 23:00,14014,3189,7626,2281,0,0,0,24,kansai,34.69319777,135.4924594,2020/6/15,23:00
2020/6/16 0:00,12901,3185,7631,1986,0,0,0,32,kansai,34.69319777,135.4924594,2020/6/16,0:00
2020/6/16 1:00,12162,3155,7658,1976,0,0,0,28,kansai,34.69319777,135.4924594,2020/6/16,1:00
2020/6/16 2:00,12280,3181,7663,1974,0,0,0,26,kansai,34.69319777,135.4924594,2020/6/16,2:00
2020/6/16 3:00,12806,3192,7415,1974,0,0,0,28,kansai,34.69319777,135.4924594,2020/6/16,3:00
2020/6/16 4:00,12886,3194,7386,2070,0,0,2,24,kansai,34.69319777,135.4924594,2020/6/16,4:00
2020/6/16 5:00,12599,3196,6866,1975,0,0,146,17,kansai,34.69319777,135.4924594,2020/6/16,5:00
2020/6/16 6:00,12869,3197,7016,2004,0,0,506,17,kansai,34.69319777,135.4924594,2020/6/16,6:00
2020/6/16 7:00,14021,3197,7500,2073,0,0,911,16,kansai,34.69319777,135.4924594,2020/6/16,7:00
2020/6/16 8:00,16278,3197,7970,2167,0,0,1453,18,kansai,34.69319777,135.4924594,2020/6/16,8:00
2020/6/16 9:00,18275,3197,8234,2208,0,0,2809,24,kansai,34.69319777,135.4924594,2020/6/16,9:00
2020/6/16 10:00,19368,3195,7787,2247,0,0,4339,25,kansai,34.69319777,135.4924594,2020/6/16,10:00
2020/6/16 11:00,19876,3195,8109,2242,0,0,4655,25,kansai,34.69319777,135.4924594,2020/6/16,11:00
2020/6/16 12:00,19200,3192,7840,2174,0,0,4630,25,kansai,34.69319777,135.4924594,2020/6/16,12:00
2020/6/16 13:00,20164,3190,8495,2219,0,0,4236,25,kansai,34.69319777,135.4924594,2020/6/16,13:00
2020/6/16 14:00,20271,3189,8521,2457,0,0,3634,25,kansai,34.69319777,135.4924594,2020/6/16,14:00
2020/6/16 15:00,20051,3188,8581,2641,0,0,2822,23,kansai,34.69319777,135.4924594,2020/6/16,15:00
2020/6/16 16:00,19685,3185,9001,2667,0,0,1817,20,kansai,34.69319777,135.4924594,2020/6/16,16:00
2020/6/16 17:00,18504,3181,8822,2678,0,0,948,16,kansai,34.69319777,135.4924594,2020/6/16,17:00
2020/6/16 18:00,17664,3178,8799,2679,0,0,278,13,kansai,34.69319777,135.4924594,2020/6/16,18:00
2020/6/16 19:00,16926,3178,8193,2610,0,0,6,14,kansai,34.69319777,135.4924594,2020/6/16,19:00
2020/6/16 20:00,15941,3181,7750,2472,0,0,0,17,kansai,34.69319777,135.4924594,2020/6/16,20:00
2020/6/16 21:00,14888,3183,7058,2445,0,0,0,28,kansai,34.69319777,135.4924594,2020/6/16,21:00
2020/6/16 22:00,14294,3184,6916,2216,0,0,0,33,kansai,34.69319777,135.4924594,2020/6/16,22:00
2020/6/16 23:00,13552,3188,6637,2123,0,0,0,28,kansai,34.69319777,135.4924594,2020/6/16,23:00
